Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Coordination,Last update,Downlink Tone,Affiliate,D-STAR Enabled,Node,Sources,EchoLink,IRLP,On-air,Features,Coverage,AllStar,Commands,Links,Grid,Nets,Web links,Notes,DMR Enabled,Color Code,DMR ID,Wide Network,Location Photo,IPSC Network,Talkgroups,Rocky Mountain Wide,Southern Colorado,Talkgroup Network,Central Regional,Northern Colorado Regional,P-25 Digital Enabled,NAC,Default Reflector,Worldwide,North America,English,Europe,TAC 310,DCI Bridge,Southwest USA,Feed,Data,DMRX 1,Utah Statewide 2,Local/Cluster,TAC 311,USA,Utah,Mountain Reg USA,PA (PA-525),Hytera USA,SNARS,Parrott,Audio Test,All TG's Off,All TG's On,YSF Digital Enabled,DG-ID,Mixed-Mode,Local Network,Devilshead Local,Bandwidth,Eastern Colorado,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Colorado,Colorado Chat
146.73,-0.6,91.5,K0DK,Boulder,CO,OPEN,E,,189.1,E,Node Offline,08,15,40.05709839,-105.24299622,146.73,146.13,91.5,Boulder,Off-Air,BARC,CCARC,2017-05-02,91.5,,,,,115482,,,12,Local,,,,DN70jb,,http://www.ked-wireless.com/products1.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.3875,-0.6,,KC0DS,Boulder,CO,OPEN,,S,189.27,E,,08,8171,40.03720093,-105.23000336,145.3875,144.7875,,Boulder,On-Air,Boulder County ARES,CCARC,2012-11-12,,,yes,KC0DS (C),jfindu lookup / dstar-users lookup,,,,E-power.,20,,,,,,http://bouldercountyares.org/technical/d-star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283.8625,-20,,KC0DS,Boulder,CO,OPEN,,S,189.27,E,,08,8220,40.03720093,-105.23000336,1283.8625,1263.8625,,Boulder,On-Air,Boulder County ARES,CCARC,2013-12-21,,,yes,KC0DS (A) Repeater,jfindu lookup / dstar-users lookup,,,,E-power.,20,,,,DN70JA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.97,-0.6,100,KB0SRJ,"Colorado Springs, Pikes Peak",CO,OPEN,,,189.29,ESE,,08,44,38.84000015,-105.04000092,146.97,146.37,100,El Paso,On-Air,Pikes Peak FM Assoc,CCARC,2019-11-11,,,,,,,,,e-power.,"Wide area. line-of-sight coverage to pretty much the entire prairie of Colorado, from the mountains eastward to Kansas, with signal as far as New Mexico and Wyoming depending on where you are.",,,"Linkable to 448.45000 (KB0SRJ) at Colorado Springs, Pikes Peak, CO .",DM78LU,listed on http://ppfma.org,PPFMA Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,
448.45,-5,100,KB0SRJ,"Colorado Springs, Pikes Peak",CO,OPEN,,,189.29,ESE,,08,54,38.84000015,-105.04000092,448.45,443.45,100,El Paso,On-Air,Pikes Pk FM Assoc,CCARC,2019-03-07,,,,,,,,,E-power.,"Wide area. line-of-sight coverage to pretty much the entire prairie of Colorado, from the mountains eastward to Kansas, with signal as far as New Mexico and Wyoming depending on where you are.",,,"Linkable to 146.97000 (KB0SRJ) at Colorado Springs, Pikes Peak, CO .",DM78LU,see http://www.ppfma.org,PPFMA Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,
146.84,-0.6,100,WA7VHF,"Richfield, Monroe Peak",UT,OPEN,,,190.99,W,,49,11816,38.7725,-112.084,146.84,146.24,100,Sevier,On-Air,UVHFS,UVHFS,2017-04-07,,Intermountain Intertie,,,,,,,,Wide area: 100 mi radius.,,,Full-time to the Intermountain Intertie System .,,Tue at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.775,-5,,K8BKT,Pleasant Grove,UT,OPEN,,,191.78,WNW,,49,11817,40.3641,-111.739,449.775,444.775,,Utah,On-Air,,UVHFS,2015-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.88,-1.6,156.7,KB7YOT,Pleasant Grove,UT,OPEN,,,191.78,WNW,,49,15285,40.3641,-111.739,223.88,222.28,156.7,Utah,,,UVHFS,2016-11-05,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.95,-5,CC,K7PFJ,"Colorado Springs, Almagre Mountain",CO,OPEN,,D,192.32,ESE,,08,5220,38.77259827,-104.99299622,446.95,441.95,,Teller,On-Air,Rocky Mountain Ham Radio,,2019-11-27,,RMHAM,,,,,,,,Monument Hill through Pueblo.,,,"Full-time to 446.98750 (N0SZ) at Boulder, Lee Hill, CO .",,,,,yes,7,310816,,,RMHR c Record retrieved from radioid.net,"Open Talkgroup View Assignment TS TG Access Rocky Mountain Wide 1 700 Southern Colorado 2 719 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.725,-25.7,D114,WA6IFI,"Colorado Springs, Almagre Mountain",CO,OPEN,,,192.32,ESE,,08,58,38.77259827,-104.99299622,927.725,902.025,,Teller,On-Air,WA6IFI,CCARC,2020-01-01,,,,,,,,,12,"Wide area coverage, I 25 from Cheyenne south to MM 20 just north of Trinidad. I 76 East to MM 100. I 70 from Idaho Springs to Genoa. Highway 24 from the Colorado Springs to Limon. Highway 24 west of Colorado Springs is spotty to Hartsel. US 50 from Canon City to Las Animas. Salida south to the San Luis Valley to Antonito. Salida North to just south of Leadville. 50 mi radius. Repeater Coverage Map",,,Full-time to the The 900 P25 Network System .,,,Yahoo Group,,,,,,,,,,,,,,yes,293,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.18,0.6,100,AA0SP,"Colorado Springs, Almagre Mountain",CO,PRIVATE,,,192.33,ESE,,08,8178,38.77249908,-104.99299622,147.18,147.78,100,El Paso,On-Air,AA0SP,CCARC,2017-03-09,,,,,,,,,E-power (solar).,"Located on South Almagre Mountain at 12,367 feet, it provides excellent coverage of nearly all of El Paso County and points east, along with coverage extending south past Pueblo. Locations very close in to the Front Range, or in the shadow of Cheyenne Mountain are not covered well. Since this peak is shorter than Pikes Peak its coverage to the north is not as good as Pikes Peak, although there are points northeast of Colorado Springs where there is coverage.",,,,DM78MS,,,This repeater is available for public service oriented communications with prior coordination. Contact Mike Proctor KB0IAP to coordinate its use.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.235,-0.6,CC,N0SZ,"Colorado Springs, Almagre Mountain",CO,OPEN,,D,192.33,ESE,,08,17250,38.77199936,-104.99299622,145.235,144.635,,El Paso,On-Air,RMHAM,CCARC,2019-11-27,,,,,,,,,,Wide area,,,,DM78MS,,Rocky Mountain Ham Radio,Voice ID is required for data/GPS/text on TG 705,yes,7,310824,,,c Record retrieved from radioid.net,"Open Talkgroup View Assignment TS TG Access Rocky Mountain Wide 1 700 Eastern Colorado 2 705 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
147.1,0.6,100,N7GGN,"Holden, Beesting Peak",UT,OPEN,,,192.68,W,,49,137,39.0417,-112.142,147.1,147.7,100,Sevier,On-Air,,UVHFS,2017-08-24,,,,,,,,,Closed autopatch.,"Wide area: West Desert, Nephi to Delta, Fillmore to Manti, Mt. Pleasant, Richfield",,,,,,http://www.skylineradioclub.com/repeaters.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.27,-0.6,100,K7JL,"Brighton, Scotts Peak",UT,OPEN,,,192.88,NW,,49,35,40.6244,-111.566,145.27,144.67,100,Salt Lake,On-Air,,UVHFS,2019-02-25,,Intermountain Intertie,,,,,,,E-power.,"Wide area: Park City, Heber, Coalville and other nearby communities. Western side of the Salt Lake valley.",,,Full-time to the Intermountain Intertie System .,,State RACES: 3rd Thursday of even-numbered months.,http://utahvhfs.org/snowlink.html,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.525,-5,131.8,K7JL,"Brighton, Scott's Peak",UT,OPEN,,,192.88,NW,,49,36,40.62440109,-111.56600189,449.525,444.525,131.8,Salt Lake,On-Air,K7JL,UVHFS,2017-02-11,131.8,Intermountain Intertie,,,,,,,,"Wide area: Western Salt Lake Valley up to Malad, East to Evanston and Vernal.",,,"Full-time to 147.20000 (N7ZOI) at Midway, Wilson Peak, UT . Full-time to the Intermountain Intertie System .",DN40FO,,http://utahvhfs.org/snowlink.html,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.225,-5,100,K7UVA,"Alpine, Silver Lake Flat",UT,OPEN,,,192.89,WNW,,49,17113,40.5329,-111.641,448.225,443.225,100,Utah,On-Air,UTAH VALLEY AMATEUR RADIO CLUB,,2018-09-10,,,,,,,,,e-power,,,,,,,https://uvarc.club/repeaters/,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.64,-0.6,100,WA7HSW,"Monroe, Monroe Peak",UT,OPEN,,,193.11,W,,49,239,38.5367,-112.073,146.64,146.04,100,Sevier,On-Air,Sanpete Co SO,UVHFS,2015-09-08,,,,,,,,,Autopatch.,"Richfield and its surrounding communities including Nephi to the north, Fillmore to the west, Ferron and Emery to the east, and Panguitch to the south.",,,,,,http://www.sanpeteso.org/skyline/skyline_files/frame.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.86,-0.6,100,WB7REL,"Monroe, Monroe Peak",UT,OPEN,,,193.11,W,,49,106,38.5367012,-112.07299805,146.86,146.26,100,Sevier,On-Air,"WB7REL, Sanpete Co SO",UVHFS,2015-03-10,,,,,,,,,11,"The general area of Salina, including Scipio, Manti, and south of Richfield, and coverage east into Emery, Ferron, and the San Rafael Desert.",,,Full-time to the Skyline Repeater System .,DM38XM,,Skyline Repeater System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.45,-5,114.8,W7DHH,"Monroe, Monroe Peak",UT,OPEN,,,193.12,W,,49,189,38.53620148,-112.07299805,447.45,442.45,114.8,Sevier,On-Air,,UVHFS,2017-04-07,,,,,,,,,,"Wide area: Richfield and its surrounding communities including Nephi to the north, Fillmore to the west, Ferron and Emery to the east, and Panguitch to the south.",,,Full-time to the Skyline Repeater System .,DM38XM,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,100,W0IA,"Boulder, Gunbarrel Hill",CO,OPEN,,,193.34,E,,08,16,40.05559921,-105.15699768,146.76,146.16,100,Boulder,On-Air,Rocky Mtn VHF Soc,CCARC,2017-03-11,,Boulder County ARES,,,,,,,5,Wide area.,,,,DN70KB,,,ARES primary repeater. Voting Receivers: RX Location Tone Pitch PL Gunbarrel single beep low 100.0 Lousville single beep low 100.0 Lyons double beep high followed by medium 100.0 Louisville #2 double beep high followed by low 100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tone,single beep,single beep,double beep,double beep,,
448.925,-5,131.8,W0LMA,Broomfield,CO,OPEN,,,194,E,,08,26,39.92060089,-105.08599854,448.925,443.925,131.8,Boulder,Off-Air,W0LMA,CCARC,2019-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.825,-5,103.5,W0WYX,Broomfield,CO,OPEN,,,194,E,,08,266,39.92060089,-105.08599854,449.825,444.825,103.5,Boulder,Off-Air,Rocky Mountain Radio League,CCARC,2019-06-19,,,,,,,,,6,Along the foothills and into Boulder where the 94 repeater is shadowed.,,,,,Colorado WX: Daily at 06:30. RMRL: Mod at 20:30. Astronomy: Tue at 19:00. Amateur Radio Events: Tue at 20:00.,Repeater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.18,0.6,100,K7JL,"Snowbird, Hidden Peak",UT,OPEN,,,194.01,WNW,,49,34,40.56079865,-111.64399719,147.18,147.78,100,Utah,On-Air,K7JL,UVHFS,2019-02-25,,Intermountain Intertie,,,,,,,E-power.,"Wide area: Northern Utah, extreme Southwestern Wyoming, Southeastern Idaho, spotty coverage into Western Colorado and Eastern Nevada. Map",,,"Full-time to 146.94000 (WR7AAA) at Milford, Frisco Peak, UT . Full-time to 147.12000 (K7JL) at Salt Lake City, Farnsworth Peak, UT . Full-time to 147.02000 (K7OGM) at Laketown, Bear Lake, UT . Full-time to the Intermountain Intertie System .",,UVHFS: Tue at 20:00.,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.19,-0.6,131.8,N0XLF,"Palmer Lake, Monument Hill",CO,OPEN,E,,194.38,ESE,ON - IDLE,08,8740,39.13600159,-104.92700195,145.19,144.59,131.8,Douglas,On-Air,N0OBA Owner,,2018-10-25,131.8,,,,,10079,,,,Wide area coverage at 8300,,,,DM79MD,Tri Lakes Net: Mon at 19:30 (except third Monday of the month which is the regular radio club meeting).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.975,-5,,NT3ST,"American Fork, KD7BBC QTH",UT,OPEN,,S,194.52,WNW,,49,15291,40.38589859,-111.78299713,447.975,442.975,,Utah,On-Air,,UVHFS,2016-07-05,,,yes,NT3ST (B),jfindu lookup / dstar-users lookup,,,,,20,,,,DN40CJ,,https://nt3st.zzt.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.3,-5,100,N1UPS,Westminster,CO,OPEN,EI,,194.93,E,ON - IDLE,08,8208,39.83670044,-105.03700256,449.3,444.3,100,Adams,On-Air,N1UPS,CCARC,2017-04-24,,,,,,43699,3699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.32,-1.6,88.5,ND0Q,"Walsenburg, Deer Peak",CO,OPEN,,,195.12,SE,,08,245,38.04109955,-105.18499756,224.32,222.72,88.5,Custer,Off-Air,Pueblo Ham Club,CCARC,2016-07-14,,,,,,,,,11,,,,,DM78JA,,PHC repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.175,-5,88.5,W0PHC,Pueblo,CO,OPEN,,,195.12,SE,,08,197,38.04109955,-105.18499756,447.175,442.175,88.5,Pueblo,Off-Air,Pueblo Amateur Radio Club,CCARC,2019-12-10,,,,,,,,,11,Wide area: Southeast Colorado.,,,,DM78JA,,http://www.puebloradio.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.23,-0.6,100,NZ6Z,Park City,UT,OPEN,,,195.14,NW,,49,178,40.74250031,-111.51200104,145.23,144.63,100,Summit,,,UVHFS,,,,,,,,,Unknown,7,"Park City, Heber, Coalville and other nearby communities.",,,"Full-time to 447.50000 (NZ6Z) at Park City, UT .",DN40FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.5,-5,,NZ6Z,Park City,UT,OPEN,,,195.14,NW,,49,179,40.74250031,-111.51200104,447.5,442.5,,Summit,On-Air,,UVHFS,2012-10-26,,,,,,,,,7,"Park City, Heber, Coalville and other nearby communities.",,,"Full-time to 145.23000 (NZ6Z) at Park City, UT .",DN40FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.015,0.6,146.2,N7UW,"Laramie, Jelm Mountain",WY,OPEN,E,Y,195.58,NE,Node Offline,56,15436,41.09719849,-105.97699738,147.015,147.615,146.2,Albany,On-Air,"Albany County ARES/RACES, University Amateur Radio",,2017-02-24,,,,,,82070,,,,Albany County,,,,,,http://www.uwyo.edu/uarc/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,Yes; analog capable.,,,,,,,,,,,
449.175,-5,131.8,KA7EGC,"American Fork, Utah Lake",UT,OPEN,,,195.68,WNW,,49,76,40.39889908,-111.7990036,449.175,444.175,131.8,Utah,On-Air,,UVHFS,2015-03-25,,,,,,,,,,Utah Valley.,,,,DN40CJ,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.925,-5,100,K0FEZ,Denver,CO,OPEN,,,195.99,E,,08,8196,39.73759842,-104.98500061,447.925,442.925,100,Denver,On-Air,RADOPS El Jebel Shriners,CCARC,2014-07-03,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.9,-5,CSQ,WB0TPT,Denver,CO,OPEN,,,195.99,E,,08,8195,39.73759842,-104.98500061,447.9,442.9,CSQ,Denver,Off-Air,WB0TPT,CCARC,2017-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.65,-5,136.5,WR0AEN,Denver,CO,OPEN,,S,195.99,E,,08,8212,39.73759842,-104.98500061,449.65,444.65,,Denver,On-Air,Colorado Amateur Repeater Network (CARN),CCARC,2012-11-16,,,yes,WR0AEN (B),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.675,-5,136.5,WR0AEN,Denver,CO,OPEN,I,S,195.99,E,,08,8213,39.73759842,-104.98500061,449.675,444.675,,Denver,On-Air,Colorado Amateur Repeater Network (CARN),CCARC,2012-11-16,,,yes,WR0AEN (B),jfindu lookup / dstar-users lookup,,7708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.475,-0.6,100,KE0SJ,"Boulder, Blue Mountain",CO,OPEN,,,196.07,E,,08,75,39.73920059,-104.98400116,145.475,144.875,100,Jefferson,On-Air,Intermountain Repeater Group,CCARC,2015-05-22,,,,,,,,,E-power.,"Wide Area: Ft. Collins to the North, Colorado Springs to the South, Parts of Akron to the east.",,,,,,Intermountain Repeater Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.715,-0.6,123,N0JXN,Denver,CO,OPEN,,,196.07,E,,08,79,39.73920059,-104.98400116,146.715,146.115,123,Denver,On-Air,EARS,CCARC,2017-04-09,123,,,,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.075,-5,123,N5EHP,Denver,CO,OPEN,,,196.07,E,,08,91,39.73920059,-104.98400116,448.075,443.075,123,Denver,On-Air,W0IG,CCARC,2017-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.55,-5,82.5,W0KIZ,Denver,CO,OPEN,,,196.07,E,,08,93,39.73920059,-104.98400116,448.55,443.55,82.5,Denver,Off-Air,HPRA,CCARC,2017-03-11,,,,,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.175,-5,100,W0JRL,"Denver, Broadway Plaza Lofts",CO,OPEN,EA,,196.16,E,ON - IDLE,08,12216,39.75519943,-104.98699951,447.175,442.175,100,Denver,On-Air,W0JRL,CCARC,2015-05-15,100,,,,,201712,,,,,29997,Standard AllStar Link access commands.,,DM79MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.725,-5,167.9,KX7VC,"Highland, KX7VC QTH",UT,OPEN,,,196.36,WNW,,49,13920,40.4335,-111.79,447.725,442.725,167.9,Utah,On-Air,,,2016-07-05,167.9,,,,,,,,,,,,,DN40ck,,,Normally connected via Allstar to Alaska Morning Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.425,-5,CC 100.0,KE7NHU,"Saratoga, Lake Mountain",UT,OPEN,,D,196.53,WNW,Static Talkgroups: 3149 - Utah - Slot 2,49,18479,40.29299927,-111.88400269,447.425,442.425,100,Utah,On-Air,,,2020-01-22,100,VHF Society,,,,,,,Talk Group Utah 3149 TS2,"Utah County, some Salt Lake County",,,,,,,Utah 3149 TS2,yes,1,310237,,,BM c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,
447.6,-5,CC,W1VAN,"Red Feather Lakes, Red Feather Lakes",CO,OPEN,,D,196.65,NE,Static Talkgroups: 3171 - N. Colorado - Slot 2 31083 - CO Severe WX - Slot 1,08,17821,40.80759811,-105.61699677,447.6,442.6,,Larimer,On-Air,W1VAN,,2019-11-27,,W0DMR,,,,,,,Brandmeister Network,Covers Red Feather Lakes Area,,,,,,http://www.w0dmr.org,,yes,2,310869,,,brandmeister c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.475,-5,,KB7HAF,"Park City, Murdock Peak",UT,OPEN,,,197.22,NW,,49,86,40.6936,-111.605,448.475,443.475,,Summit,On-Air,,UVHFS,2012-10-26,,,,,,,,,8,"Park City, Heber, Coalville and other nearby communities.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.725,-5,100,K0NR,"Monument, Monument Hill",CO,OPEN,,,197.34,ESE,,08,183,39.09170151,-104.87200165,447.725,442.725,100,El Paso,On-Air,K0NR,CCARC,2016-12-10,100,,,,,,,,30,Local.,,,,,,http://www.k0nr.com/wordpress/k0nr-repeater/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.925,-5,100,KI7USB,"Lehi, City Offices",UT,OPEN,,,197.73,WNW,,49,17980,40.38940048,-111.84899902,448.925,443.925,100,Utah,On-Air,,,2019-09-01,,,,,,,,,,"Utah County, Alpine to Payson",,,,,Lehi CERT Net Wednesdays 8 pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.675,-5,173.8,K7UCS,"Provo, Lake Mountain",UT,CLOSED,,,197.76,WNW,,49,70,40.26150131,-111.9280014,449.675,444.675,173.8,Utah,On-Air,Utah Co ARES,UVHFS,2015-06-06,,,,,,,,,7,Utah County from Alpine to Payson.,,,"Full-time to 448.32500 (K7UCS) at Provo, Lake Mountain, UT .",DN40AG,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.875,-5,100,KA7EGC,"Provo, Lake Mountain",UT,OPEN,,,197.76,WNW,,49,6812,40.2617,-111.928,447.875,442.875,100,Utah,Off-Air,,UVHFS,2015-03-25,,,,,,,,,7,Salt Lake Valley communities from Salt Lake City to Draper.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.475,-5,100,WA7GIE,"Provo, Lake Mountain",UT,OPEN,I,,197.76,WNW,,49,231,40.2617,-111.928,449.475,444.475,100,Utah,On-Air,,UVHFS,2017-03-09,,,,,,,5620,,7,Wide area: Utah County from Alpine to Payson.,,,"Full-time to 449.42500 (WA7GIE) at Salt Lake City, Nelson Peak, UT .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.05,-5,CC,KC7WSU,Lehi,UT,OPEN,,D,197.9,WNW,,49,14332,40.3916,-111.851,447.05,442.05,,Utah,Off-Air,,,2018-01-21,,,,,,,,,,,,,,,,,,yes,1,,,,,"Open Talkgroup View Assignment TS TG Access Worldwide 1 1 PTT North America 1 3 English 1 13 PTT Data 1 100 DMRX 1 1 8001 Utah Statewide 2 1 13149 Local/Cluster 2 2 TAC 310 2 310 PTT TAC 311 2 311 PTT USA 2 1776 PTT Utah 2 3149 Mountain Reg USA 2 3177 PA (PA-525) 2 3185 PTT Hytera USA 2 4639 PTT SNARS 2 6968 PTT Parrott 2 9998 PTT Audio Test 2 9999 PTT All TG's Off 2 111111 PTT All TG's On 2 222222 PTT function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,DMR-UTAH,,,,,,1,1,1,,2,,,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,
448.875,-5,,KG7QWU,Lehi,UT,OPEN,,Y,197.9,WNW,,49,13090,40.3916,-111.851,448.875,443.875,,Utah,On-Air,Rick Whittaker,,2018-11-18,,"Lehi Amateur Radio Club, Lehi CERT, LDS Church ERC",,,,,,,"linked, e-power",I-15 from Lehi to Nephi. 30 mi radius.,,,,,"CERT, Lehi Cedar Hollow Stake, Saratoga Springs CERT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,Yes; analog capable.,,,,,,,,,,,
145.265,-0.6,100,KB0SRJ,"Colorado Springs, ~2 mi ENE USAFA North Gate",CO,OPEN,,Y,197.97,ESE,,08,39,38.70000076,-104.90000153,145.265,144.665,,El Paso,On-Air,Pikes Peak FM Association (http://PPFMA.ORG),CCARC,2019-03-07,,,,,,,,,,Local. Good coverage of I25 corridor from Baptist Rd south to Fort Carson.,,,,DM78NQ,,PPFMA Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,
147.045,0.6,123,K0ML,Northglenn,CO,OPEN,,,198.37,E,,08,185,39.88560104,-104.98699951,147.045,147.645,123,Adams,On-Air,Northglenn RA,CCARC,2017-04-10,,,,,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,100,WA7GIE,"Coalville, Lewis Peak",UT,OPEN,,,198.43,NW,,49,232,40.855,-111.48,147.36,147.96,100,Summit,On-Air,,UVHFS,2018-10-26,,Wasatch Back Tri-County ARC,,,,,,,9,"Wide area: Western side of the Salt Lake valley. Park City, Heber, Coalville and other nearby communities.",,,,,SCARC: Thu at 2100.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
