Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Sponsor,Coordination,Last update,D-STAR Enabled,Node,Sources,IRLP,Coverage,Features,Web links,Grid,EchoLink,AllStar,Commands,Mixed-Mode,Analog Bandwidth,YSF Digital Enabled,DG-ID,Affiliate,Notes,WIRES-X,Links,Nets,DMR Enabled,Color Code,DMR ID,IPSC Network,Wide Network,On-air,Feed,P-25 Digital Enabled,NAC,Default Reflector,Local Network,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Talkgroup Network,Talkgroups,Rocky Mountain Wide,Southern Colorado,Central Regional,Northern Colorado Regional,Devilshead Local,NXDN Enabled,RAN,NXDN Bandwidth,Worldwide,North America,WW English FT,TAC 310,Local/Cluster,N. Colorado,DCI Bridge,Mountain Reg USA,Worldwide English FT,Colorado,Bandwidth,Eastern Colorado,TAC 311,Colorado Chat,Location Photo,Wyoming,WyLOCAL
145.475,-0.6,CSQ,WD0BQM,Scottsbluff,NE,OPEN,,,163.81,NNE,,31,57,41.88710022,-103.66400146,145.475,144.875,CSQ,,Scotts Bluff,On-Air,RWMC,,2018-12-02,,,,,,e-power.,,DN81EV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.355,-0.6,88.5,KB0VJJ,"Grand Junction, Grand Mesa",CO,OPEN,,,164,WSW,,08,149,39.06669998,-107.93599701,145.355,144.755,88.5,123,Mesa,On-Air,Colorado Connection,CCARC,2017-01-06,,,,,"Rifle to the east, several miles east of Green River, Utah to the west.",E-power.,,,,,,,,,,,Colorado Connection system of repeaters,,Full-time to the Colorado Connection System .,Central Colorado Traffic Net: Daily at 19:30. Colorado Connection Net (all welcome): Thu at 20:00. Statewide ARES: Sun at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.65,-5,151.4,KB0YNA,"Grand Junction, Grand Mesa",CO,OPEN,I,,164.06,WSW,,08,8763,39.0666008,-107.93699646,449.65,444.65,151.4,151.4,Mesa,On-Air,Keri Washburn,CCARC,2016-10-28,,,,8162,Wide area coverage,NWS weather alert system.,,,,,11,,,,,,,,"Full-time to 447.65000 (KB0YNA) at Gunnison, W Mountain or Tenderfoot Mountain, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.8,-5,107.2,WA4HND,"Parachute, Mount Callahan",CO,OPEN,,,164.23,W,,08,253,39.45190048,-108.05200195,449.8,444.8,107.2,,Garfield,On-Air,,CCARC,2018-01-15,,,,,,8,GMRA Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.1,0,100,WD0BQM,Mitchell,NE,OPEN,I,,165,NNE,,31,11356,41.95100021,-103.80000305,445.1,445.1,100,100,Scotts Bluff,On-Air,,,2014-04-17,,,,3942,,,,DN81CW,,,,,,,,,This is a simplex IRLP node.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.75,-5,100,N0ZSN,"La Veta, Cordova Pass",CO,OPEN,EIA,,165.74,S,ON - IDLE,08,13485,37.34069824,-105.02400208,449.75,444.75,100,100,Las Animas,On-Air,N0ZSN,CCARC,2015-07-27,,,,7301,,,The Fun Machine,,363976,28368,,,,,,The Fun Machine,,,Full-time to the The Fun Machine System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.73,-0.6,CSQ,KF7BR,Torrington,WY,OPEN,,,165.96,NNE,,56,42,42.0625,-104.18399811,146.73,146.13,CSQ,,Goshen,On-Air,,,2019-02-20,,,,,,,,DN72VB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.925,-0.6,,WA0JS,Creede,CO,OPEN,,,167.1,SW,,08,63,37.8492012,-106.9260025,146.925,146.325,,,Mineral,On-Air,Creede ARC,CCARC,2012-11-12,,,,,,,,,,,,,,,,,WA0JS license expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.195,0.6,107.2,KC0QXX,"Cedaredge, Cedar Mesa",CO,OPEN,,,167.26,WSW,,08,3745,38.90159988,-107.9260025,147.195,147.795,107.2,,Delta,,,,2018-04-04,,,,,Local.,,,,,,,,,,,Colorado District 25 ARES,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,100,W0ALC,Cedaredge,CO,OPEN,,,167.26,WSW,,08,3749,38.90159988,-107.9260025,147.36,147.96,100,,Delta,On-Air,W0ALC,CCARC,2019-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.825,-5,100,W0ALC,Cedaredge,CO,OPEN,,,167.26,WSW,,08,3760,38.90159988,-107.9260025,449.825,444.825,100,,Delta,,W0ALC,CCARC,2018-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.445,0,88.5,AG0N,Scottsbluff,NE,OPEN,I,,167.27,NNE,,31,11355,41.90399933,-103.55799866,146.445,146.445,88.5,88.5,Scotts Bluff,On-Air,,,2015-03-16,,,,3055,,,http://garymcduffie.com,,,,Access pre-fix = 5,,,,,,This is a simplex IRLP node. 147.285 rptr is down. 3055 is directly accessed on 146.445 w/88.5 tone. Controlled access. Contact AG0N for access. 147.435/123PL Scottsbluff node 8930 available 24/7 no access code.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.075,0.6,,N0NEB,Scottsbluff,NE,OPEN,,,167.33,NNE,,31,59,41.94060135,-103.65599823,147.075,147.675,,,Scotts Bluff,On-Air,Tri-City Radio Amateur Club,,2014-07-08,,,,,,,,DN81EW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.35,-5,107.2,,"Cedaredge, Grand Mesa",CO,OPEN,,,167.44,WSW,,08,3755,38.99440002,-107.97299957,447.35,442.35,107.2,,Delta,,Grand Mesa Repeater Assoc (GMRA),CCARC,2012-11-10,,,,,,,GMRA Repeaters,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.2,-5,107.2,WA4HND,"Montrose, Waterdog Peak",CO,OPEN,I,,171.62,WSW,,08,69,38.38750076,-107.6740036,447.2,442.2,107.2,107.2,Montrose,On-Air,,CCARC,2018-01-15,,,,3710,Delta/Montrose,9,GMRA Repeaters,,,,,,,,,Grand Mesa Repeater Assoc,Closed IRLP out - Ask for a control op,,Full-time to the GMRA Open System .,RACES Net Wed at 1930 Hrs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.2,-5,CC 162.2,W0CTS,Lamar,CO,OPEN,,D,172.75,SE,Static Talkgroups: 3108 - Colorado - Slot 1 3740 - REACT - Slot 1 31083 - CO Severe WX - Slot 1,08,18386,38.12810135,-102.53199768,449.2,444.2,162.2,162.2,Prowers,On-Air,,,2019-12-21,,,,,,TS1 TG3108 Colorado TS1 TG31083 Co Severe Wx TS2 not networked/local,https://brandmeister.network/?page=repeater&amp;id=311409,,,,,,,,,,,,,,yes,1,311409,BrandMeister c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,123,N0LAR,"Lamar, 4 Miles East of Lamar",CO,OPEN,EI,,172.76,SE,ON - IDLE,08,3794,38.128033,-102.531803,146.61,146.01,123,123,Prowers,On-Air,Lamar Amateur Radio Club,CCARC,2020-04-23,,,,3774,Hwy 287 - Springfield to Eads Hwy 50 - Holly to La Junta. 45 mi radius.,,http://www.qrz.com/db/n0lar,DM88RD,37784,,,,,,,,,,"Full-time to 449.50000 (N0LAR) at Lamar, CO .",NWS Net 12:15pm daily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,
449.5,-5,123,N0LAR,Lamar,CO,OPEN,EI,,174.25,SE,ON - IDLE,08,171,38.036912,-102.59947,449.5,444.5,123,123,Prowers,On-Air,Lamar ARC,CCARC,2020-04-23,,,,3774,45,Linked full time to 146.610 (N0LAR) repeater,http://www.qrz.com/db/n0lar,DM-88,37784,,,,,,,,,,"Full-time to 146.61000 (N0LAR) at Lamar, 4 Miles East of Lamar, CO .",NWS net: Daily 12:15pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.15,0.6,CC 123.0,W0CTS,"Lamar, Colorado, 1.7 Miles S.E.",CO,OPEN,,D,174.25,SE,Static Talkgroups: 3108 - Colorado - Slot 1 3740 - REACT - Slot 1 31083 - CO Severe WX - Slot 1,08,18843,38.036886,-102.599448,147.15,147.75,123,123,Prowers,On-Air,N0LAR - Lamar Amateur Radio Club,,2020-05-30,,,,,Prowers County and Northern Baca County 45 mi radius.,DMR Dual Mode - DMR and Analog (CTCSS 123.0),http://www.qrz.com/db/n0lar,DM88qb,,,,,,,,,CCARC Coordination #: 821 - Repeater is a Motorola MTR2000 with MMDVM Linecard,,,REACT Net Tue 20:30,yes,1,311665,BrandMeister c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.525,-5,100,N0PKT,"Creede, Bristol Head",CO,OPEN,A,,174.51,SW,,08,14923,37.79330063,-107.05500031,449.525,444.525,100,100,Mineral,On-Air,N0PKT,,2017-01-06,,,,,,,,DM67lt,,43265,,,,,,The Fun Machine,,,Full-time to the The Fun Machine System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.91,-0.6,107.2,KC0UUX,Montrose,CO,OPEN,,,177.57,WSW,,08,12442,38.47829819,-107.87599945,146.91,146.31,107.2,107.2,Montrose,On-Air,,CCARC,2014-12-13,,,,,,E-Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.79,-0.6,107.2,KD5OPD,Montrose,CO,OPEN,,,177.57,WSW,,08,7953,38.47829819,-107.87599945,146.79,146.19,107.2,107.2,Montrose,On-Air,KC0UXX,CCARC,2012-09-06,,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.825,-5,100,KB5ITS,"Montrose, Raspberry",CO,OPEN,,,178.34,WSW,,08,18465,38.41740036,-107.84600067,448.825,443.825,100,,Montrose,On-Air,San Juan Connection,,2020-01-17,,,,,"Nucla, Uncompahgre Plateau, coverage into Montrose and ?West End?",,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.9125,-5,CC,W0BX,"Grand Junction, Grand Mesa",CO,OPEN,,D,178.54,WSW,"DMR repeater at 10,023' AMSL. Users are welcome to link to any Brandmeister talk group. Use TS1 to link to 310, 3100 or other high traffic talk groups. TS2 is used for linking to low traffic talk groups and for local calls. Unlink with a private call to 4000. Links will time out after 15 minutes of no local RF activity. Please experiment and have fun! 73 w0bx.",08,16721,39.08890152,-108.22699738,446.9125,441.9125,,,Mesa,On-Air,Bill Frost,,2019-11-27,,,,,"Grand Junction, I70",,,,,,,,,,,,Brandmeister network,,,,yes,1,310868,Brandmeister c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.375,0.6,100,K0BV,"Trinidad, Raton Pass",CO,OPEN,,,179.52,S,,08,8180,37.16949844,-104.50099945,147.375,147.975,100,100,Las Animas,On-Air,K0BV,CCARC,2017-10-24,,,,,Good coverage along I-25 between CO/NM state line and 40 miles north.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.375,-5,100,KG5JL,"Trinidad, Raton Pass",CO,OPEN,,Y,179.52,S,,08,13499,37.16949844,-104.50099945,447.375,442.375,100,,Las Animas,On-Air,KG5JL,CCARC,2018-04-04,,,,,"Covers I-25 from CO/NM border to north of Trinidad, CO.",E-power (batt).,,,,,,Yes; analog capable.,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.6,-5,107.2,KC0CVU,"Trinidad, Raton Pass",CO,OPEN,,,179.53,S,,08,240,37.16939926,-104.5,449.6,444.6,107.2,,Las Animas,On-Air,Cheyenne Mtn Rptr Grp,CCARC,2017-10-24,,,,,Wide area.,E-power.,CMRG Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.3,-5,107.2,WA4HND,"Grand Junction, Grand Mesa",CO,OPEN,I,,180.59,WSW,,08,154,39.05390167,-108.2539978,449.3,444.3,107.2,107.2,Mesa,On-Air,,CCARC,2018-01-16,,,,3710,Wide Area I-70 West Rifle to Western Utah,e-power Linked to GMRA Open System,http://www.gmra.org/,,,,,,,,,,Closed IRLP out,,,RACES Wed 1930 hrs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.775,-5,,KD0RDI,"Trinidad, Raton Pass",CO,OPEN,,S,180.63,S,,08,8086,37.14569855,-104.57099915,446.775,441.775,,,Las Animas,On-Air,Cheyenne Mountain Repeater Group (CMRG),CCARC,2017-12-13,yes,KD0RDI (B),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,100,KC7OZU,Rawlins,WY,OPEN,,,184.22,NW,,56,43,41.79109955,-107.23799896,146.76,146.16,100,,Carbon,On-Air,CCARS,,2017-10-06,,,,,Wide area.,,,,,,,,,,,,,,,Sunday nite net 2030 local time.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,100,KD7BN,Rawlins,WY,OPEN,,,184.22,NW,,56,55,41.79109955,-107.23799896,147.39,147.99,100,,Carbon,On-Air,HERC,,2017-01-04,,,,,Wide area.,E-power.,,,,,,,,,,N7ZEF (EchoLink).,,,"Full-time to 146.80500 (W7BEQ) at Shoshoni, Copper Mtn, WY . Full-time to 146.94000 (W7VNJ) at Casper, Casper Mountain, WY .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.7,-0.6,162.2,N7RON,Rawlins,WY,OPEN,I,,184.25,NW,,56,5791,41.79109955,-107.23899841,146.7,146.1,162.2,,Carbon,On-Air,,WRCG,2017-01-04,,,,7045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.05,-5,CC,WY7EOC,Rawlins,WY,OPEN,,D,184.25,NW,,56,13858,41.79109955,-107.23899841,445.05,440.05,,,Carbon,On-Air,Laramie County EM,WRCG,2020-06-04,,,,,Wide area. 30 mi radius.,,,DN61JS,,,,,,,,Wyoming DMR Project,"WY DMR Project system, not interconnected with BM, DMRX, DMR-MARC etc.",,,,yes,11,315609,WyDMR c Record retrieved from radioid.net,,,,,,,Wyoming DMR Project,,,,,,Wyoming DMR Project,"Open Talkgroup View Assignment TS TG Access Wyoming 1 3156 Full-Time WyLOCAL 2 100 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,,,,,,,,,,,,,,,,,,,,,1,2
447.8,-5,CC,AD0RM,"Ridgway, On top of Log Hill",CO,OPEN,,D,185.03,SW,Static Talkgroups: 93 - North America - Slot 1,08,17998,38.18000031,-107.79000092,447.8,442.8,,,Ouray,On-Air,AD0RM,,2019-11-27,,,,,Montrose to Ouray,,,DM68CE,,,,,,,,,,,,,yes,1,311075,BrandMeister c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.6,5,146.2,WA0VJR,Wallace,KS,OPEN,I,,190.25,SE,,20,3559,38.91389847,-101.59400177,444.6,449.6,146.2,,Wallace,On-Air,WA0VJR,,2019-03-27,,,,3148,US-40 Repeater Coverage Map,,,DM98EV,,,,,,,,,Dial 9335 to access K-Link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.43,-0.6,107.2,WA6IFI,"Trinidad, Raton Pass",CO,OPEN,,,191.56,S,,08,239,36.99739838,-104.46700287,145.43,144.83,107.2,,Las Animas,On-Air,Cheyenne Mountain Repeater Group,CCARC,2017-10-24,,,,,,,CMRG Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.775,-5,,KD0RDI,"Raton, Raton Pass",NM,OPEN,,S,191.84,S,,35,6805,36.99250031,-104.47399902,446.775,441.775,,,Colfax,On-Air,Cheyenne Mountain Repeater Group,NMFCC,2017-07-22,yes,KD0RDI (B) Repeater,jfindu lookup / dstar-users lookup,,,,http://www.cmrg.org/,DM76SX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.175,-0.6,107.2,W0RRZ,"Grand Junction, GJT",CO,OPEN,I,,193.33,WSW,,08,147,39.11729813,-108.52200317,145.175,144.575,107.2,,Mesa,On-Air,,CCARC,2016-05-11,,,,3161,Greater grand Junction area.,"E-power,",,DM59RC,,,Standard IRLP node commands.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.375,0.6,156.7,KB5ITS,"Silverton, Kendall Mountain",CO,OPEN,,,195.67,SW,,08,209,37.79330063,-107.6289978,147.375,147.975,156.7,,San Juan,On-Air,,CCARC,2018-01-15,,,,,Wide area.,13,http://www.sjcham.com,DM67ET,,,,,,,,,,,"Part-time to 146.67000 (K0EP) at Durango, Eagle Pass, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,107.2,KE0TY,Grand Junction,CO,OPEN,,,195.71,WSW,,08,152,39.06389999,-108.55000305,147.39,147.99,107.2,,Mesa,,KE0TY,CCARC,2012-11-10,,,,,,Linked.,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.82,-0.6,107.2,W0GJT,"Grand Junction, 9 Mile, Hwy 141, Unaweep",CO,OPEN,A,,195.71,WSW,,08,261,39.06389999,-108.55000305,146.82,146.22,107.2,,Mesa,On-Air,,CCARC,2019-02-12,,,,,Wide area: North Western Colorado - South to Montrose and East on I-70.,,,,,43554,Enter *83 node# to link. *81 Unlink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.105,0.6,,K0SSI,Grand Junction,CO,OPEN,,,195.76,WSW,,08,8175,39.06389999,-108.5510025,147.105,147.705,,,Mesa,On-Air,K0SSI,CCARC,2013-04-20,,,,,,,,DM59RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,-5,,KB0SW,Grand Junction,CO,CLOSED,,,195.76,WSW,,08,8206,39.06389999,-108.5510025,449,444,,107.2,Mesa,On-Air,KB0SW,CCARC,2015-08-03,,,,,,,,,,,,,,,,Grand Mesa Repeater Assoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.5,-5,114.8,KC0ARV,Grand Junction,CO,OPEN,,,195.76,WSW,,08,3757,39.06380081,-108.5510025,447.5,442.5,114.8,,Mesa,,KC0ARV,CCARC,2012-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.775,-5,,KD0RED,Grand Junction,CO,OPEN,,S,195.76,WSW,,08,11792,39.06389999,-108.5510025,446.775,441.775,,,Mesa,On-Air,,,2014-08-16,yes,KD0RED (B) Gateway Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.775,-5,173.8,KD0SMZ,Grand Junction,CO,OPEN,EI,,195.76,WSW,ON - IDLE,08,11793,39.06389999,-108.5510025,449.775,444.775,173.8,88.5,Mesa,On-Air,,CCARC,2015-10-25,,,,7573,,,,,7572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.22,-0.6,107.2,KE0TY,Grand Junction,CO,OPEN,,,195.76,WSW,,08,8167,39.06389999,-108.5510025,145.22,144.62,107.2,,Mesa,,KE0TY,CCARC,2012-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.525,-5,127.3,KB5ITS,Silverton,CO,OPEN,,,196.15,SW,,08,210,37.81190109,-107.66400146,447.525,442.525,127.3,,San Juan,On-Air,KB5ITS,CCARC,2014-06-30,,,,,Wide area.,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.15,-5,100,W0GJT,Grand Junction,CO,OPEN,EI,,196.19,WSW,Node Offline,08,153,38.89899826,-108.4960022,448.15,443.15,100,,Mesa,On-Air,,CCARC,2016-04-22,,,,7963,,,,DM58SV,312189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.015,0.6,,N2VHZ,Alliance,NE,OPEN,E,,196.72,NNE,Node Offline,31,10450,42.0929985,-102.87000275,147.015,147.615,,,Box Butte,On-Air,N2VHZ,,2018-01-14,,,,,Local.,,,,775183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,123,N0UGO,Ogallala,NE,OPEN,EI,,196.93,E,ON - In Conference IRLP 0082,31,11025,41.12820053,-101.72000122,146.76,146.16,123,,Keith,On-Air,Charlie Allen,,2015-07-09,,,,7349,,,,,751985,,,,,,,,Linked to 146.940 in North Platte and 442.250 south of North Platte,,,Sun at 19:30. Wed at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.715,-0.6,103.5,N0NEB,Alliance,NE,OPEN,,,198.08,NNE,,31,10034,42.11700058,-102.87000275,146.715,146.115,103.5,103.5,Box Butte,On-Air,TriCity,,2018-01-14,,,,,,,,DN82NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.28,0.6,100,NM5ML,"Raton, Sierra Grande",NM,OPEN,,,198.22,S,,35,136,36.90330124,-104.43900299,147.28,147.88,100,,Colfax,On-Air,,NMFCC,2018-01-07,,,,,Wide area.,8,,,,,,,,,,,,,Full-time to the Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
