Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Coordination,Last update,Features,On-air,Coverage,Grid,Links,Nets,Downlink Tone,Affiliate,Notes,Web links,Feed,D-STAR Enabled,Node,Sources,DMR Enabled,Color Code,DMR ID,IPSC Network,Wide Network,Talkgroups,TAC 310,TAC 311,Colorado,Colorado Chat,IRLP,EchoLink,Rocky Mountain Wide,Southern Colorado,YSF Digital Enabled,DG-ID,P-25 Digital Enabled,NAC,Default Reflector,Eastern Colorado,Bandwidth,AllStar,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Central Regional,Devilshead Local,Mixed-Mode,Location Photo,Commands,WIRES-X,Local Network,Talkgroup Network,Northern Colorado Regional,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Worldwide,North America,English,Local/Cluster,N. Colorado,DCI Bridge,Mountain Reg USA,Worldwide English,REACT,CO-Park County,Wyoming,WyLOCAL
146.775,-0.6,,KB0CKE,Syracuse,KS,OPEN,,,176.26,SE,,20,3947,37.98059845,-101.75299835,146.775,146.175,,Hamilton,On-Air,KB0CKE,Kansas Repeater Council,2019-03-31,,,Local. 20 mi radius.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.43,-0.6,136.5,NM5SJ,Dulce,NM,OPEN,,,177.05,SW,,35,15624,36.93360138,-106.99900055,145.43,144.83,136.5,Rio Arriba,On-Air,Totah Amateur Radio Club,NMFCC,2019-10-21,,,,,,,,,,http://totaharc.org/repeaters/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.8,-5,107.2,WA4HND,"Parachute, Mount Callahan",CO,OPEN,,,178.33,WNW,,08,253,39.45190048,-108.05200195,449.8,444.8,107.2,Garfield,On-Air,,CCARC,2018-01-15,8,,,,,,,,,GMRA Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.27,0.6,127.3,KB5ITT,"Silverton, Engineer Mountain",CO,OPEN,,,179.91,WSW,,08,208,37.69919968,-107.80599976,147.27,147.87,127.3,San Juan,On-Air,KB5ITT,CCARC,2017-04-14,E-power.,,Wide area.,,,,,Durango ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.7,-5,107.2,KB0YNA,"Telluride, Gray Head",CO,OPEN,I,,180.26,WSW,,08,254,37.99100113,-107.97200012,449.7,444.7,107.2,San Miguel,On-Air,Grand Mesa Repeater Association ( GMRA ),CCARC,2017-12-07,E-power.,,Wide Area via links - Western Colorado - Eastern Utah,DM67AX,Full-time to the GMRA Open System .,RACES: Wed at 19:30.,107.2,,Closed IRLP out - Ask for a control Op,,,,,,,,,,,,,,,,3710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.955,-0.6,,N0JUN,Holyoke,CO,OPEN,,,180.43,NE,,08,163,40.58440018,-102.30200195,146.955,146.355,,Phillips,,PCARC,CCARC,2012-11-10,E-power.,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.165,0.6,114.8,KC7SNO,Albin,WY,OPEN,,,182.58,NNE,,56,28,41.4178009,-104.09799957,147.165,147.765,114.8,Laramie,On-Air,Shy-Wy Amateur Radio Club,WRCG,2017-01-04,E-power.,,,,"Full-time to 147.10500 (KC7SNO) at Cheyenne, North Park, WY . Full-time to 146.77500 (KC7SNO) at Cheyenne, Denver Hill, WY .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.9125,-5,CC,W0BX,"Grand Junction, Grand Mesa",CO,OPEN,,D,183.83,W,"DMR repeater at 10,023' AMSL. Users are welcome to link to any Brandmeister talk group. Use TS1 to link to 310, 3100 or other high traffic talk groups. TS2 is used for linking to low traffic talk groups and for local calls. Unlink with a private call to 4000. Links will time out after 15 minutes of no local RF activity. Please experiment and have fun! 73 w0bx.",08,16721,39.08890152,-108.22699738,446.9125,441.9125,,Mesa,On-Air,Bill Frost,,2019-11-27,,,"Grand Junction, I70",,,,,,Brandmeister network,,,,,,yes,1,310868,Brandmeister c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5,0,100,KF5PFO,"Taos, Picuris Peak",NM,OPEN,,,184.49,SSW,,35,15606,36.24700165,-105.65499878,51.5,51.5,100,Taos,On-Air,Taos ARC,,2017-08-27,,,,,,,,,,Taos Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.12,0.6,67,KF5PFO,"Taos, Picuris Peak",NM,OPEN,E,,184.49,SSW,ON - IDLE,35,172,36.24689865,-105.65399933,147.12,147.72,67,Taos,On-Air,Taos Amateur Radio Club,NMFCC,2017-02-24,E-power.,,Wide area.,DM76EF,,,,ARRL,,http://taosarc.org/,,,,,,,,,,,,,,,,828279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.4,-1.6,225.7,KF5PFO,"Taos, Picuris Peak",NM,OPEN,,,184.49,SSW,,35,15605,36.24700165,-105.65499878,224.4,222.8,225.7,Taos,On-Air,Taos ARC,NMFCC,2017-07-06,,,,,,,,,,http://taosarc.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.875,-5,123,KF5PFO,"Taos, Picuris Peak",NM,OPEN,,,184.53,SSW,,35,15612,36.24620056,-105.65399933,449.875,444.875,123,Taos,Off-Air,Taos ARC,NMFCC,2018-05-21,"Linked to 147.34, E-Power.",,,DM76EF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.3,-5,107.2,WA4HND,"Grand Junction, Grand Mesa",CO,OPEN,I,,185.11,W,,08,154,39.05390167,-108.2539978,449.3,444.3,107.2,Mesa,On-Air,,CCARC,2018-01-16,e-power Linked to GMRA Open System,,Wide Area I-70 West Rifle to Western Utah,,,RACES Wed 1930 hrs,107.2,,Closed IRLP out,http://www.gmra.org/,,,,,,,,,,,,,,,3710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.97,-0.6,88.5,KB0VJJ,Craig,CO,OPEN,,,185.72,NW,,08,15577,40.51520157,-107.54599762,146.97,146.37,88.5,Moffat,On-Air,Northwest Colorado Amateur Radio Association,CCARC,2017-01-06,,,,DN60FM,Full-time to the Colorado Connection System .,,123,Colorado Connection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.265,-0.6,107.2,WD0HAM,Craig,CO,OPEN,,,185.72,NW,,08,3740,40.51520157,-107.54599762,145.265,144.665,107.2,Moffat,,NW Colorado ARC,CCARC,2012-11-12,E-power.,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.7,-0.6,100,K0EP,"Durango, Missionary Ridge",CO,OPEN,,,189.46,WSW,,08,116,37.38280106,-107.77799988,146.7,146.1,100,La Plata,On-Air,Durango ARC,CCARC,2018-01-16,9,,Local.,,,,100,,,http://durangoarc.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.345,0.6,88.5,KB0VJJ,"Durango, Missionary Ridge",CO,OPEN,,,190.19,WSW,,08,114,37.34999847,-107.76699829,147.345,147.945,88.5,La Plata,On-Air,Colorado Connection,CCARC,2016-06-20,,,Durango and north towards Molas Divide.,DM67CI,Full-time to the Colorado Connection System .,Central Colorado Traffic Net: Daily at 19:30. Colorado Connection Net (All Welcome): Thu at 20:00. Statewide ARES: Sun at 20:00.,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.1375,-5,CC,N0SZ,"Durango, Missionary Ridge",CO,OPEN,,D,190.38,WSW,,08,16782,37.3669014,-107.78500366,445.1375,440.1375,,La Plata,On-Air,K2AD,CCARC,2019-11-27,,,,DM67CI,,,,Rocky Mountain Ham Radio,Talkgroup 700 TS 1 Talkgroup 719 TS 2,http://www.rmham.org/,,,,,yes,7,310854,RMHR c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.18,0.6,100,KD5PX,"Dixon, Cerro Abajo",NM,OPEN,,,191.25,SSW,,35,15923,36.19889832,-105.88899994,147.18,147.78,100,Rio Arriba,On-Air,,NMFCC,2018-04-13,,,Dixon Embudo Ojo Sarco St Rd 68 Rio Grande Canyon,DM76BF,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,-0.6,103.5,N0NEB,Harrisburg,NE,OPEN,,,191.96,NNE,,31,58,41.49000168,-103.75499725,147,146.4,103.5,Banner,On-Air,Tri-City Radio Amateur Club,,2017-09-07,,,,DN81CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.35,0.6,88.5,,Boise City,OK,OPEN,,,192.42,SE,,40,3790,36.72940063,-102.51300049,147.35,147.95,88.5,Cimarron,On-Air,CAPROCK / DUST BOWL INTERTIE,,2016-05-03,,,"Provides linked coverage to SW KS, OK Panhandle, and the TEXAS panhandle.",,,,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.15,0.6,100,KB5ITS,"Ignacio, Spring Creek",CO,OPEN,,,193.8,SW,,08,8177,37.11500168,-107.63300323,147.15,147.75,100,La Plata,On-Air,,CCARC,2018-01-16,E-power.,,Bayfield,,,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.4,5,100,N7JNI,Wagon Mound,NM,OPEN,,,195.3,S,,35,181,36.00889969,-104.70600128,444.4,449.4,100,Mora,Off-Air,Mora ARC,NMFCC,2017-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.2,0.6,67,NM5ML,"Wagon Mound, Turkey Mountain",NM,OPEN,,,196.95,S,,35,11289,35.98429871,-104.90100098,147.2,147.8,67,Mora,On-Air,,,2017-01-24,8,,,DM75NX,Full-time to the Mega-Link System .,,,,,http://nm5ml.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.37,-0.6,141.3,NM5EM,"Wagon Mound, Turkey Mtn",NM,OPEN,,,196.97,S,,35,15621,35.98400116,-104.90100098,145.37,144.77,141.3,Mora,Off-Air,NMEMA ARC,NMFCC,2017-10-26,,,,DM75NX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.15,-5,100,W0GJT,Grand Junction,CO,OPEN,EI,,197.75,W,Node Offline,08,153,38.89899826,-108.4960022,448.15,443.15,100,Mesa,On-Air,,CCARC,2016-04-22,,,,DM58SV,,,,,,,,,,,,,,,,,,,,,7963,312189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.625,-5,131.8,KC5EVE,Durango,CO,OPEN,,,198.18,WSW,,08,115,37.27529907,-107.8789978,448.625,443.625,131.8,La Plata,On-Air,KC5EVE,CCARC,2018-09-26,,,Wide area.,,,,131.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.85,-5,100,K0EP,Durango,CO,OPEN,,,198.22,WSW,,08,11546,37.27529907,-107.87999725,449.85,444.85,100,La Plata,On-Air,DARC,CCARC,2018-09-26,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.04,0.6,141.3,NM5EM,"Abiquiu, Cerro Pelon",NM,OPEN,,,199.19,SSW,,35,15632,36.2071991,-106.31900024,147.04,147.64,141.3,Rio Arriba,Off-Air,NMEMA ARC,NMFCC,2017-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.67,-0.6,100,K0EP,"Durango, Eagle Pass",CO,OPEN,,,199.22,WSW,,08,113,37.41529846,-108.01200104,146.67,146.07,100,La Plata,On-Air,Durango ARC,CCARC,2019-04-01,11,,Wide area.,,"Part-time to 147.37500 (KB5ITS) at Silverton, Kendall Mountain, CO .",,100,,Linked active in the summer months only.,DARC Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.175,-0.6,107.2,W0RRZ,"Grand Junction, GJT",CO,OPEN,I,,199.76,W,,08,147,39.11729813,-108.52200317,145.175,144.575,107.2,Mesa,On-Air,,CCARC,2016-05-11,"E-power,",,Greater grand Junction area.,DM59RC,,,,,,,,,,,,,,,,,,,,,3161,,,,,,,,,,,,,,,,,,,,Standard IRLP node commands.,,,,,,,,,,,,,,,,,,,,,
147.135,0.6,100,KB5ITS,"Durango, Smelter Mountain",CO,OPEN,,,199.91,WSW,,08,11545,37.2621994,-107.90599823,147.135,147.735,100,La Plata,On-Air,,CCARC,2018-01-15,,,,DM67BG,,,100,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
