Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,D-STAR Enabled,Node,Sources,DMR Enabled,Color Code,Wide Network,County,On-air,Coverage,Sponsor,Affiliate,Nets,Web links,Last update,Uplink Tone,Op Status,Features,Notes,Coordination,Downlink Tone,YSF Digital Enabled,DG-ID,Mixed-Mode,IRLP,EchoLink,AllStar,Commands,P-25 Digital Enabled,NAC,Default Reflector,Links,WIRES-X,Local Network,Grid,Feed,Talkgroups,Southern Colorado,Devilshead Local,Talkgroup Network,Rocky Mountain Wide,Central Regional,Northern Colorado Regional,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Bandwidth,Eastern Colorado,TAC 310,TAC 311,Colorado,Colorado Chat,Worldwide,North America,English,Local/Cluster,N. Colorado,Worldwide English,DCI Bridge,Mountain Reg USA,Location Photo,Wyoming,WyLOCAL,Europe,Southwest USA
147.195,0.6,107.2,KC0QXX,"Cedaredge, Cedar Mesa",CO,OPEN,,,163.2,WSW,,08,3745,38.9016,-107.926,147.195,147.795,,,,,,,Delta,Unknown,Local.,,Colorado District 25 ARES,,,2018-04-04,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,100,W0ALC,Cedaredge,CO,OPEN,,,163.2,WSW,,08,3749,38.9016,-107.926,147.36,147.96,,,,,,,Delta,Unknown,,W0ALC,,,,2012-11-10,100,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.825,-5,100,W0ALC,Cedaredge,CO,OPEN,,,163.2,WSW,,08,3760,38.9016,-107.926,449.825,444.825,,,,,,,Delta,Unknown,,W0ALC,,,,2018-04-04,100,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.35,-5,107.2,,"Cedaredge, Grand Mesa",CO,OPEN,,,163.7,WSW,,08,3755,38.9944,-107.973,447.35,442.35,,,,,,,Delta,Unknown,,Grand Mesa Repeater Assoc (GMRA),,,GMRA Repeaters,2012-11-10,107.2,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.135,-0.6,123,KB5ITS,"Lake City, Hill 71",CO,OPEN,,,165.1,SW,,08,16607,38.03,-107.315,147.135,146.535,,,,,,,Hinsdale,,,,,,http://www.sjcham.com,2018-01-15,123,On-Air,E-power (solar),,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.65,-5,,KB0YNA,"Montrose, Waterdog Peak",CO,OPEN,,,165.9,WSW,,08,15213,38.3875,-107.674,448.65,443.65,,,,,,,Montrose,,Wide area.,KB0YNA,,,,2016-10-11,,On-Air,,,,151.4,,,,,,,,,,,"Full-time to  
447.65000 (KB0YNA) at Gunnison, W Mountain or Tenderfoot Mountain, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.2,-5,107.2,WA4HND,"Montrose, Waterdog Peak",CO,OPEN,I,,165.9,WSW,,08,69,38.3875,-107.674,447.2,442.2,,,,,,,Montrose,,Delta/Montrose,,Grand Mesa Repeater Assoc,RACES Net Wed at 1930 Hrs.,GMRA Repeaters,2018-01-15,107.2,On-Air,9,Closed IRLP out - Ask for a control op,CCARC,107.2,,,,3710,,,,,,,Full-time to the  GMRA Open System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,123,KC0HH,Lamar,CO,OPEN,EI,,166.5,SE,ON        - IDLE,08,3794,38.0872,-102.621,146.61,146.01,,,,,,,Prowers,,Hwy 287 - Springfield to Eads Hwy 50 - Holly to Rocky Ford. 45 mi radius.,Lamar Amateur Radio Club,,,,2018-03-12,123,On-Air,,,CCARC,123,,,,3774,37784,,,,,,"Full-time to  
449.50000 (KC0HH) at Lamar, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.5,-5,123,KC0HH,Lamar,CO,OPEN,EI,,166.6,SE,ON        - IDLE,08,171,38.0872,-102.62,449.5,444.5,,,,,,,Prowers,,45,Lamar ARC,,,,2018-03-12,123,On-Air,,,CCARC,,,,,3774,37784,,,,,,"Full-time to  
146.61000 (KC0HH) at Lamar, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.525,-5,100,N0PKT,"Creede, Bristol Head",CO,OPEN,A,,167,SW,,08,14923,37.7933,-107.055,449.525,444.525,,,,,,,Mineral,,,N0PKT,The Fun Machine,,,2017-01-06,100,On-Air,,,,100,,,,,,43265,,,,,Full-time to the  The Fun Machine System .,,,DM67lt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.68,-1.6,,AE7AF,Wheatland,WY,OPEN,,,168.7,N,,56,15538,42.0544,-104.953,224.68,223.08,,,,,,,Platte,,,,,,,2017-10-12,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,,WA7SNU,Wheatland,WY,OPEN,,,168.7,N,,56,47,42.0544,-104.952,146.88,146.28,,,,,,,Platte,,,GPARA,,,,2019-02-21,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.625,-5,151.4,WA7SNU,Wheatland,WY,OPEN,,,168.7,N,,56,16476,42.0544,-104.953,449.625,444.625,,,,,,,Platte,,,,,,,2017-10-12,151.4,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.375,0.6,100,K0BV,"Trinidad, Raton Pass",CO,OPEN,,,171.1,S,,08,8180,37.1695,-104.501,147.375,147.975,,,,,,,Las Animas,,Good coverage along I-25 between CO/NM state line and 40 miles north.,K0BV,,,,2017-10-24,100,Off-Air,,,CCARC,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.375,-5,100,KG5JL,"Trinidad, Raton Pass",CO,OPEN,,Y,171.1,S,,08,13499,37.1695,-104.501,447.375,442.375,,,,,,,Las Animas,,"Covers I-25 from CO/NM border to north of Trinidad, CO.",KG5JL,,,,2018-04-04,100,On-Air,E-power (batt).,,CCARC,,yes,Open ↑ / Open ↓,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.6,-5,107.2,KC0CVU,"Trinidad, Raton Pass",CO,OPEN,,,171.2,S,,08,240,37.1694,-104.5,449.6,444.6,,,,,,,Las Animas,,Wide area.,Cheyenne Mtn Rptr Grp,,,CMRG Repeaters,2017-10-24,107.2,Off-Air,E-power.,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.775,-5,,KD0RDI,"Trinidad, Raton Pass",CO,OPEN,,S,172.2,S,,08,8086,37.1457,-104.571,446.775,441.775,yes,KD0RDI (B),"jfindu lookup 
/  dstar-users lookup",,,,Las Animas,,,Cheyenne Mountain Repeater Group (CMRG),,,,2017-12-13,,On-Air,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.91,-0.6,107.2,KC0UUX,Montrose,CO,OPEN,,,172.3,WSW,,08,12442,38.4783,-107.876,146.91,146.31,,,,,,,Montrose,,,,,,,2014-12-13,107.2,On-Air,E-Power,,CCARC,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.79,-0.6,107.2,KD5OPD,Montrose,CO,OPEN,,,172.3,WSW,,08,7953,38.4783,-107.876,146.79,146.19,,,,,,,Montrose,,,KC0UXX,,,,2012-09-06,107.2,On-Air,E-power.,,CCARC,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.825,5,,W0KAV,Scottsbluff,NE,OPEN,,,172.3,NNE,,31,111,41.8871,-103.664,444.825,449.825,,,,,,,Scotts Bluff,,,W0KAV/KW0R,,,,2014-05-19,,On-Air,"Autopatch, e-power.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.475,-0.6,CSQ,WD0BQM,Scottsbluff,NE,OPEN,,,172.3,NNE,,31,57,41.8871,-103.664,145.475,144.875,,,,,,,Scotts Bluff,,,RWMC,,,,2018-12-02,CSQ,On-Air,e-power.,,,CSQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.1,0,100,WD0BQM,Mitchell,NE,OPEN,I,,173.6,NNE,,31,11356,41.951,-103.8,445.1,445.1,,,,,,,Scotts Bluff,,,,,,,2014-04-17,100,On-Air,,This is a simplex IRLP node.,,100,,,,3942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.325,-5,151.4,KD7JNQ,Torrington,WY,OPEN,,,174.7,NNE,,56,17395,42.0625,-104.184,448.325,443.325,,,,,,,Goshen,Unknown,,,,,,2018-10-26,151.4,,,,,CSQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.73,-0.6,CSQ,KF7BR,Torrington,WY,OPEN,,,174.7,NNE,,56,42,42.0625,-104.184,146.73,146.13,,,,,,,Goshen,,,,,,,2019-02-20,CSQ,On-Air,,,,CSQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.9125,-5,CC1,W0BX,"Grand Junction, Grand Mesa",CO,OPEN,,D,175.3,W,,08,16721,39.0889,-108.227,446.9125,441.9125,,,,yes,1,,Mesa,,"Grand Junction, I70",Bill Frost,,,,2018-01-09,,On-Air,,Brandmeister network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.445,0,88.5,AG0N,Scottsbluff,NE,OPEN,I,,175.7,NNE,,31,11355,41.904,-103.558,146.445,146.445,,,,,,,Scotts Bluff,,,,,,http://garymcduffie.com,2015-03-16,88.5,On-Air,,This is a simplex IRLP node. 147.285 rptr is down. 3055 is directly accessed on 146.445 w/88.5 tone. Controlled access. Contact AG0N for access. 147.435/123PL Scottsbluff node 8930 available 24/7 no access code.,,88.5,,,,3055,,,Access pre-fix = 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.075,0.6,,N0NEB,Scottsbluff,NE,OPEN,,,175.9,NNE,,31,59,41.9406,-103.656,147.075,147.675,,,,,,,Scotts Bluff,,,Tri-City Radio Amateur Club,,,,2014-07-08,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.3,-5,107.2,WA4HND,"Grand Junction, Grand Mesa",CO,OPEN,I,,177.2,WSW,,08,154,39.0539,-108.254,449.3,444.3,,,,,,,Mesa,,Wide Area I-70 West Rifle to Western Utah,,,RACES Wed 1930 hrs,http://www.gmra.org/,2018-01-16,107.2,On-Air,e-power Linked to GMRA Open System,Closed IRLP out,CCARC,107.2,,,,3710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.27,0.6,127.3,KB5ITS,"Ouray, Engineer Mountain",CO,OPEN,,,180.2,SW,,08,16604,38.0228,-107.671,147.27,147.87,,,,,,,Ouray,,,,,,http://www.sjcham.com,2018-01-15,127.3,On-Air,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.43,-0.6,107.2,WA6IFI,"Trinidad, Raton Pass",CO,OPEN,,,183.2,S,,08,239,36.9974,-104.467,145.43,144.83,,,,,,,Las Animas,,,Cheyenne Mountain Repeater Group,,,CMRG Repeaters,2017-10-24,107.2,On-Air,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.775,-5,,KD0RDI,"Raton, Raton Pass",NM,OPEN,,S,183.5,S,,35,6805,36.9925,-104.474,446.775,441.775,yes,KD0RDI (B) Repeater,"jfindu lookup 
/  dstar-users lookup",,,,Colfax,,,Cheyenne Mountain Repeater Group,,,http://www.cmrg.org/,2017-07-22,,On-Air,,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.375,0.6,156.7,KB5ITS,"Silverton, Kendall Mountain",CO,OPEN,,,188.8,SW,,08,209,37.7933,-107.629,147.375,147.975,,,,,,,San Juan,,Wide area.,,,,http://www.sjcham.com,2018-01-15,156.7,On-Air,13,,CCARC,,,,,,,,,,,,"Part-time to  
146.67000 (K0EP) at Durango, Eagle Pass, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.525,-5,127.3,KB5ITS,Silverton,CO,OPEN,,,189.3,SW,,08,210,37.8119,-107.664,447.525,442.525,,,,,,,San Juan,,Wide area.,KB5ITS,,,,2014-06-30,127.3,On-Air,E-power.,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.325,-0.6,127.3,KB5ITS,"Silverton, Buffalo Boy",CO,OPEN,,,189.4,SW,,08,16605,37.8119,-107.665,145.325,144.725,,,,,,,San Juan,,,,,,http://www.sjcham.com,2018-01-15,127.3,On-Air,Solar powered,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,5,67,KB5ITS,"Silverton, Hazelton",CO,OPEN,,,189.4,SW,,08,16624,37.8119,-107.665,444,449,,,,,,,San Juan,,,,,,http://www.sjcham.com,2018-08-03,67,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.6,5,146.2,WA0VJR,Wallace,KS,OPEN,I,,189.4,SE,,20,3559,38.9139,-101.594,444.6,449.6,,,,,,,Wallace,,"US-40 
 Repeater Coverage Map",WA0VJR,,,,2019-03-27,146.2,On-Air,,Dial 9335 to access K-Link,,,,,,3148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.28,0.6,100,NM5ML,"Raton, Sierra Grande",NM,OPEN,,,189.8,S,,35,136,36.9033,-104.439,147.28,147.88,,,,,,,Colfax,,Wide area.,,,,,2018-01-07,100,On-Air,8,,NMFCC,,,,,,,,,,,,Full-time to the  Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,100,KC7OZU,Rawlins,WY,OPEN,,,190.2,NW,,56,43,41.7911,-107.238,146.76,146.16,,,,,,,Carbon,,Wide area.,CCARS,,Sunday nite net 2030 local time.,,2017-10-06,100,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,100,KD7BN,Rawlins,WY,OPEN,,,190.2,NW,,56,55,41.7911,-107.238,147.39,147.99,,,,,,,Carbon,,Wide area.,HERC,N7ZEF (EchoLink).,,,2017-01-04,100,On-Air,E-power.,,,,,,,,,,,,,,"Full-time to  
146.80500 (W7BEQ) at Shoshoni, Copper Mtn, WY .
 
Full-time to  
146.94000 (W7VNJ) at Casper, Casper Mountain, WY .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.3,-5,100,KD7SU,Rawlins,WY,OPEN,,,190.2,NW,,56,15548,41.7911,-107.239,448.3,443.3,,,,,,,Carbon,Unknown,,,,,,2017-01-04,100,,,,WRCG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.7,-0.6,162.2,N7RON,Rawlins,WY,OPEN,I,,190.2,NW,,56,5791,41.7911,-107.239,146.7,146.1,,,,,,,Carbon,,,,,,,2017-01-04,162.2,On-Air,,,WRCG,,,,,7045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.8,-5,146.2,N7RON,Rawlins,WY,OPEN,,,190.2,NW,,56,15551,41.7911,-107.239,449.8,444.8,,,,,,,Carbon,Unknown,,Wyocomm,,,,2017-01-04,146.2,,,,WRCG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.05,-5,CC11,WY7EOC,Rawlins,WY,CLOSED,,D,190.2,NW,,56,13858,41.7911,-107.239,445.05,440.05,,,,yes,11,,Carbon,,Wide area.,Laramie County EM,Wyoming DMR Project,,,2017-01-04,,On-Air,,,WRCG,,,,,,,,,,,,,,,,,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  Wyoming  1  3156  Full-Time    WyLOCAL  2  100  Full-Time  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,Wyoming DMR Project,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,
145.175,-0.6,107.2,W0RRZ,"Grand Junction, GJT",CO,OPEN,I,,190.3,W,,08,147,39.1173,-108.522,145.175,144.575,,,,,,,Mesa,,Greater grand Junction area.,,,,,2016-05-11,107.2,On-Air,"E-power,",,CCARC,,,,,3161,,,Standard IRLP node commands.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.175,5,156.7,K0WPM,Tribune,KS,OPEN,,,192.1,SE,,20,15098,38.4697,-101.753,442.175,447.175,,,,,,,Greeley,,,WKARC,,,,2019-05-07,156.7,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.15,-5,100,W0GJT,Grand Junction,CO,OPEN,EI,,192.5,WSW,Node Offline,08,153,38.899,-108.496,448.15,443.15,,,,,,,Mesa,,,,,,,2016-04-22,100,On-Air,,,CCARC,,,,,7963,312189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.105,0.6,,K0SSI,Grand Junction,CO,OPEN,,,192.6,W,,08,8175,39.0639,-108.551,147.105,147.705,,,,,,,Mesa,,,K0SSI,,,,2013-04-20,,On-Air,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,-5,,KB0SW,Grand Junction,CO,CLOSED,,,192.6,W,,08,8206,39.0639,-108.551,449,444,,,,,,,Mesa,,,KB0SW,Grand Mesa Repeater Assoc,,,2015-08-03,,On-Air,,,CCARC,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.5,-5,114.8,KC0ARV,Grand Junction,CO,OPEN,,,192.6,W,,08,3757,39.0638,-108.551,447.5,442.5,,,,,,,Mesa,Unknown,,KC0ARV,,,,2012-11-10,114.8,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.775,-5,,KD0RED,Grand Junction,CO,OPEN,,S,192.6,W,,08,11792,39.0639,-108.551,446.775,441.775,yes,KD0RED (B) Gateway Repeater,"jfindu lookup 
/  dstar-users lookup",,,,Mesa,,,,,,,2014-08-16,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.775,-5,173.8,KD0SMZ,Grand Junction,CO,OPEN,EI,,192.6,W,ON        - IDLE,08,11793,39.0639,-108.551,449.775,444.775,,,,,,,Mesa,,,,,,,2015-10-25,173.8,On-Air,,,CCARC,88.5,,,,7573,7572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.22,-0.6,107.2,KE0TY,Grand Junction,CO,OPEN,,,192.6,W,,08,8167,39.0639,-108.551,145.22,144.62,,,,,,,Mesa,Unknown,,KE0TY,,,,2012-11-12,107.2,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,107.2,KE0TY,Grand Junction,CO,OPEN,,,192.6,W,,08,152,39.0639,-108.55,147.39,147.99,,,,,,,Mesa,Unknown,,KE0TY,,,,2012-11-10,107.2,,Linked.,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.82,-0.6,107.2,W0GJT,"Grand Junction, 9 Mile, Hwy 141, Unaweep",CO,OPEN,A,,192.6,W,,08,261,39.0639,-108.55,146.82,146.22,,,,,,,Mesa,,Wide area: North Western Colorado - South to Montrose and East on I-70.,,,,,2019-02-12,107.2,On-Air,,,CCARC,,,,,,,43554,Enter *83 node# to link. *81 Unlink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.355,-0.6,88.5,KB0VJJ,"Grand Junction, Grand Mesa",CO,OPEN,,,193.5,W,,08,15581,39.052,-108.565,147.355,146.755,,,,,,,Mesa,,,Colorado Connection,,,,2017-01-06,88.5,On-Air,,,CCARC,123,,,,,,,,,,,Full-time to the  Colorado Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.64,-0.6,100,KZ0DEM,"Pritchett, Tator Butte",CO,OPEN,,,194,SE,,08,3792,37.37,-102.859,146.64,146.04,,,,,,,Las Animas,,Wide area: West BACA and East Las Animas counties.,,,,KZ0DEM Repeaters,2015-12-12,100,Off-Air,,,CCARC,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.7,-5,107.2,KB0YNA,"Telluride, Gray Head",CO,OPEN,I,,194.6,SW,,08,254,37.991,-107.972,449.7,444.7,,,,,,,San Miguel,,Wide Area via links - Western Colorado - Eastern Utah,Grand Mesa Repeater Association ( GMRA ),,RACES: Wed at 19:30.,,2017-12-07,107.2,On-Air,E-power.,Closed IRLP out - Ask for a control Op,CCARC,107.2,,,,3710,,,,,,,Full-time to the  GMRA Open System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.25,-0.6,123,KF5PFO,"Red River, Valle Vidal",NM,OPEN,,,197.8,S,,35,15618,36.76,-105.31,145.25,144.65,,,,,,,Taos,,,Taos ARC,,,Taos Amateur Radio Club,2017-08-27,123,On-Air,,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,67,KF5PFO,"Tres Piedras, San Antonio Mountain",NM,OPEN,,,197.9,SSW,,35,19,36.8594,-106.019,146.76,146.16,,,,,,,Rio Arriba,,"Most of Taos County, eastern Rio Arriba County and the San Luis Valley in Southern Colorado.",Taos ARC,,,,2016-04-30,67,On-Air,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.22,0.6,100,NM5ML,"Tres Piedras, San Antonio Mountain",NM,OPEN,,,197.9,SSW,,35,175,36.8597,-106.018,147.22,147.82,,,,,,,Rio Arriba,,Wide area.,New Mexico Mega Link Assoc,,,,2017-01-23,100,On-Air,10,,NMFCC,,,,,,,,,,,,Full-time to the  Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.09,0.6,118.8,KZ0DEM,Springfield,CO,OPEN,,,200.2,SE,,08,8174,37.4083,-102.614,147.09,147.69,,,,,,,Baca,Unknown,,BCDEARC,,,,2012-11-12,118.8,,,,CCARC,118.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.33,0.6,118.8,KZ0DEM,Springfield,CO,OPEN,EI,,200.2,SE,Node Offline,08,6093,37.4083,-102.614,147.33,147.93,,,,,,,Baca,,,Baca County Amateur Emergency Management,,,KZ0DEM Repeaters,2018-03-12,118.8,Off-Air,,,CCARC,118.8,,,,7142,97142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.2,-5,118.8,KZ0DEM,Springfield,CO,OPEN,EI,,200.2,SE,Node Offline,08,4588,37.4083,-102.614,449.2,444.2,,,,,,,Baca,,provides coverage to central Baca County,Baca County Div of Emerg Mgt Communications,,,,2011-08-21,118.8,On-Air,,,,118.8,,,,7142,97142,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.27,0.6,127.3,KB5ITT,"Silverton, Engineer Mountain",CO,OPEN,,,200.3,SW,,08,208,37.6992,-107.806,147.27,147.87,,,,,,,San Juan,,Wide area.,KB5ITT,Durango ARC,,,2017-04-14,127.3,On-Air,E-power.,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,5,141.3,K0ECT,Syracuse,KS,OPEN,,,201.3,SE,,20,4086,38.175,-101.761,444,449,,,,,,,Hamilton,,,SKECT,,,http://skect.org/default.aspx,2018-07-12,141.3,On-Air,E-power.,,Kansas Repeater Council,141.3,,,,,,,,,,,Full-time to the  SKECT System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,123,N0JSP,"Pagosa Springs, Oakbrush Hill",CO,OPEN,,,201.7,SW,,08,188,37.193,-107.1,146.61,146.01,,,,,,,Archuleta,,,,,,http://durangoarc.org/,2018-01-15,123,On-Air,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,123,N0UGO,Ogallala,NE,OPEN,EI,,202.7,E,Node Offline,31,11025,41.1282,-101.72,146.76,146.16,,,,,,,Keith,,,Charlie Allen,,"Sun at 19:30. 
Wed at 20:00.",,2015-07-09,123,On-Air,,Linked to 146.940 in North Platte and 442.250 south of North Platte,,,,,,7349,751985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.94,-0.6,107.2,W0RRZ,"Grand Junction, Black Ridge (Above Colorado Ntl Monument)",CO,OPEN,,,202.9,W,,08,151,39.0656,-108.748,146.94,146.34,,,,,,,Mesa,,Grand Junction 30-50 mi,Western Colorado Amateur Radio Club,,Oatmeal Net: Mon-Fri at 7:30AM-8:00AM,http://w0rrz.org,2016-05-11,107.2,On-Air,E-power and autopatch for WCARC members,,CCARC,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.575,-5,131.8,WA4HND,"Grand Junction, Black Ridge",CO,OPEN,I,,202.9,W,,08,155,39.0656,-108.748,449.575,444.575,,,,,,,Mesa,,Grand Junction,,Grand Mesa Repeater Assoc,Wed RACES Net 1930 Hrs,GMRA Repeaters,2018-01-15,131.8,On-Air,e-power. Linked to GMRA Open System,Closed IRLP out,CCARC,131.8,,,,3710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.2625,-5,CC7,N0SZ,"Rangely, Cathedral Bluffs",CO,OPEN,,D,203.6,W,,08,17249,40.0875,-108.805,445.2625,440.2625,,,,yes,7,,Rio Blanco,,,RMHAM,,,https://www.rmham.org,2018-10-25,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
