Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Coverage,AllStar,Last update,Grid,Features,Links,EchoLink,IRLP,Notes,Nets,Web links,Coordination,Affiliate,Sponsor,D-STAR Enabled,Node,Sources,DMR Enabled,Color Code,Wide Network,Talkgroups,Rocky Mountain Wide,Southern Colorado,Location Photo,Feed,On-air,Central Regional,Commands,Eastern Colorado,P-25 Digital Enabled,NAC,Default Reflector,Bandwidth,YSF Digital Enabled,DG-ID,Talkgroup Network,Northern Colorado Regional,TAC 310,TAC 311,Colorado,Colorado Chat,Mixed-Mode,Devilshead Local,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Local Network,WIRES-X,Worldwide,North America,English,Europe,DCI Bridge,Southwest USA,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Local/Cluster,N. Colorado,Worldwide English,Mountain Reg USA
224.04,-1.6,100,KA5BIW,Los Alamos,NM,OPEN,,,151.9,S,,35,9407,35.892,-106.285,224.04,222.44,100,100,Los Alamos,On-Air,,,2019-03-13,DM65uv,,,,,linked with 442.0 in Los Alamos and 224.38 in Albuquerque,,,NMFCC,,KA5BIW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,5,100,KA5BIW,Los Alamos,NM,OPEN,,,151.9,S,,35,15608,35.892,-106.285,442,447,100,,Los Alamos,On-Air,,,2019-03-12,DM65UV,,,,,Linked to 224.04 in Los Alamos and 224.38 in Albuquerque,,http://ka5biw.com/ham_radio/repeater.php,NMFCC,,KA5BIW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.425,5,,NM5WR,Los Alamos,NM,OPEN,,S,152.2,S,,35,5181,35.8881,-106.307,442.425,447.425,,,Los Alamos,On-Air,30,,2017-07-25,,,,,,,,,,,,yes,NM5WR (B),"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.775,5,131.8,WD9CMS,Los Alamos,NM,OPEN,,,152.2,S,,35,123,35.8881,-106.306,444.775,449.775,,,Los Alamos,On-Air,Los Alamos and surrounding areas,,2017-03-19,,E-power.,,,,"Mixed mode analog and digital P25 system, linked with 927.9 WD9CMS",,,NMFCC,,WD9CMS,,,,,,,,,,,,,,,,yes,293,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.3,-5,107.2,AC0KC,Fort Lupton,CO,OPEN,EI,,152.4,NNE,Node Offline,08,8739,40.0276,-104.789,447.3,442.3,107.2,,Weld,On-Air,,,2013-01-07,,,,405804,3887,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.19,-0.6,162.2,W5SF,"Los Alamos, Pajarito Mountain",NM,OPEN,,S,152.7,S,,35,118,35.8877,-106.4,145.19,144.59,,,Los Alamos,On-Air,Wide Area,,2018-11-19,,,,,,W5SF/PAJ - Distinct from the NM5SC repeater near Cuba on Pajarito Peak.,Northern New Mexico Amateur Radio Net: Mon at 20:30.,,NMFCC,,SFARC,yes,W5SF (C) Repeater,"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.94,-1.6,CSQ,KB5RX,"Los Alamos, Pajarito Mountain",NM,OPEN,,,152.8,S,,35,196,35.884,-106.382,223.94,222.34,CSQ,CSQ,Los Alamos,On-Air,,,2015-10-16,,E-power.,,,,,,,NMFCC,,,,,,,,,,,,,,,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.265,0,203.5,KC2HSO,Los Alamos,NM,OPEN,I,,152.8,S,,35,16629,35.88,-106.303,144.265,144.265,203.5,,Los Alamos,On-Air,,,2017-12-08,,,,,8039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.925,5,CC1,KE8AVN,Los Alamos,NM,OPEN,,D,152.8,S,,35,16602,35.88,-106.303,442.925,447.925,,,Los Alamos,On-Air,,,2018-05-14,,,,,,,,,,,,,,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.25,5,CC,NM5BB,Los Alamos,NM,OPEN,,D,152.8,S,,35,15733,35.88,-106.31,442.25,447.225,,,Los Alamos,Off-Air,,,2018-03-24,,,,,,TS1 only. Rocky Mountain Ham Radio,,,NMFCC,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.9,-25,131.8,WD9CMS,Los Alamos,NM,OPEN,,,152.8,S,,35,12228,35.88,-106.303,927.9,902.9,,,Los Alamos,On-Air,Los Alamos and surrounding areas,,2017-02-05,,,,,,"Mixed mode analog and digital P25 system, linked with 444.775 WD9CMS",,,NMFCC,,,,,,,,,,,,,,,,,,yes,293,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.625,-5,100,KE0SJ,Lochbuie,CO,OPEN,,,153.1,NNE,,08,9771,40.0072,-104.716,447.625,442.625,100,,Adams,On-Air,Local/North Metro,,2015-05-23,,,,,,,,Intermountain Repeater Group,,,Intermountain Repeater Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.525,-5,151.4,N0EPA,Longmont,CO,OPEN,E,,154.1,NNE,Node Offline,08,176,40.1672,-105.101,448.525,443.525,151.4,,Boulder,On-Air,,,2017-03-11,,,,223853,,,,,CCARC,,N0EPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.27,0.6,100,W0ENO,Longmont,CO,OPEN,,,154.1,NNE,,08,175,40.1672,-105.101,147.27,147.87,100,100,Boulder,On-Air,Wide area: Northern Colorado.,,2017-03-11,,"Closed autopatch, e-power, EchoLink.","Linkable to  
448.80000 (W0ENO) at Longmont, CO .",,,,,http://w0eno.org/?q=node/11,CCARC,,Longmont ARC (LARC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.8,-5,88.5,W0ENO,Longmont,CO,OPEN,,,154.1,NNE,,08,177,40.1672,-105.101,448.8,443.8,88.5,88.5,Boulder,On-Air,,,2017-03-11,,30,"Linkable to  
147.27000 (W0ENO) at Longmont, CO .",,,,LARC: Sun at 20:00.,,CCARC,,Longmont ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.25,-5,123,K0UPS,Cedar Point,CO,OPEN,EI,,154.2,NE,ON        - IDLE,08,9583,39.3703,-103.801,449.25,444.25,123,123,Elbert,On-Air,"I-70 Limon, Co area.",,2014-09-02,,Full duplex node.,,3349,3349,"K0UPS Buster Brown Radio Club. North West of Limon, Colorado.",,,CCARC,,K0UPS Club c/o N1UPS,,,,,,,,,,,,,,** [StarStar] Prefix for Echolink Node.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.96,-1.6,CSQ,AC0KC,Fort Lupton,CO,OPEN,,,155.3,NNE,,08,8183,40.0847,-104.813,224.96,223.36,CSQ,,Weld,On-Air,,,2012-11-12,,,,,,,,,CCARC,,AC0KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.41,-0.6,100,W5HO,La Cueva,NM,OPEN,,,155.8,S,,35,15622,35.8673,-106.638,145.41,144.81,100,,Santa Fe,Off-Air,,,2017-08-25,,,,,,,,,NMFCC,,W5HO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.925,-5,114.8,K0EB,Hudson,CO,OPEN,EI,,155.9,NNE,Node Offline,08,8216,40.0202,-104.642,449.925,444.925,114.8,114.8,Weld,On-Air,,,2018-12-01,DN70,,,448035,8035,,,,CCARC,K0UPS Club,K0EB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.94,-0.6,107.2,W0RRZ,"Grand Junction, Black Ridge (Above Colorado Ntl Monument)",CO,OPEN,,,156.1,WNW,,08,151,39.0656,-108.748,146.94,146.34,107.2,107.2,Mesa,On-Air,Grand Junction 30-50 mi,,2016-05-11,,E-power and autopatch for WCARC members,,,,,Oatmeal Net: Mon-Fri at 7:30AM-8:00AM,http://w0rrz.org,CCARC,,Western Colorado Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.575,-5,131.8,WA4HND,"Grand Junction, Black Ridge",CO,OPEN,I,,156.1,WNW,,08,155,39.0656,-108.748,449.575,444.575,131.8,131.8,Mesa,On-Air,Grand Junction,,2018-01-15,,e-power. Linked to GMRA Open System,,,3710,Closed IRLP out,Wed RACES Net 1930 Hrs,GMRA Repeaters,CCARC,Grand Mesa Repeater Assoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,100,N5BOP,Des Moines,NM,OPEN,,,156.3,SE,,35,73,36.7611,-103.834,146.85,146.25,100,,Union,Off-Air,Wide area.,,2015-08-13,,E-power.,,,,,,,NMFCC,,Sierra Grande RC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.8,5,77,N5BOP,Des Moines,NM,OPEN,,,156.3,SE,,35,74,36.7611,-103.834,444.8,449.8,77,,Union,Off-Air,Wide area.,,2015-08-13,,E-power.,,,,,,,NMFCC,,Sierra Grande Repeater Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.175,0.6,141.3,NM5EM,"Des Moines, Sierra Grande",NM,OPEN,,,156.3,SE,,35,15638,36.7611,-103.834,147.175,147.775,141.3,,Union,On-Air,,,2017-01-22,,,,,,,,,NMFCC,,NMEMA ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,-5,103.5,KC0VJD,Hugo,CO,OPEN,W,Y,158.5,E,,08,17059,39.0542,-103.48,447,442,,,Lincoln,On-Air,"I-70, US-71, US-287, US-40, US-24, Hugo, Limon, Genoa, Punkin Center, Arriba.",,2019-04-24,,APRS repeater &amp; I-Gate / Weather station,,,,,,,CCARC,,Delbert Noakes (KC0VJD),,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,30534,,,,,,,,,,,,,,,
442.825,5,131.8,KB5ZQE,"Santa Fe, Tesuque Peak",NM,OPEN,,,160.3,S,,35,155,35.785,-105.781,442.825,447.825,131.8,,Santa Fe,On-Air,,,2017-07-22,,Autopatch.,"Full-time to  
146.82000 (W5SF) at Santa Fe, Tesuque Peak, NM .",,,,,,NMFCC,,Santa Fe ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.02,0.6,141.3,NM5EM,"Santa Fe, Tesuque Peak",NM,OPEN,,,160.3,S,,35,15631,35.7853,-105.782,147.02,147.62,141.3,,Santa Fe,On-Air,,,2017-01-24,,,,,,,,,NMFCC,,NMEMA ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.82,-0.6,162.2,W5SF,"Santa Fe, Tesuque Peak",NM,OPEN,,,160.3,S,,35,153,35.785,-105.781,146.82,146.22,162.2,,Santa Fe,On-Air,Wide area.,,2017-07-22,,"Autopatch, e-power.","Full-time to  
442.82500 (KB5ZQE) at Santa Fe, Tesuque Peak, NM .",,,,,SFARC Repeaters,NMFCC,,Santa Fe ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.24,0.6,CC2,N0WAR,"Estes Park, Prospect Mtn",CO,OPEN,,D,160.5,NNE,,08,17813,40.3606,-105.52,147.24,147.84,,,Larimer,On-Air,Wide Area: Estes Park &amp; Rocky Mtn Nat Park,,2019-05-11,,Brandmeister Network,,,,,,http://www.w0dmr.org,,W0DMR,N0WAR,,,,yes,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.37,-0.6,141.3,NM5EM,"Wagon Mound, Turkey Mtn",NM,OPEN,,,160.6,SSE,,35,15621,35.984,-104.901,145.37,144.77,141.3,,Mora,Off-Air,,,2017-10-26,,,,,,,,,NMFCC,,NMEMA ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.2,0.6,67,NM5ML,"Wagon Mound, Turkey Mountain",NM,OPEN,,,160.6,SSE,,35,11289,35.9843,-104.901,147.2,147.8,67,,Mora,On-Air,,,2017-01-24,,8,Full-time to the  Mega-Link System .,,,,,http://nm5ml.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.685,-0.6,123,N0FH,Estes Park,CO,OPEN,EI,,161.3,NNE,Node Offline,08,119,40.3601,-105.451,146.685,146.085,123,,Larimer,On-Air,Estes Valley and east RMNP - some coverage E and SE (Loveland and Denver),,2017-08-05,,E-power.,"Full-time to  
449.80000 (N0FH) at Estes Park, CO .",625757,7268,"Both Echolink and IRLP are open, IRLP connect is a four digit node number only and '73' to disconnect. Top of Hour time is announced from 0600 to 2200.",ARES D-10: Thu at 19:00.,,CCARC,,Estes Valley ARC,,,,,,,,,,,,,,"The EchoLink node connects to both machines. The node is open (no passwords; touch tone only the the ' * ' character followed by a four, five, or six digit node number where you wish to connect). The disconnect is ' # '.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.8,-5,123,N0FH,Estes Park,CO,OPEN,EI,,161.7,NNE,Node Offline,08,120,40.3772,-105.521,449.8,444.8,123,,Larimer,On-Air,,,2017-08-05,,E-Power,"Full-time to  
146.68500 (N0FH) at Estes Park, CO .",625757,7268,"Both Echolink and IRLP are open, IRLP connect is a four digit node number only and '73' to disconnect. Top of Hour time is announced from 0600 to 2200.",ARES D-10: Thu at 19:00.,,CCARC,,Estes Valley ARC,,,,,,,,,,,,,,"The EchoLink node connects to both machines. The node is open (no passwords; touch tone only the the ' * ' character followed by a four, five, or six digit node number where you wish to connect). The disconnect is ' # '.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.26,0.6,67,NM5ML,"Pecos, Elk Mountain",NM,OPEN,,,163.6,SSE,,35,145,35.7672,-105.554,147.26,147.86,67,,San Miguel,On-Air,Wide area.,,2018-01-07,,11,Full-time to the  Mega-Link System .,,,,,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.3,0.6,162.2,W5SF,"Las Vegas, Elk Mountain",NM,OPEN,,,163.6,SSE,,35,115,35.7667,-105.553,147.3,147.9,162.2,,San Miguel,On-Air,Wide area.,,2017-07-06,,"E-power, linked.",,,,,,SFARC Repeaters,NMFCC,,Santa Fe ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.4,5,100,N7JNI,Wagon Mound,NM,OPEN,,,164,SSE,,35,181,36.0089,-104.706,444.4,449.4,100,,Mora,Off-Air,,,2017-10-24,,,,,,,,,NMFCC,,Mora ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7375,-5,CC8,K0RTS,"Genoa, Limon",CO,OPEN,,D,164.5,E,,08,13581,39.2783,-103.5,446.7375,441.7375,,,Lincoln,On-Air,"I-70 H-40 H-287 Arriba, Genoa, Hugo, Limon 50 mile radius",,2016-01-31,,,,,,"Colorado on TG700 Slot 1
Denver on TG720 Slot 2",,,CCARC,RMHam,K0RTS KC0VJD,,,,yes,8,,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  Rocky Mountain Wide  1  700      Central Regional  2  720    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.06,0.6,103.5,KE0AE,Genoa,CO,OPEN,EIA,Y,164.8,E,Node Offline,08,128,39.2688,-103.488,147.06,147.66,,,Lincoln,Off-Air,"I-70, US-71, US-287, US-40, US-24",42740,2019-04-23,,"APRS repeater / weather station, remote base, e-power (solar - completely off the electrical grid).",,791116,3794,,Big Sandy Net: Wed 19:00,http://www.bigsandyradio.com/,CCARC,,BSARC,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.19,-0.6,162.2,,Santa Fe,NM,OPEN,,,166.2,S,,35,17323,35.687,-105.938,145.19,144.59,162.2,,Bernalillo,On-Air,,,2018-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.21,-0.6,,W5SF,Santa Fe,NM,OPEN,,S,166.2,S,,35,13769,35.687,-105.938,145.21,144.61,,,Santa Fe,On-Air,Local Santa Fe,,2015-11-08,,,,,,Soon to move to a better location.,,,,Santa Fe Amateur Radio Club,W5SF,yes,W5SF (C) Gateway Repeater,"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.575,5,,W5SF,Santa Fe,NM,OPEN,,S,166.2,S,,35,13768,35.687,-105.938,444.575,449.575,,,Santa Fe,On-Air,Local Santa Fe,,2015-11-08,,,,,,Soon to move to a better location,,,,Santa Fe Amateur Radio CLub,W5SF,yes,W5SF (B) Gateway Repeater,"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.2,0.6,162.2,W5SF,"Santa Fe, St Vincent Hospital",NM,OPEN,,,168.1,S,,35,154,35.6593,-105.945,147.2,147.8,162.2,,Santa Fe,On-Air,,,2018-09-01,,E-power. Full time link to Tesuque Peak.,,,,,,SFARC Repeaters,NMFCC,,Santa Fe ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.275,-5,146.2,K9GAJ,Santa Fe,NM,OPEN,I,,168.5,S,,35,10216,35.651,-105.992,449.275,444.275,146.2,,Santa Fe,On-Air,,,2017-07-25,,,,,3939,,,,,,Fred Homuth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,0.6,100,KC0KWD,LaSalle,CO,OPEN,I,Y,168.7,NNE,,08,157,40.2612,-104.706,147,147.6,,,Weld,On-Air,,,2019-05-06,,"Yaesu System Fusion, 20 Watts. Will be switching to DSQ on 1 Feb 2016.",,,3839,,Tuesday Night club net,,CCARC,,Weld ARS,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.475,-5,100,KC0KWD,Greeley,CO,OPEN,I,,168.7,NNE,,08,158,40.2612,-104.706,448.475,443.475,100,,Weld,On-Air,,,2019-05-06,,,,,3839,,,http://www.warsco.org/,CCARC,,Weld Amateur Radio Society (WARS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.195,0.6,100,W0LRA,"Loveland, Namaqua Hill",CO,OPEN,,,168.7,NNE,,08,179,40.3985,-105.125,147.195,147.795,100,,Larimer,On-Air,,,2016-08-18,,"Closed autopatch, e-power.",,,,,,,CCARC,,Loveland Repeater Assoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.775,-5,100,KF5SGT,Santa Fe,NM,OPEN,I,,168.8,S,,35,13566,35.648,-105.985,447.775,442.775,100,,Santa Fe,On-Air,Santa Fe,,2017-02-14,,,,,7326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.32,-1.6,100,KN6VV,Loveland,CO,OPEN,,,169.5,NNE,,08,180,40.3978,-105.074,224.32,222.72,100,100,Larimer,Off-Air,,,2014-03-03,,"Closed autopatch, e-power.",,,,,,,CCARC,,KN6VV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.575,-5,100,W0LRA,"Loveland, Namaqua Hill",CO,OPEN,,,169.5,NNE,,08,181,40.3978,-105.074,449.575,444.575,100,,Larimer,On-Air,,,2018-02-24,,"Closed autopatch, e-power.",,,,,,,CCARC,,Loveland Rptr Assoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.165,0.6,88.5,KB0VJJ,Steamboat Springs,CO,OPEN,,,169.7,NNW,,08,15579,40.485,-106.832,147.165,147.765,88.5,123,Routt,On-Air,,,2017-01-06,,,Full-time to the  Colorado Connection System .,,,,,,,,Colorado Connection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.625,-5,123,KB0VJJ,Steamboat Springs,CO,OPEN,,,169.7,NNW,,08,9770,40.485,-106.832,449.625,444.625,123,123,Routt,On-Air,Local Steamboat Area,,2019-05-11,,Statewide Linked System,,,,,"Central Colorado Traffic Net: Daily at 19:30. 
Colorado Connection Net: Thu at 20:00 (All welcome). 
Statewide ARES Net: Sundays at 20:00.",http://colcon.org,,,"Colorado Connection Repeaters, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.21,0.6,107.2,KD0H,Steamboat Springs,CO,OPEN,,,169.7,NNW,,08,237,40.485,-106.831,147.21,147.81,107.2,107.2,Routt,On-Air,,,2014-09-27,,"Linked, WX.",,,,,,,CCARC,,SSARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.1,5,100,NM5SC,"San Ysidro, Pajarito Peak",NM,OPEN,A,,169.9,SSW,,35,9767,35.6967,-106.859,443.1,448.1,100,,Sandoval,On-Air,Wide area - NW NM.,27748,2017-02-10,,"Linked, e-power.",,,,"KNWD TKR-850, RTCM Interface. 25W, 9000' MSL. (Pajarito Peak differs from Pajarito Mountain near Los Alamos)",Sandoval County ARES: Mon at 19:30.,http://nmscares.org/,NMFCC,ARRL,Sandoval County ARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.2,-1,107.2,N9PGQ,La Cueva,NM,OPEN,,,174,S,,35,101,35.5911,-105.732,53.2,52.2,107.2,,Santa Fe,Off-Air,,,2017-08-22,,,,,,,,,NMFCC,,N9PGQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.84,-0.6,107.2,N9PGQ,La Cueva,NM,OPEN,,,174,S,,35,102,35.5911,-105.732,146.84,146.24,107.2,,Santa Fe,,,,,,,,,,,,,NMFCC,,N9PGQ,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.125,5,107.2,N9PGQ,La Cueva,NM,OPEN,,,174,S,,35,103,35.5911,-105.732,442.125,447.125,107.2,,Santa Fe,,,,,,,,,,,,,NMFCC,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.025,-5,100,W0UPS,"Loveland, Budweiser Event Center",CO,OPEN,,Y,174.1,NNE,,08,3621,40.444,-104.989,448.025,443.025,100,100,Larimer,On-Air,,,2016-03-21,,,,,,,,,CCARC,,Northern Colorado ARC,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,88.5,K7QEQ,"Moab, Bald Mesa",UT,OPEN,,,175.1,W,,49,13042,38.5286,-109.322,146.76,146.16,88.5,,Grand,On-Air,Moab and immediate surroundings.,,2017-11-04,,,,,,8,,http://www.sdarc.us/repeaters/bald.html,UVHFS,,Sinbad Desert ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.1,-5,107.2,K7QEQ,"Moab, Bald Mesa",UT,OPEN,,,175.2,W,,49,52,38.5286,-109.325,449.1,444.1,107.2,107.2,Grand,On-Air,"Wide area: Moab and surrounding areas, including large portions of Arches and Canyonlands National Parks.",,2017-11-04,,8,,,,,RACES Wed. 1930 hours,GMRA Repeaters,UVHFS,,Grand Mesa Repeater Association (GMRA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.725,-5,131.8,W7RF,Fort Collins,CO,OPEN,,,175.8,NNE,,08,8194,40.496,-105.079,447.725,442.725,131.8,,Larimer,On-Air,,,2018-05-13,,,,,,,,,CCARC,,W7RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283.55,-20,100,K1TJ,Fort Collins,CO,OPEN,,,176,NNE,,08,3620,40.5153,-105.147,1283.55,1263.55,100,,Larimer,On-Air,Northern Colorado Front Range,,2013-01-01,,,,,,,,http://www.k1tj.com/,CCARC,,K1TJ Repeater System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.45,-5,123,KC0RBT,Fort Collins,CO,OPEN,E,,176,NNE,Node Offline,08,276,40.5153,-105.147,447.45,442.45,123,,Larimer,On-Air,,,2016-02-01,,,,447450,,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7375,-5,CC2,N0AOL,Fort Collins,CO,OPEN,,D,176,NNE,,08,8505,40.5153,-105.147,446.7375,441.7375,,,Larimer,On-Air,Wide area: North Front Range.,,2017-03-11,,DMR-MARC World Wide Network,,,,Repeater ID: 310803,"DMR World Wide Net: Sat at 10:00. 
TS 1 Group Call 1 http://www.dmr-marc.net/ 
Tac 310 Net: Sun at 18:00, TS 1 Group Call 310 .",http://nocodmr.kt0l.net:8080/nocodmr/documentation.htm,CCARC,,N0AOL - NoCo C-Bridge Network,,,,yes,2,,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  Worldwide  1  1      North America  1  3      English  1  13      TAC 310  1  310      Local/Cluster  2  2      N. Colorado  2  3171    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,1,,,,,,,,,2,2,,
927.825,-25,100,AB0SF,"Fort Collins, Horsetooth Mountain",CO,OPEN,,,176.8,NNE,,08,4203,40.5397,-105.196,927.825,902.825,100,100,Larimer,On-Air,"Decent coverage throughout northern Fort Collins, out east to beyond Windsor.",,2013-11-12,,,,,,Converted 800 MHz beam antenna pointed directly down Horsetooth Road in Fort Collins.,,,CCARC,,AB0SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.95,-25,100,K1TJ,"Fort Collins, Horsetooth Mountain",CO,OPEN,,,176.8,NNE,,08,3592,40.5397,-105.197,927.95,902.95,100,100,Larimer,On-Air,Northern Front Range,,2013-11-12,,25,,,,,,,CCARC,,K1TJ Repeater System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
