Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Notes,Coordination,Last update,Downlink Tone,Grid,Affiliate,Links,AllStar,Features,Web links,Coverage,On-air,DMR Enabled,Color Code,Wide Network,IRLP,Nets,DMR ID,EchoLink,P-25 Digital Enabled,NAC,Default Reflector,D-STAR Enabled,Node,Sources,IPSC Network,Talkgroups,Rocky Mountain Wide,Southern Colorado,Talkgroup Network,Worldwide,North America,English,Europe,TAC 310,DCI Bridge,Southwest USA,Location Photo,Feed,Commands,Central Regional,Bandwidth,Mixed-Mode,Northern Colorado Regional,Eastern Colorado,YSF Digital Enabled,DG-ID,TAC 311,Colorado,Colorado Chat,Devilshead Local,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,WIRES-X,Local Network,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2
147.165,0.6,88.5,KB0VJJ,Steamboat Springs,CO,OPEN,,,182.2,N,,08,15579,40.48500061,-106.83200073,147.165,147.765,88.5,Routt,On-Air,Colorado Connection,,,2017-01-06,123,,,Full-time to the Colorado Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.625,-5,123,KB0VJJ,Steamboat Springs,CO,OPEN,,,182.2,N,,08,9770,40.48500061,-106.83200073,449.625,444.625,123,Routt,On-Air,"Colorado Connection Repeaters, Inc.",,,2019-05-11,123,,,,,Statewide Linked System,http://colcon.org,Local Steamboat Area,,,,,,Central Colorado Traffic Net: Daily at 19:30. Colorado Connection Net: Thu at 20:00 (All welcome). Statewide ARES Net: Sundays at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.21,0.6,107.2,KD0H,Steamboat Springs,CO,OPEN,,,182.2,N,,08,237,40.485,-106.831,147.21,147.81,107.2,Routt,On-Air,SSARC,,CCARC,2014-09-27,107.2,,,,,"Linked, WX.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.26,0.6,100,KC5WDV,"Gallup, Gibson Peak",NM,OPEN,,,183.11,SSW,,35,90,35.60509872,-108.68499756,147.26,147.86,100,McKinley,On-Air,KC5WDV,,NMFCC,2018-01-07,,DM55PO,,,,VHF/UHF Remote Bases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.95,5,100,KE5FYL,"Grants, La Mosca Peak",NM,OPEN,,,183.22,SSW,,35,96,35.25299835,-107.59700012,444.95,449.95,100,Cibola,On-Air,Cibola County Amateur Radio Club,,NMFCC,2018-11-29,88.5,DM65EG,,"Full-time to 147.18000 (KE5FYL) at Grants, NM .",,,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.35,5,CC,WR7HLN,"Grants, La Mosca Peak (Mount Taylor)",NM,OPEN,,D,183.22,SSW,"Transmitting of the HIGHEST DMR Repeater in New Mexico on La Mosca Peak, 11,200 Feet above sea level 15 miles northeast of downtown Grants, New Mexico. 50 Watt Hytera Dual-Mix Repeater. DB Products 633 omni pattern antenna. Antenna height is 180 feet above ground level. Powered with a back up Generator. On the air June 26, 2019.",35,18016,35.25289917,-107.59700012,443.35,448.35,,Bernalillo,On-Air,Mac Pass Repeater Group,,NMFCC,2019-12-08,,,,,,BrandMeister on DMR Dual Mix Analog on PL Tone 131.8,http://www.dmr-montana.net,"Central New Mexico,",,yes,1,,,,310793,,,,,,,,BrandMeister c Record retrieved from radioid.net,,,,,,,,,,,,,,"Time Slot 1 3135 New Mexico Statewide, Time Slot 2 31301 MPRG1",,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,
146.98,-0.6,141.3,NM5EM,"Grants, Mt Taylor",NM,OPEN,,,183.25,SSW,,35,5349,35.25249863,-107.59700012,146.98,146.38,141.3,Cibola,On-Air,New Mexico Emergency Management Association Amateur Radio Club,Located inside the state of NM radio building.,,2016-08-31,141.3,,,"Full-time to 444.97500 (K5EMO) at Grants, 515 West High Street, NM .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,
145.37,-0.6,162.2,NM5HD,Rio Rancho,NM,OPEN,I,,183.59,S,,35,10214,35.19760132,-106.71499634,145.37,144.77,162.2,Sandoval,On-Air,Adrian Miura,,,2014-11-23,,DM65PE,,,,,,,,,,,7706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.75,5,100,WA6CCB,"Albuquerque, Sandia Peak",NM,CLOSED,,,183.69,S,,35,11724,35.21829987,-106.4509964,443.75,448.75,100,Bernalillo,Off-Air,"WA6CCB, K5RKE",,NMFCC,2017-07-21,,DM65SF,,,,,,,,,,,,Bosque Youth Amateur Radio Net: M-F at 17:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.7,-1,156.7,WB5IUZ,"Albuquerque, Sandia Crest",NM,OPEN,,,183.81,S,,35,4208,35.21670151,-106.44999695,51.7,50.7,156.7,Bernalillo,Off-Air,K5RKE,Off the air until spring 2014,NMFCC,2017-07-25,,DM65SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.3,5,CC,WR7HLN,"Albuquerque, Sandia Crest",NM,OPEN,,D,183.81,S,,35,151,35.2167,-106.45,443.3,448.3,,Bernalillo,On-Air,Mac Pass Repeater Group,Timeslot 1 3135 (New Mexico) Timeslot 2 31301 (MPRG 1),NMFCC,2019-08-17,,,,,,Brandmeister Networ on DMR Dual Mix Repeater with Analog on PL Tone 131.8,http://dmr-montana.net,Wide area.,,yes,1,,,,310792,,,,,,,,,,,,,,,,,,,,,,,,25,Yes; analog capable.,,,,,,,,,,,,,,,,,,,
442.9,5,CC,KA8JMW,"Albuquerque, Sandia Crest",NM,OPEN,,D,184.03,S,,35,12414,35.21350098,-106.44999695,442.9,447.9,,Bernalillo,On-Air,"Rocky Mountain Ham Radio, NM",,NMFCC,2019-12-16,,DM65SF,,Full-time to the Colorado TRBO System .,,TS 1 TG 700 Wide TS 2 TG 719 South TS 2 TG 713 Albuquerque Local TS 2 TG 505 New Mexico,DMR Radio Site Information,,,yes,7,,,Red Cross Net on Wide - Third Thursday of the month at 1900 Tech Net on Wide - First Saturday of the month at 1900,313503,,,,,,,,Rocky Mtn c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.8,5,,W5MPZ,"Albuquerque, Sandia Crest",NM,OPEN,,S,184.25,S,,35,9295,35.21030045,-106.44999695,443.8,448.825,,Bernalillo,On-Air,Sandia National Laboratories ARC,,NMFCC,2017-07-08,,,,,,,,Wide area;,,,,,,,,,,,,yes,W5MPZ (B) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.94,-0.6,100,K5URR,"Grants, Mt Taylor",NM,OPEN,,,184.31,SSW,,35,97,35.23860168,-107.60800171,146.94,146.34,100,Cibola,On-Air,Upper Rio FM Society,,,2018-12-13,,DM65EF,,,,11,http://www.urfmsi.org/,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.6,5,100,K5FSB,"Albuquerque, Sandia Peak",NM,OPEN,,,184.37,S,,35,31,35.20890045,-106.4469986,442.6,447.6,100,Bernalillo,On-Air,URFMSI,"Voting receiver. 10,680'",NMFCC,2017-01-15,,DM65SF,,,,Closed autopatch.,http://www.urfmsi.org/wp/repeaters/analog/gary-diamond-repeater,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.1,5,162.2,KB5GAS,"Albuquerque, Sandia Crest",NM,OPEN,I,,184.37,S,,35,28,35.20890045,-106.4469986,442.1,447.1,162.2,Bernalillo,On-Air,Albuquerque Gas Balloon Assoc,,,2017-07-08,,DM65SF,,,,E-power.,,Wide area.,,,,,3676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.75,5,162.2,KC5IPK,"Albuquerque, Sandia Crest",NM,OPEN,I,,184.37,S,,35,203,35.20890045,-106.4469986,442.75,447.75,162.2,Bernalillo,On-Air,,,,2015-04-30,,DM65SF,,,,10,,,,,,,7855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.29,-0.6,100,NM5ML,"Albuquerque, Sandia Crest",NM,OPEN,,,184.37,S,,35,15,35.20890045,-106.4469986,145.29,144.69,100,Bernalillo,On-Air,New Mexico Mega Link Assoc,,NMFCC,2017-03-02,,DM65SF,,Full-time to the Mega-Link System .,,10,http://nm5ml.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.325,5,100,NM5ML,"Albuquerque, Sandia Crest",NM,OPEN,,,184.37,S,,35,37,35.2089,-106.447,444.325,449.325,100,Bernalillo,On-Air,,,NMFCC,2018-01-07,,,,Full-time to the Mega-Link System .,,10,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.33,-0.6,100,W5CSY,"Albuquerque, Sandia Crest",NM,OPEN,,,184.37,S,,35,16,35.2089,-106.447,145.33,144.73,100,Bernalillo,On-Air,Amateur Radio Caravan Club of New Mexico,,NMFCC,2015-12-28,,,,"Full-time to 444.00000 (W5CSY) at Albuquerque, Sandia Crest, NM .",,E-power.,http://caravanradio.org/,Wide area.,,,,,,AACC: Sun at 0900.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,5,100,W5CSY,"Albuquerque, Sandia Crest",NM,OPEN,,,184.37,S,,35,34,35.2089,-106.447,444,449,100,Bernalillo,On-Air,Amateur Radio Caravan Club of New Mexico,,NMFCC,2017-07-16,,,,"Full-time to 145.33000 (W5CSY) at Albuquerque, Sandia Crest, NM .",,E-power.,http://www.caravanradio.org,Wide area.,,,,,,AACC: Sun at 0900.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.2625,-5,CC,N0SZ,"Rangely, Cathedral Bluffs",CO,OPEN,,D,184.68,NNW,,08,17249,40.0875,-108.805,445.2625,440.2625,,Rio Blanco,On-Air,RMHAM,,,2018-10-25,,,,,,,https://www.rmham.org,,,yes,7,,,,310154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.48,-1.6,100,K6LIE,"Albuquerque, Northeast Heights area",NM,OPEN,I,,184.73,S,,35,3113,35.1967,-106.51,224.48,222.88,100,Bernalillo,On-Air,K6LIE,Moved to new location and added PL,NMFCC,2015-01-12,,,High Desert ARC of New Mexico,,,,,Entire Albuquerque Area,,,,,3285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,,KC0ITF,"La Junta, North La Junta",CO,PRIVATE,W,Y,185.44,ESE,,08,167,37.99950027,-103.52899933,147.36,147.96,,Otero,On-Air,,Digital Wires-X,,2018-09-30,123,DM87FX,KC0ITF,,,E-power,,La Junta: U.S. Route 50 CO State Hwy 10 CO State Hwy 109 CO State Hwy 194 U.S. Route 350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,,,yes,Open ↑ / Open ↓,,,,,,,,,11360,,,,,,
146.85,-0.6,100,N5BOP,Des Moines,NM,OPEN,,,185.82,SE,,35,73,36.76110077,-103.83399963,146.85,146.25,100,Union,Off-Air,Sierra Grande RC,,NMFCC,2015-08-13,,,,,,E-power.,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.8,5,77,N5BOP,Des Moines,NM,OPEN,,,185.82,SE,,35,74,36.76110077,-103.83399963,444.8,449.8,77,Union,Off-Air,Sierra Grande Repeater Club,,NMFCC,2015-08-13,,,,,,E-power.,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.175,0.6,141.3,NM5EM,"Des Moines, Sierra Grande",NM,OPEN,,,185.82,SE,,35,15638,36.76110077,-103.83399963,147.175,147.775,141.3,Union,On-Air,NMEMA ARC,,NMFCC,2017-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.9,-1.6,,KB5UGU,Albuquerque,NM,OPEN,E,,186,S,Node Offline,35,15432,35.1629982,-106.70999908,223.9,222.3,,Bernalillo,On-Air,,,,2018-10-16,,DM65PD,,,,"E-power (solar), Autopatch, Remote base.",,,,,,,,,,87120,,,,,,,,,,,,,,,,,,,,,United States,,,,,,,,,,,,,,,,,,,,,,
443.65,5,CC,NM5SH,Albuquerque,NM,OPEN,,D,186.02,S,,35,33,35.16189957,-106.72499847,443.65,448.65,,Bernalillo,On-Air,NM5SH,,NMFCC,2019-12-08,,DM65pd,,,,Brandmeister,NM5SH QSL.net,Albuquerque Metro,,yes,1,,,,313517,,,,,,,,Brandmeister c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.13,-0.6,100,K5BIQ,"Albuquerque, BCFD Fire Station 35",NM,OPEN,,,186.32,S,,35,15613,35.1735,-106.51,145.13,144.53,100,Bernalillo,On-Air,BERNCO OEM,,NMFCC,2018-06-16,100,,,"Full-time to 145.15000 (K5BIQ) at Tijeras, Cedro Peak, NM .",,,http://bc-ares.org/wordpress/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.85,5,103.5,KC0QIZ,Albuquerque,NM,OPEN,EI,,186.61,S,Node Offline,35,16283,35.16609955,-106.54299927,443.85,448.85,103.5,Bernalillo,On-Air,KC0QIZ,,NMFCC,2017-09-05,,DM65RD,,,,,,,,,,,3818,,,881226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.97,-0.6,88.5,KB0VJJ,Craig,CO,OPEN,,,187.18,N,,08,15577,40.51520157,-107.54599762,146.97,146.37,88.5,Moffat,On-Air,Northwest Colorado Amateur Radio Association,,CCARC,2017-01-06,123,DN60FM,Colorado Connection,Full-time to the Colorado Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.265,-0.6,107.2,WD0HAM,Craig,CO,OPEN,,,187.18,N,,08,3740,40.5152,-107.546,145.265,144.665,107.2,Moffat,,NW Colorado ARC,,CCARC,2012-11-12,,,,,,E-power.,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.64,-0.6,67,K5URR,"Grants, MW Ridge",NM,OPEN,,,187.6,SSW,,35,15625,35.18880081,-107.59999847,146.64,146.04,67,Bernalillo,On-Air,URFMSI,,NMFCC,2018-05-03,67,DM65EE,,,,,http://www.urfmsi.org,Wide Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.525,-5,151.4,N0EPA,Longmont,CO,OPEN,E,,187.75,NNE,ON - IDLE,08,176,40.16719818,-105.10099792,448.525,443.525,151.4,Boulder,On-Air,N0EPA,,CCARC,2019-06-19,,,,,,,,,,,,,,,,223853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.27,0.6,100,W0ENO,Longmont,CO,OPEN,,,187.75,NNE,,08,175,40.16719818,-105.10099792,147.27,147.87,100,Boulder,On-Air,Longmont ARC (LARC),,CCARC,2017-03-11,100,,,"Linkable to 448.80000 (W0ENO) at Longmont, CO .",,"Closed autopatch, e-power, EchoLink.",http://w0eno.org/?q=node/11,Wide area: Northern Colorado.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.8,-5,88.5,W0ENO,Longmont,CO,OPEN,,,187.75,NNE,,08,177,40.16719818,-105.10099792,448.8,443.8,88.5,Boulder,On-Air,Longmont ARC,,CCARC,2017-03-11,88.5,,,"Linkable to 147.27000 (W0ENO) at Longmont, CO .",,30,,,,,,,,LARC: Sun at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9,-5,107.2,N1FSX,Punkin Center,CO,OPEN,,,188.03,E,,08,7395,38.85200119,-103.69999695,449.9,444.9,107.2,Lincoln,On-Air,,,CCARC,2012-07-20,,DM88DU,BSAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.94,-1.6,,W5AOX,Sandia Park,NM,OPEN,E,,188.36,S,Node Offline,35,152,35.1631012,-106.34799957,224.94,223.34,,Bernalillo,Off-Air,W5AOX,,NMFCC,2018-05-21,,DM65TD,,"Full-time to 444.15000 (W5AOX) at Sandia park, NM .",,Remote base.,http://www.qsl.net/w5aox/,,,,,,,,,3061,,,,,,,,,,,,,,,,,,,,,"CB58 (this selects mem 58, or 146.58.. Enter B and the desired memory number, then unkey) VFO Freq Entry CD14*275D (example is to enter 14.275 MHz) Step Freq UP 1 KHz C2 Step Freq DOWN 1 Khz C1 Select/Toggle through Modes C8 Read Back Current Mode C0 (Zero) Read Current Freq in CW C4 Activate Remote Base Transmit 587 Remote Base Receive Only 576 Toggle RX Preamp C5 Toggle RX 20dB Attenuator C3 Select 80/40M Dipole *1A Select Triband (10-15-20-6M) Beam *1B Select Ringo Ranger 2M vert ant *2A Select 2M + 432 horiz beams *2B Scan Start CA (MUST be in monitor-only mode (576) to scan, Starts from current freq) Scan Stop PTT",,,,,,,,,,,,,,,,,,,,,,
444.15,5,100,W5AOX,Sandia park,NM,OPEN,E,,188.36,S,Node Offline,35,35,35.1631012,-106.34799957,444.15,449.15,100,Bernalillo,On-Air,W5AOX,,NMFCC,2017-07-16,,DM65TD,,"Full-time to 224.94000 (W5AOX) at Sandia Park, NM .",,,,,,,,,,,,3061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.58,-1.6,100,KH6JTM,Albuquerque,NM,OPEN,,,188.86,S,,35,27,35.13769913,-106.4980011,224.58,222.98,100,Bernalillo,On-Air,KH6JTM,,NMFCC,2017-07-20,,DM65SD,,,,"Autopatch, e-power.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.24,0.6,CC,N0WAR,"Estes Park, Prospect Mtn",CO,OPEN,,D,189.19,NNE,"DMR BrandMeister Repeater in Estes Park, Colorado Wide area coverage of Estes Park, Colorado &amp; Rocky Mountain National Park. Static TG of 3171 on T.S. 2 Located @ KC0KBP QTH",08,17813,40.36059952,-105.51999664,147.24,147.84,,Larimer,On-Air,N0WAR,,,2019-11-27,,DN70FI,W0DMR,,,Brandmeister Network,http://www.w0dmr.org,Wide Area: Estes Park &amp; Rocky Mtn Nat Park,,yes,2,,,,310853,,,,,,,,Brandmeister c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.3,-5,107.2,AC0KC,Fort Lupton,CO,OPEN,EI,,189.32,NE,Node Offline,08,8739,40.02759933,-104.78900146,447.3,442.3,107.2,Weld,On-Air,,,CCARC,2013-01-07,,,,,,,,,,,,,3887,,,405804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.75,-5,100,KC5WDV,Gallup,NM,OPEN,E,,189.32,SSW,ON - IDLE,35,91,35.5281,-108.742,449.75,444.75,100,McKinley,On-Air,KC5WDV,,NMFCC,2017-12-23,,,,,,,,,,,,,,,,6810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.32,0.6,100,K5LXP,Albuquerque,NM,OPEN,,,189.35,S,,35,22,35.1306,-106.498,147.32,147.92,100,Bernalillo,On-Air,K5LXP,,NMFCC,2017-08-13,,,,,,20,K5LXP Repeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.8,-5,123,N0FH,Estes Park,CO,OPEN,EI,,190.22,NNE,ON - IDLE,08,120,40.37720108,-105.52100372,449.8,444.8,123,Larimer,On-Air,Estes Valley ARC,"Both Echolink and IRLP are open, IRLP connect is a four digit node number only and '73' to disconnect. Top of Hour time is announced from 0600 to 2200.",CCARC,2017-08-05,,,,"Full-time to 146.68500 (N0FH) at Estes Park, CO .",,E-Power,,,,,,,7268,ARES D-10: Thu at 19:00.,,625757,,,,,,,,,,,,,,,,,,,,,"The EchoLink node connects to both machines. The node is open (no passwords; touch tone only the the ' * ' character followed by a four, five, or six digit node number where you wish to connect). The disconnect is ' # '.",,,,,,,,,,,,,,,,,,,,,,
146.74,-0.6,146.2,KD5MHQ,Albuquerque,NM,OPEN,,,190.54,S,,35,15626,35.109,-106.542,146.74,146.14,146.2,Bernalillo,On-Air,KD5MHQ,,NMFCC,2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.29,-0.6,123,K7LEN,Window Rock,NM,OPEN,,,190.55,SW,,35,16750,35.68059921,-109.0530014,145.29,144.69,123,McKinley,Off-Air,NARC,,,2018-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,5,100,KD7LEN,Window Rock,NM,OPEN,,,190.55,SW,,35,17731,35.6806,-109.053,442,447,100,McKinley,,NARC,,,2019-04-12,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.625,-5,100,KE0SJ,Lochbuie,CO,OPEN,,,190.63,NE,,08,9771,40.00719833,-104.71600342,447.625,442.625,100,Adams,On-Air,Intermountain Repeater Group,,,2015-05-23,,,,,,,Intermountain Repeater Group,Local/North Metro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.685,-0.6,123,N0FH,Estes Park,CO,OPEN,EI,,190.67,NNE,ON - IDLE,08,119,40.36009979,-105.4509964,146.685,146.085,123,Larimer,On-Air,Estes Valley ARC,"Both Echolink and IRLP are open, IRLP connect is a four digit node number only and '73' to disconnect. Top of Hour time is announced from 0600 to 2200.",CCARC,2017-08-05,,DN70GI,,"Full-time to 449.80000 (N0FH) at Estes Park, CO .",,E-power.,,Estes Valley and east RMNP - some coverage E and SE (Loveland and Denver),,,,,7268,ARES D-10: Thu at 19:00.,,625757,,,,,,,,,,,,,,,,,,,,,"The EchoLink node connects to both machines. The node is open (no passwords; touch tone only the the ' * ' character followed by a four, five, or six digit node number where you wish to connect). The disconnect is ' # '.",,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,100,KB5XE,Albuquerque,NM,OPEN,,,190.82,S,,35,23,35.10919952,-106.49700165,147.36,147.96,100,Bernalillo,Off-Air,KB5XE,,NMFCC,2017-07-16,,DM65SC,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.465,0,88.5,W5MHG,Albuquerque,NM,OPEN,EA,,191.47,S,Node Offline,35,15944,35.0946,-106.551,147.465,147.465,88.5,Bernalillo,On-Air,,,,2017-07-21,,,,,28239,,http://www.w5mhg.com,,,,,,,,,465010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.525,5,100,K5PRN,"Albuquerque, UNM Campus",NM,OPEN,,,191.5,S,,35,16270,35.08890152,-106.61799622,442.525,447.525,100,Bernalillo,On-Air,KE5LOH,,NMFCC,2017-07-21,,DM65QC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.38,-1.6,100,KA5BIW,Albuquerque,NM,OPEN,,,191.55,S,,35,17679,35.09590149,-106.52500153,224.38,222.78,100,Bernalillo,,KA5BIW,,,2019-03-21,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.45,5,67,K5FIQ,"Albuquerque, Northern Sandia Mountain Top",NM,OPEN,,,191.66,S,,35,17186,35.0844,-106.65,442.45,447.45,67,Bernalillo,On-Air,Upper Rio Grande FM Society,,,2018-07-16,67,,,,,"FM, Autopatch",http://www.urfmsi.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.5,-5,123,KE5XE,Albuquerque,NM,OPEN,,,191.66,S,,35,16953,35.08440018,-106.65000153,443.5,438.5,123,Bernalillo,,,,,2018-04-08,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.01,0,,W5SCA,"Albuquerque, Sandia Crest",NM,OPEN,,,191.66,S,,35,16939,35.08440018,-106.65000153,145.01,145.01,,Bernalillo,,Sandoval County Amateur Radio Emergency Service,,,2018-04-04,,,,,,Packet node W5SCA-11,,wide-area,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.29,-0.6,100,WA5IHL,"Albuquerque, Sandia Mnts",NM,OPEN,,,191.66,S,,35,17322,35.08440018,-106.65000153,145.29,144.69,100,Bernalillo,On-Air,,,,2018-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.96,-1.6,CSQ,AC0KC,Fort Lupton,CO,OPEN,,,191.68,NE,,08,8183,40.08470154,-104.81300354,224.96,223.36,CSQ,Weld,On-Air,AC0KC,,CCARC,2012-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.05,5,100,K5BIQ,"Albuquerque, West Mesa",NM,OPEN,A,,192.65,S,,35,15759,35.067,-106.701,442.05,447.05,100,Bernalillo,On-Air,BERNCO OEM,,NMFCC,2018-06-16,100,,,,28828,,http://bc-ares.org/wordpress/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.38,0.6,,N5GU,Albuquerque,NM,OPEN,,,192.89,S,,35,24,35.07910156,-106.49700165,147.38,147.98,,Bernalillo,On-Air,ED&amp;DREW,,NMFCC,2017-07-21,,DM65SB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.25,5,CC,WA5IHL,Albuquerque,NM,OPEN,,D,192.92,S,2,35,15732,35.06000137,-106.76999664,442.25,447.25,,Bernalillo,On-Air,,,NMFCC,2019-12-08,,,,,,,http://www.aztrbonet.com/MinimalNetwatch,Albuquerque,,yes,1,,,,313506,,,,,,,,AZ Trbo c Record retrieved from radioid.net,"Open Talkgroup View Assignment TS TG Access Worldwide 1 1 PTT North America 1 3 PTT English 1 13 Full-Time 2 Full-Time Europe 2 2 Full-Time TAC 310 2 310 PTT DCI Bridge 2 3100 PTT Southwest USA 2 3176 PTT function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,AZ-TrboNet,1,1,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
