Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Sponsor,EchoLink,AllStar,Nets,Coordination,Last update,Web links,DMR Enabled,Color Code,Wide Network,Talkgroups,Rocky Mountain Wide,Southern Colorado,Notes,Coverage,Features,Links,Affiliate,On-air,D-STAR Enabled,Node,Sources,Talkgroup Network,Worldwide,North America,English,Europe,TAC 310,DCI Bridge,Southwest USA,IRLP,Grid,Commands,Mixed-Mode,YSF Digital Enabled,DG-ID,P25 Digital Enabled,NAC,Default Reflector,Location Photo,Central Regional,Northern Colorado Regional,Feed,Eastern Colorado,Local/Cluster,WIRES-X,Devilshead Local,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Data,DMRX 1,Utah Statewide 2,TAC 311,USA,Utah,Mountain Reg USA,PA (PA-525),Hytera USA,SNARS,Parrott,Audio Test,All TG's Off,All TG's On,Local Network,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2
447.125,-5,100,K7UCA,"Payson, Mountain View Hospital",UT,OPEN,,251.2,NW,yes,49,64,40.0439,-111.714,447.125,442.125,100,,Utah,Off-Air,Utah Co ARES,,,,UVHFS,2018-02-06,http://ucares.org,,,,,,,,Wasatch Front from Payson to Tremonton.,4,,UCARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.525,-5,203.5,N0ESQ,"Parker, Hess Reservoir",CO,OPEN,,251.3,NE,yes,08,8189,39.4942,-104.836,447.525,442.525,203.5,146.2,Douglas,On-Air,EmComm Colorado,,,,CCARC,2017-03-11,,,,,,,,"Not a ragchew machine. Traffic related to ARES, RACES and administrative and exercise traffic related thereto.","Denver metropolitan area, front range foothills",,,Colorado ARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.025,-5,100,KB7M,Payson,UT,OPEN,I,252,NW,yes,49,141,40.0436,-111.736,448.025,443.025,100,,Utah,On-Air,,,,,UVHFS,2016-11-02,,,,,,,,,Utah County from Alpine to Payson.,Remote base.,,,,,,,,,,,,,,,4482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.325,-5,114.8,N7KYY,Springville,UT,OPEN,,252.5,NW,yes,49,147,40.161,-111.579,447.325,442.325,114.8,,Utah,On-Air,,,,,UVHFS,2015-03-25,,,,,,,,,Utah County from Alpine to Payson.,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.475,-5,186.2,WD7N,Springville,UT,OPEN,,253.3,NW,yes,49,283,40.1619,-111.603,447.475,442.475,186.2,,Utah,On-Air,,,,,UVHFS,2015-06-04,,,,,,,,,Utah County from Alpine to Payson.,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.91,0.6,123,W0JZ,Gold Hill,CO,OPEN,,253.9,NE,yes,08,13368,40.0633,-105.41,146.91,147.51,123,127.3,Boulder,On-Air,,,,"Summer Tue at 19:30P, Winter 19:00.",,2017-04-09,http://goldhilltown.com/,,,,,,,There is a MOU With BCARES for repeater use.,"East of Gold Hill, The Indian Peaks, Denver, Boulder",,,"Town of Gold Hill, Colorado",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.85,-5,,K0PRA,Franktown,CO,OPEN,,254.6,NE,yes,08,11473,39.3935,-104.675,446.85,441.85,,,Douglas,On-Air,Parker Radio Association,,,,CCARC,2018-03-18,http://parkerradio.org,,,,,,,,,D-Star B module,,,,yes,K0PRA (B) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.7,-0.6,100,W0DK,"Boulder, Table Mountain",CO,OPEN,,254.6,NE,yes,08,14,39.9775,-105.279,146.7,146.1,100,,Boulder,On-Air,Boulder Co ARC,,,,CCARC,2013-03-17,BARC Repeaters,,,,,,,,"Wyoming border in the north, to Monument Hill (near Colorado Springs) in the south. Coverage is primarily to the east of the Rockies Front Range, as the repeater signal is blocked to the west by mountain peaks with altitudes of over 14,000 feet.",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,100,W0DK,Boulder,CO,OPEN,I,254.7,NE,yes,08,13,39.9783,-105.275,146.61,146.01,100,,Boulder,Off-Air,Boulder Amateur Radio Club,,,,CCARC,2017-05-02,,,,,,,,,,,,,,,,,,,,,,,,,7007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.9,-5,100,W0DK,"Boulder, Table Mesa",CO,OPEN,,254.7,NE,yes,08,10,39.978,-105.275,448.9,443.9,100,,Boulder,On-Air,Boulder ARC,,,,CCARC,2013-03-17,,,,,,,,,"Wyoming border in the north, to Monument Hill in the south, near Colorado Springs. Its coverage is primarily to the east of the Front Range of the Rockies as the repeater signal is blocked to the west by the even higher Rocky Mountain peaks with altitudes of over 14,000 feet.",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.925,-5,100,K0FEZ,Denver,CO,OPEN,,255.1,NE,yes,08,8196,39.7376,-104.985,447.925,442.925,100,100,Denver,On-Air,RADOPS El Jebel Shriners,,,,CCARC,2014-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.9,-5,CSQ,WB0TPT,Denver,CO,OPEN,,255.1,NE,yes,08,8195,39.7376,-104.985,447.9,442.9,CSQ,,Denver,Off-Air,WB0TPT,,,,CCARC,2017-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.65,-5,136.5,WR0AEN,Denver,CO,OPEN,,255.1,NE,yes,08,8212,39.7376,-104.985,449.65,444.65,,,Denver,On-Air,Colorado Amateur Repeater Network (CARN),,,,CCARC,2012-11-16,,,,,,,,,,,,,,yes,WR0AEN (B),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.675,-5,136.5,WR0AEN,Denver,CO,OPEN,I,255.1,NE,yes,08,8213,39.7376,-104.985,449.675,444.675,,,Denver,On-Air,Colorado Amateur Repeater Network (CARN),,,,CCARC,2012-11-16,,,,,,,,,,,,,,yes,WR0AEN (B),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,7708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.475,-0.6,100,KE0SJ,"Boulder, Blue Mountain",CO,OPEN,,255.2,NE,yes,08,75,39.7392,-104.984,145.475,144.875,100,,Jefferson,On-Air,Intermountain Repeater Group,,,,CCARC,2015-05-22,Intermountain Repeater Group,,,,,,,,"Wide Area: Ft. Collins to the North, Colorado Springs to the South, Parts of Akron to the east.",E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.715,-0.6,123,N0JXN,Denver,CO,OPEN,,255.2,NE,yes,08,79,39.7392,-104.984,146.715,146.115,123,123,Denver,On-Air,EARS,,,,CCARC,2017-04-09,,,,,,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.075,-5,123,N5EHP,Denver,CO,OPEN,,255.2,NE,yes,08,91,39.7392,-104.984,448.075,443.075,123,,Denver,On-Air,W0IG,,,,CCARC,2017-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.55,-5,82.5,W0KIZ,Denver,CO,OPEN,,255.2,NE,yes,08,93,39.7392,-104.984,448.55,443.55,82.5,,Denver,Off-Air,HPRA,,,,CCARC,2017-03-11,,,,,,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.075,-5,CC1,K0PRA,Parker,CO,OPEN,,255.4,NE,yes,08,17292,39.4491,-104.703,445.075,440.075,,,Douglas,On-Air,Parker Radio Association,,,Mondays 20:30 MST,CCARC,2018-09-10,http://www.parkerradio.org,yes,1,,,,,Mixed Mode,,Brandmeister Network https://brandmeister.network/?page=repeater&amp;id=310844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.7,-5,146.2,WQ8M,Parker,CO,OPEN,,255.7,NE,yes,08,274,39.558,-104.794,448.7,443.7,146.2,,Douglas,On-Air,,,,,,2018-09-07,,,,,,,,,Local North Parker only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.175,-5,100,W0JRL,"Denver, Broadway Plaza Lofts",CO,OPEN,EA,255.8,NE,yes,08,12216,39.7552,-104.987,447.175,442.175,100,100,Denver,On-Air,W0JRL,201712,29997,,CCARC,2015-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,Standard AllStar Link access commands.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.05,-5,CC1,N0SZ,"Boulder, Lee Hill",CO,OPEN,,256.4,NE,yes,08,8992,40.0722,-105.354,445.05,440.05,,,Boulder,On-Air,Rocky Mountain Ham Radio,,,,CCARC,2018-10-17,,yes,1,BrandMeister,,,,,Wide area,BrandMeister Network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BrandMeister US,,,,,
446.9875,-5,CC7,N0SZ,"Boulder, Lee Hill",CO,OPEN,,256.4,NE,yes,08,5219,40.0722,-105.354,446.9875,441.9875,,,Boulder,On-Air,Rocky Mountain Ham Radio,,,,,2016-12-31,,yes,7,,,,,,,Linked on Time Slot 2 to  Almagre Mtn  (446.950).,"Full-time to  
        446.95000 (K7PFJ) at Colorado Springs, Almagre Mountain, CO .
 


Full-time to the  Colorado TRBO System .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.75,-5,141.3,N0SZ,"Boulder, Lee Hill",CO,OPEN,I,256.4,NE,yes,08,19,40.0722,-105.354,447.75,442.75,141.3,141.3,Boulder,On-Air,Rocky Mountain Ham Radio,,,,CCARC,2018-04-24,,,,,,,,,,,,,,,,,,,,,,,,,3450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.46,-0.6,107.2,W0CRA,"Boulder, Eldorado Mountain",CO,OPEN,EI,256.4,NE,yes,08,8,40.0722,-105.354,145.46,144.86,107.2,107.2,Boulder,On-Air,Colorado Repeater Association (CRA),347086,,,CCARC,2017-11-13,,,,,,,,,Boulder/Denver Metro,"Closed autopatch, e-power.","Full-time to  
        145.16000 (W0CRA) at Colorado Springs, Cheyenne Mountain, CO .
 


Full-time to  
        147.22500 (W0CRA) at Larkspur, Westcreek, CO .",CRA VHF Link System,,,,,,,,,,,,,3990,,Member-only IRLP and Echolink node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.975,-5,107.2,W0CRA,"Boulder, Eldorado Mountain",CO,OPEN,,256.4,NE,yes,08,20,40.0722,-105.354,447.975,442.975,107.2,107.2,Boulder,On-Air,Colorado Repeater Association (CRA),,,,CCARC,2016-09-08,,,,,,,,,Wide area: Boulder/Longmont area.,Closed autopatch.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.02,-1.6,,W0IA,"Boulder, Lee Hill",CO,OPEN,E,256.4,NE,yes,08,18,40.0722,-105.354,224.02,222.42,,,Boulder,On-Air,Rocky Mtn VHF Soc,217336,,,CCARC,2017-03-11,RMVHS repeaters,,,,,,,,Denver metro area.,8,"Full-time to  
        449.55000 (W0IA) at Boulder, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.4,-5,91.5,K0DK,Boulder,CO,OPEN,,256.7,NE,yes,08,21,40.015,-105.27,449.4,444.4,91.5,,Boulder,Off-Air,BARC,,,,CCARC,2013-01-08,http://www.ked-wireless.com/products1.htm,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.38,0.6,203.5,KB7WQD,"Delta, Notch Peak",UT,OPEN,,256.7,NW,yes,49,88,39.3522,-112.577,147.38,147.98,203.5,,Millard,On-Air,"Nyle Stott, KB7WQD",,,,UVHFS,2016-05-29,,,,,,,,,"West-central Utah around Delta, Tusher Mountains, Monroe &amp; Clear Creek Canyon.",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.8625,-5,,KC0DS,Boulder,CO,OPEN,,256.7,NE,yes,08,8186,40.015,-105.271,446.8625,441.8625,,,Boulder,On-Air,Boulder County ARES,,,,CCARC,2017-03-11,,,,,,,,,,,,,,yes,KC0DS (B),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.8,-5,CC7,N0SZ,"Boulder, Mount Thorodin",CO,OPEN,,256.7,NE,yes,08,8185,40.015,-105.271,446.8,441.8,,,Boulder,On-Air,Rocky Mountain Ham Radio,,,,CCARC,2017-03-11,Rocky Mountain Ham Radio,yes,7,,,,,See website for complete information regarding timeslot/colorcode/talkgroup programming.,Wide area.,,Full-time to the  Colorado TRBO System .,Rocky Mountain Ham Radio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299.5,-20,,W0DK,Boulder,CO,OPEN,,256.7,NE,yes,08,8221,40.015,-105.271,1299.5,1279.5,,,Boulder,On-Air,Boulder County ARES,,,,CCARC,2012-11-12,,,,,,,,,,E-power.,,,,yes,W0DK (A) DVAP 24/7,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.55,-5,100,W0IA,Boulder,CO,OPEN,E,256.7,NE,yes,08,11,40.015,-105.27,449.55,444.55,100,,Boulder,On-Air,Rocky Mtn VHF Soc,217336,,,CCARC,2017-03-11,,,,,,,,,Denver metro area.,8,"Full-time to  
        224.02000 (W0IA) at Boulder, Lee Hill, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.34,0.6,100,K7UCS,"Goshen, West Mountain",UT,OPEN,,257.4,NW,yes,49,71,40.0891,-111.823,147.34,147.94,100,,Utah,On-Air,Utah Co ARES,,,UCARES: Tues at 21:00.,UVHFS,2015-06-04,http://www.ucares.org,,,,,,,,Wide area: Utah County from Alpine to Payson. Salt Lake Valley communities from Salt Lake City to Draper. Cedar Valley and its surrounding communities.,E-power.,,,,,,,,,,,,,,,,DN40cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.03,0.6,100,KI0HG,"Allenspark, AFPD Station #5",CO,OPEN,,257.4,NE,yes,08,15670,40.1727,-105.468,147.03,147.63,100,,Boulder,On-Air,KI0HG,,,,CCARC,2017-01-20,,,,,,,,,,,,Boulder County Amateur Radio Emergency Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.3,-5,100,N1UPS,Westminster,CO,OPEN,EI,257.4,NE,yes,08,8208,39.8367,-105.037,449.3,444.3,100,,Adams,On-Air,N1UPS,43699,,,CCARC,2017-04-24,,,,,,,,,,,,,,,,,,,,,,,,,3699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.25,-5,100,N6QWU,"Payson, West Mountain",UT,OPEN,E,257.4,NW,yes,49,125,40.0906,-111.821,448.25,443.25,100,,Utah,Off-Air,,355674,,,UVHFS,2015-03-25,,,,,,,,,Wide area: Utah County from Alpine to Payson.,,,,,,,,,,,,,,,,,DN40cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.95,-5,,WA7FFM,"Goshen,  West Mountain",UT,OPEN,,257.4,NW,yes,49,220,40.0892,-111.822,448.95,443.95,,,Utah,,,,,,UVHFS,2015-06-08,,,,,,,,,Utah County from Alpine to Payson.,6,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.02,0.6,100,WA7UAH,"Goshen, West Mountain",UT,OPEN,,257.4,NW,yes,49,247,40.0906,-111.821,147.02,147.62,100,,Utah,On-Air,ERC,,,,UVHFS,2015-06-08,,,,,,,,,Utah County from Alpine to Payson.,Autopatch.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.825,-5,167.9,KB7YOT,Provo,UT,OPEN,,258.1,NW,yes,49,89,40.2361,-111.629,449.825,444.825,167.9,,Utah,Off-Air,,,,,UVHFS,2015-03-25,,,,,,,,,Utah County from Alpine to Payson.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.425,-5,,N7EVC,Provo,UT,OPEN,,259,NW,yes,49,134,40.2339,-111.658,447.425,442.425,,,Utah,Off-Air,,,,,UVHFS,2017-09-01,,,,,,,,,Utah County from Alpine to Payson.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.3875,-0.6,,KC0DS,Boulder,CO,OPEN,,259.3,NE,yes,08,8171,40.0372,-105.23,145.3875,144.7875,,,Boulder,On-Air,Boulder County ARES,,,,CCARC,2012-11-12,http://bouldercountyares.org/technical/d-star,,,,,,,,20,E-power.,,,,yes,KC0DS (C),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283.8625,-20,,KC0DS,Boulder,CO,OPEN,,259.3,NE,yes,08,8220,40.0372,-105.23,1283.8625,1263.8625,,,Boulder,On-Air,Boulder County ARES,,,,CCARC,2013-12-21,,,,,,,,,20,E-power.,,,,yes,KC0DS (A) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.925,-5,131.8,W0LMA,Broomfield,CO,OPEN,,259.3,NE,yes,08,26,39.9206,-105.086,448.925,443.925,131.8,,Boulder,On-Air,W0LMA,,,,CCARC,2012-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.825,-5,103.5,W0WYX,Broomfield,CO,OPEN,,259.3,NE,yes,08,266,39.9206,-105.086,449.825,444.825,103.5,,Boulder,On-Air,Rocky Mountain Radio League,,,"Colorado WX: Daily at 06:30. 
RMRL: Mod at 20:30. 
Astronomy: Tue at 19:00. 
Amateur Radio Events: Tue at 20:00.",CCARC,2012-11-16,Repeater,,,,,,,,Along the foothills and into Boulder where the 94 repeater is shadowed.,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.73,-0.6,91.5,K0DK,Boulder,CO,OPEN,E,259.8,NE,yes,08,15,40.0571,-105.243,146.73,146.13,91.5,91.5,Boulder,Off-Air,BARC,115482,,,CCARC,2017-05-02,http://www.ked-wireless.com/products1.htm,,,,,,,,Local,12,,,,,,,,,,,,,,,,DN70jb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.4,-0.8,100,KB0UDD,"Aurora, Smoky Hill",CO,OPEN,,260,NE,yes,08,5,39.6073,-104.741,145.4,144.6,100,,Arapahoe,On-Air,Castle Rock Repeater Group,,,,CCARC,2015-07-30,,,,,,,,,Greater Denver area.,"Autopatch, e-power.","Full-time to  
        448.50000 (KB0UDD) at Aurora, Smokey Hill, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.19,-0.6,151.4,N0OBA,Aurora,CO,OPEN,E,260.1,NE,yes,08,8741,39.628,-104.758,145.19,144.59,151.4,131.8,Arapahoe,On-Air,N0OBA,10079,,"""Tri Lakes Net"" This net is held every Monday at 7:30pm local (except on the third Monday of the month when we have our regular radio club meeting.)",,2018-02-01,,,,,,,,"Please note the PL's! Do not TSQ unless your radio can do split PL's. Otherwise you will not here the system. Regards, Scott","Aurora, Littleton, Denver, Morrison, North Colorado Springs to as far as Ft. Collins.",Autopatch (please contact trustee).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.15,-5,136.5,WR0AEN,Aurora,CO,OPEN,,260.7,NE,yes,08,8207,39.6967,-104.81,449.15,444.15,,,Arapahoe,On-Air,Colorado Amateur Repeater Network (CARN),,,,CCARC,2012-11-12,,,,,,,,,,,,,,yes,WR0AEN (B),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.425,-5,D023,K0PWO,Centennial,CO,OPEN,A,260.9,NE,yes,08,10603,39.6197,-104.731,449.425,444.425,D023,D023,Arapahoe,Off-Air,K0PWO,,29791,,,2017-05-28,,,,,,,,Colorado SNP (Shared non-protected pair),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.4,-5,94.8,N0ZUQ,Aurora,CO,OPEN,,261.1,NE,yes,08,8202,39.7294,-104.832,448.4,443.4,94.8,,Arapahoe,On-Air,,,,,CCARC,2012-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.275,-5,156.7,W0BG,Aurora,CO,OPEN,,261.1,NE,yes,08,8199,39.7294,-104.832,448.275,443.275,156.7,,Arapahoe,On-Air,W0BG,,,,CCARC,2013-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.825,-5,,WN7ANT,Aurora,CO,OPEN,W,261.1,NE,yes,08,16032,39.7294,-104.832,448.825,443.825,,,Arapahoe,On-Air,,,,,,2017-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,30584,,,,,,,,,,,,,,,,,,,,,,,,,
448.5,-5,100,KB0UDD,"Aurora, Smokey Hill",CO,OPEN,,261.2,NE,yes,08,92,39.7294,-104.831,448.5,443.5,100,,Denver,On-Air,Castle Rock Repeater Group,,,,CCARC,2017-03-11,,,,,,,,,Greater Denver area.,E-power.,"Full-time to  
        145.40000 (KB0UDD) at Aurora, Smoky Hill, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.875,-5,,KC7KRY,"Eureka,  Eureka Peak",UT,OPEN,,261.4,NW,yes,49,91,39.9406,-112.117,447.875,442.875,,,Juab,,,,,,UVHFS,,,,,,,,,,Wide area.,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.225,-5,146.2,KC7MVI,"Eureka,  Eureka Peak",UT,OPEN,,261.4,NW,yes,49,92,39.9406,-112.117,448.225,443.225,146.2,,Juab,Off-Air,Utah Valley Comm College,,,,UVHFS,2016-05-20,,,,,,,,,Wide area: Utah County from Alpine to Payson.,"Autopatch, 4,300'.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.045,0.6,123,K0ML,Northglenn,CO,OPEN,,261.6,NE,yes,08,185,39.8856,-104.987,147.045,147.645,123,CSQ,Adams,On-Air,Northglenn RA,,,,CCARC,2017-04-10,,,,,,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,100,W0IA,"Boulder, Gunbarrel Hill",CO,OPEN,,262.9,NE,yes,08,16,40.0556,-105.157,146.76,146.16,100,,Boulder,On-Air,Rocky Mtn VHF Soc,,,,CCARC,2017-03-11,,,,,,,,"ARES primary repeater. 
 Voting Receivers:  
 
   
    RX Location    Tone    Pitch    PL  
   
   Gunbarrel  single beep  low  100.0 
   
   Lousville  single beep  low  100.0 
   
   Lyons  double beep  high followed by medium  100.0 
   
   Louisville #2  double beep  high followed by low  100.0",Wide area.,5,,Boulder County ARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tone,single beep,single beep,double beep,double beep
441.775,5,156.7,K9FUN,Clarkdale,AZ,OPEN,,263.2,SW,yes,04,224,34.7711,-112.057,441.775,446.775,156.7,,Yavapai,On-Air,K9FUN,,,,ARCA,2018-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.9,5,100,W6NSA,Clarkdale,AZ,OPEN,E,263.3,SW,yes,04,9574,34.771,-112.058,443.9,448.9,100,,Yavapai,,,67113,,,ARCA,2018-05-25,W6NSA,,,,,,,,,,,,Unknown,,,,,,,,,,,,,DM34xs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.15,-5,141.3,K0GUR,"Denver, Green Valley Ranch",CO,OPEN,EA,267.5,NE,yes,08,9765,39.7967,-104.748,448.15,443.15,141.3,141.3,Denver,On-Air,K0GUR,24340,29436,"APRS Net: Sun at 19:00. 
Region 5 District 2 ARES Net: Sun at 19:30. 
Statewide ARES Net: Sun at 20:00. 
Region 5 District 1 ARES Net: Mon at 19:00. 
RGARC Net: Wed at 19:00.",CCARC,2017-01-13,k0jsc.com,,,,,,,Can be linked to various local repeater systems via the remote base(s). Echolink connects restricted. Email me to be added to the authorized list.  The system may be occupied in the Southern Colorado area for a formal net or ARES activity.,"Small coverage of the East Denver area SW of DIA. 
   Repeater Coverage Map",E-power (batt).  2 meter and 70cm channel steerable remote bases.,Full-time to the  The Fun Machine System .,,,,,,,,,,,,,,,DM79pt,,,,,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.15,5,100,K7MRG,"Prescott, Mingus Mountain",AZ,OPEN,I,269.1,SW,yes,04,234,34.701,-112.118,442.15,447.15,100,,Yavapai,On-Air,Mingus Mountain Repeater Group,,,,ARCA,2018-02-09,,,,,,,,,,E-power.,,,,,,,,,,,,,,,3600,DM34wq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,0.6,162.2,K7MRG,"Cottonwood, Mingus Mountain",AZ,OPEN,,269.8,SW,yes,04,101,34.6939,-112.127,147,147.6,162.2,162.2,Yavapai,On-Air,Mingus Mountain Repeater Group,,,"MMRG: Tue at 19:30. 
Linked Nets, Phoenix Downunder mornings at 0415-0530 local. 
Mingus Roundtable: Daily at 06:00-07:00. 
Mercury Net: Sundays at 19:00.",ARCA,2018-06-02,Mingus Mountain Repeater Group Inc.,,,,,,,,,"E-power, LiTZ.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
