Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,County,Op Status,Last update,Downlink Tone,Coverage,AllStar,Sponsor,Notes,Coordination,Grid,Affiliate,Links,Web links,Features,EchoLink,IRLP,Nets,D-STAR Enabled,Node,Sources,DMR Enabled,Color Code,Wide Network,Talkgroups,Rocky Mountain Wide,Southern Colorado,On-air,Location Photo,Feed,Central Regional,Mixed-Mode,Commands,Eastern Colorado,P25 Digital Enabled,NAC,Default Reflector,YSF Digital Enabled,DG-ID,Talkgroup Network,Worldwide,North America,English,Europe,TAC 310,DCI Bridge,Southwest USA,Local/Cluster,Northern Colorado Regional,Devilshead Local,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,WIRES-X,Local Network,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,N. Colorado,Worldwide English,Colorado,Mountain Reg USA
442.75,5,162.2,KC5IPK,Rio Rancho,NM,OPEN,EI,167.5,S,yes,35,3112,35.2744,-106.737,442.75,447.75,162.2,Sandoval,On-Air,2017-02-11,,"Rio Rancho, Albuquerque, Corrales.",,KC5IPK,,NMFCC,,,,,E-power.,214956,7855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.1,0.6,100,NM5RR,"Rio Rancho, Rainbow",NM,OPEN,A,167.5,S,yes,35,139,35.2744,-106.737,147.1,147.7,100,Sandoval,On-Air,2017-02-10,100,,27749,Sandoval Co ARES,,NMFCC,,,"Full-time to  
        443.00000 (NM5RR) at Rio Rancho, Rainbow, NM .",http://www.nmscares.org,"E-power, remote base, Linked to 443.100 and 147.080.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,5,100,NM5RR,"Rio Rancho, Rainbow",NM,OPEN,A,167.5,S,yes,35,141,35.2744,-106.737,443,448,100,Sandoval,On-Air,2017-02-10,,Rio Rancho and parts of Santa Fe.,27750,Sandoval Co ARES,,NMFCC,,RACES.,"Full-time to  
        147.10000 (NM5RR) at Rio Rancho, Rainbow, NM .",http://www.nmscares.org,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.875,-5,CC,K7PFJ,"Granby, Mt Chauncey",CO,OPEN,,167.8,N,yes,08,15899,40.0861,-105.939,446.875,441.875,,Clear Creek,On-Air,2017-03-11,,,,,,,,RMHAM,,http://www.rmham.org,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.82,-0.6,123,KA0YDW,Granby,CO,OPEN,,167.8,N,yes,08,145,40.0861,-105.939,146.82,146.22,123,Grand,,2014-09-06,,,,GCARA,,CCARC,,,,,E-power.,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.7,-0.6,100,W0DK,"Boulder, Table Mountain",CO,OPEN,,169,NNE,yes,08,14,39.9775,-105.279,146.7,146.1,100,Boulder,On-Air,2013-03-17,,"Wyoming border in the north, to Monument Hill (near Colorado Springs) in the south. Coverage is primarily to the east of the Rockies Front Range, as the repeater signal is blocked to the west by mountain peaks with altitudes of over 14,000 feet.",,Boulder Co ARC,,CCARC,,,,BARC Repeaters,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,100,W0DK,Boulder,CO,OPEN,I,169.1,NNE,yes,08,13,39.9783,-105.275,146.61,146.01,100,Boulder,Off-Air,2017-05-02,,,,Boulder Amateur Radio Club,,CCARC,,,,,,,7007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.9,-5,100,W0DK,"Boulder, Table Mesa",CO,OPEN,,169.1,NNE,yes,08,10,39.978,-105.275,448.9,443.9,100,Boulder,On-Air,2013-03-17,,"Wyoming border in the north, to Monument Hill in the south, near Colorado Springs. Its coverage is primarily to the east of the Front Range of the Rockies as the repeater signal is blocked to the west by the even higher Rocky Mountain peaks with altitudes of over 14,000 feet.",,Boulder ARC,,CCARC,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.925,-5,131.8,W0LMA,Broomfield,CO,OPEN,,169.2,NNE,yes,08,26,39.9206,-105.086,448.925,443.925,131.8,Boulder,On-Air,2012-11-10,,,,W0LMA,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.825,-5,103.5,W0WYX,Broomfield,CO,OPEN,,169.2,NNE,yes,08,266,39.9206,-105.086,449.825,444.825,103.5,Boulder,On-Air,2012-11-16,,Along the foothills and into Boulder where the 94 repeater is shadowed.,,Rocky Mountain Radio League,,CCARC,,,,Repeater,6,,,"Colorado WX: Daily at 06:30. 
RMRL: Mod at 20:30. 
Astronomy: Tue at 19:00. 
Amateur Radio Events: Tue at 20:00.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.045,0.6,123,K0ML,Northglenn,CO,OPEN,,169.3,NNE,yes,08,185,39.8856,-104.987,147.045,147.645,123,Adams,On-Air,2017-04-10,CSQ,,,Northglenn RA,,CCARC,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.2,5,CC1,N5QD,Corrales,NM,OPEN,,169.3,S,yes,35,16498,35.2378,-106.607,443.2,448.2,,Sandoval,On-Air,2017-10-21,,,,,,,,,,http://brandmeister.network/?page=repeater&amp;id=313513,Brandmeister,,,,,,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.4,5,CC4,KG5SLG,"Rio Rancho, NM 528 and Corrales Rd",NM,OPEN,,169.9,S,yes,35,16499,35.2328,-106.663,442.4,447.4,,Sandoval,On-Air,2018-07-16,,"Rio Rancho, Bernalillo,Albuquerque and plus Northeast heights of Albuquerque",,,Dmr color code 4,NMFCC,,,,,"Brandmeister, DMR CC 4, D-Star, Fusion",,,,,,,yes,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.375,5,100,WA5IHL,"Las Vegas, Mesa Apache",NM,CLOSED,,169.9,SSE,yes,35,117,35.404,-105.193,444.375,449.375,100,San Miguel,On-Air,2017-08-22,,Wide area.,,JPARA,,NMFCC,,,,,"Closed autopatch, e-power.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.15,-5,141.3,K0GUR,"Denver, Green Valley Ranch",CO,OPEN,EA,170,NNE,yes,08,9765,39.7967,-104.748,448.15,443.15,141.3,Denver,On-Air,2017-01-13,141.3,"Small coverage of the East Denver area SW of DIA. 
   Repeater Coverage Map",29436,K0GUR,Can be linked to various local repeater systems via the remote base(s). Echolink connects restricted. Email me to be added to the authorized list.  The system may be occupied in the Southern Colorado area for a formal net or ARES activity.,CCARC,DM79pt,,Full-time to the  The Fun Machine System .,k0jsc.com,E-power (batt).  2 meter and 70cm channel steerable remote bases.,24340,,"APRS Net: Sun at 19:00. 
Region 5 District 2 ARES Net: Sun at 19:30. 
Statewide ARES Net: Sun at 20:00. 
Region 5 District 1 ARES Net: Mon at 19:00. 
RGARC Net: Wed at 19:00.",,,,,,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.75,5,100,WA6CCB,"Albuquerque, Sandia Peak",NM,CLOSED,,170.1,S,yes,35,11724,35.2183,-106.451,443.75,448.75,100,Bernalillo,Off-Air,2017-07-21,,,,"WA6CCB, K5RKE",,NMFCC,,,,,,,,Bosque Youth Amateur Radio Net: M-F at 17:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.3,5,CC1,K5KRE,"Albuquerque, Sandia Crest",NM,OPEN,,170.2,S,yes,35,151,35.2167,-106.45,443.3,448.3,,Bernalillo,Testing,2018-03-24,,Wide area.,,K5RKE,Timeslot 1 3135 (New Mexico) 31302 (MPRG 2) Timeslot 2 31301 (MPRG 1),NMFCC,,Mac Pass Repeater Group,,http://brandmeister.network/?page=repeater&amp;id=313510,A Motorola SLR5700 on the BrandMeister worldwide network,,,,,,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.94,-1.6,,K7QEQ,"Monticello, Abajo Pk",UT,CLOSED,,170.2,W,yes,49,49,37.8392,-109.462,223.94,222.34,,San Juan,,,,"Wide area: Southeastern Utah, Southwest Colorado, Northwest New Mexico and extreme Northeastern Arizona, including Monticello, Blanding, and much of Canyonlands National Park.",,Grand Mesa Rptr Assoc,,UVHFS,,,,,11,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.1,-5,107.2,K7QEQ,"Monticello, Abajo Peak",UT,OPEN,,170.2,W,yes,49,124,37.8392,-109.462,447.1,442.1,107.2,San Juan,On-Air,2017-04-07,107.2,Wide area.,,Grand Mesa Repeater Association (GMRA),11,UVHFS,,,Full-time to the  GMRA Open System .,http://gmra.org,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.4,-5,,K7QEQ,"Monticello, Abajo Peak",UT,CLOSED,,170.2,W,yes,49,50,37.8392,-109.462,447.4,442.4,,San Juan,,,,"Wide area: Southeastern Utah, Southwest Colorado, Northwest New Mexico and extreme Northeastern Arizona, including Monticello, Blanding, and much of Canyonlands National Park.",,,,UVHFS,,Cactus-Intertie,,,11,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,88.5,K7SDC,"Monticello, Abajo Peak",UT,OPEN,EI,170.2,W,yes,49,60,37.8392,-109.462,146.61,146.01,88.5,San Juan,On-Air,2017-04-07,,"Wide area: Southeastern Utah, Southwest Colorado, Northwest New Mexico and extreme Northeastern Arizona, including Monticello, Blanding, and much of Canyonlands National Park.",,Sinbad Desert ARC,11.36,UVHFS,,,,http://www.sdarc.us/repeaters/abajo.html,Remote base.,64264,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.7,-1,156.7,WB5IUZ,"Albuquerque, Sandia Crest",NM,OPEN,,170.2,S,yes,35,4208,35.2167,-106.45,51.7,50.7,156.7,Bernalillo,Off-Air,2017-07-25,,,,K5RKE,Off the air until spring 2014,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.7,5,100,K5CPU,"Rio Rancho, Intel Corp",NM,OPEN,,170.4,S,yes,35,142,35.225,-106.66,444.7,449.7,100,Sandoval,On-Air,2017-07-21,,Albuquerque and vicinity,,New Mexico Intel Emergency Amateur Service,,NMFCC,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.9,5,CC7,KA8JMW,"Albuquerque, Sandia Crest",NM,OPEN,,170.4,S,yes,35,12414,35.2135,-106.45,442.9,447.9,,Bernalillo,On-Air,2018-01-29,,,,"Rocky Mountain Ham Radio, NM","Colorado Wide: CC 7, TS 1, TG 700 Colorado South: CC 7, TS 2, TG 719",NMFCC,,,Full-time to the  Colorado TRBO System .,http://www.rmham.org/wordpress/mototrbo-radio-site-information,,,,,,,,yes,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.8,5,,W5MPZ,"Albuquerque, Sandia Crest",NM,OPEN,,170.6,S,yes,35,9295,35.2103,-106.45,443.8,448.825,,Bernalillo,On-Air,2017-07-08,,Wide area;,,Sandia National Laboratories ARC,,NMFCC,,,,,,,,,yes,W5MPZ (B) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.6,5,100,K5FSB,"Albuquerque, Sandia Peak",NM,OPEN,,170.7,S,yes,35,31,35.2089,-106.447,442.6,447.6,100,Bernalillo,On-Air,2017-01-15,,Wide area.,,URFMSI,"Voting receiver. 10,680'",NMFCC,,,,http://www.urfmsi.org/wp/repeaters/analog/gary-diamond-repeater,Closed autopatch.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.1,5,162.2,KB5GAS,"Albuquerque, Sandia Crest",NM,OPEN,I,170.7,S,yes,35,28,35.2089,-106.447,442.1,447.1,162.2,Bernalillo,On-Air,2017-07-08,,Wide area.,,Albuquerque Gas Balloon Assoc,,,,,,,E-power.,,3676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.75,5,162.2,KC5IPK,"Albuquerque, Sandia Crest",NM,OPEN,I,170.7,S,yes,35,203,35.2089,-106.447,442.75,447.75,162.2,Bernalillo,On-Air,2015-04-30,,,,,,,,,,,10,,7855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.29,-0.6,100,NM5ML,"Albuquerque, Sandia Crest",NM,OPEN,,170.7,S,yes,35,15,35.2089,-106.447,145.29,144.69,100,Bernalillo,On-Air,2017-03-02,,,,New Mexico Mega Link Assoc,,NMFCC,,,Full-time to the  Mega-Link System .,http://nm5ml.com/,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.325,5,100,NM5ML,"Albuquerque, Sandia Crest",NM,OPEN,,170.7,S,yes,35,37,35.2089,-106.447,444.325,449.325,100,Bernalillo,On-Air,2018-01-07,,Wide area.,,,,NMFCC,,,Full-time to the  Mega-Link System .,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.33,-0.6,100,W5CSY,"Albuquerque, Sandia Crest",NM,OPEN,,170.7,S,yes,35,16,35.2089,-106.447,145.33,144.73,100,Bernalillo,On-Air,2015-12-28,,Wide area.,,Amateur Radio Caravan Club of New Mexico,,NMFCC,,,"Full-time to  
        444.00000 (W5CSY) at Albuquerque, Sandia Crest, NM .",http://caravanradio.org/,E-power.,,,AACC: Sun at 0900.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,5,100,W5CSY,"Albuquerque, Sandia Crest",NM,OPEN,,170.7,S,yes,35,34,35.2089,-106.447,444,449,100,Bernalillo,On-Air,2017-07-16,,Wide area.,,Amateur Radio Caravan Club of New Mexico,,NMFCC,,,"Full-time to  
        145.33000 (W5CSY) at Albuquerque, Sandia Crest, NM .",http://www.caravanradio.org,E-power.,,,AACC: Sun at 0900.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.4,-5,91.5,K0DK,Boulder,CO,OPEN,,171.6,NNE,yes,08,21,40.015,-105.27,449.4,444.4,91.5,Boulder,Off-Air,2013-01-08,,,,BARC,,CCARC,,,,http://www.ked-wireless.com/products1.htm,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.8625,-5,,KC0DS,Boulder,CO,OPEN,,171.6,NNE,yes,08,8186,40.015,-105.271,446.8625,441.8625,,Boulder,On-Air,2017-03-11,,,,Boulder County ARES,,CCARC,,,,,,,,,yes,KC0DS (B),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.8,-5,CC7,N0SZ,"Boulder, Mount Thorodin",CO,OPEN,,171.6,NNE,yes,08,8185,40.015,-105.271,446.8,441.8,,Boulder,On-Air,2017-03-11,,Wide area.,,Rocky Mountain Ham Radio,See website for complete information regarding timeslot/colorcode/talkgroup programming.,CCARC,,Rocky Mountain Ham Radio,Full-time to the  Colorado TRBO System .,Rocky Mountain Ham Radio,,,,,,,,yes,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299.5,-20,,W0DK,Boulder,CO,OPEN,,171.6,NNE,yes,08,8221,40.015,-105.271,1299.5,1279.5,,Boulder,On-Air,2012-11-12,,,,Boulder County ARES,,CCARC,,,,,E-power.,,,,yes,W0DK (A) DVAP 24/7,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.55,-5,100,W0IA,Boulder,CO,OPEN,E,171.6,NNE,yes,08,11,40.015,-105.27,449.55,444.55,100,Boulder,On-Air,2017-03-11,,Denver metro area.,,Rocky Mtn VHF Soc,,CCARC,,,"Full-time to  
        224.02000 (W0IA) at Boulder, Lee Hill, CO .",,8,217336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.48,-1.6,100,K6LIE,"Albuquerque, Northeast Heights area",NM,OPEN,I,171.7,S,yes,35,3113,35.1967,-106.51,224.48,222.88,100,Bernalillo,On-Air,2015-01-12,,Entire Albuquerque Area,,K6LIE,Moved to new location and added PL,NMFCC,,High Desert ARC of New Mexico,,,,,3285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,88.5,K7QEQ,"Moab, Bald Mesa",UT,OPEN,,171.7,WNW,yes,49,13042,38.5286,-109.322,146.76,146.16,88.5,Grand,On-Air,2017-11-04,,Moab and immediate surroundings.,,Sinbad Desert ARC,8,UVHFS,,,,http://www.sdarc.us/repeaters/bald.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.1,-5,107.2,K7QEQ,"Moab, Bald Mesa",UT,OPEN,,171.9,WNW,yes,49,52,38.5286,-109.325,449.1,444.1,107.2,Grand,On-Air,2017-11-04,107.2,"Wide area: Moab and surrounding areas, including large portions of Arches and Canyonlands National Parks.",,Grand Mesa Repeater Association (GMRA),,UVHFS,,,,GMRA Repeaters,8,,,RACES Wed. 1930 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.91,0.6,123,W0JZ,Gold Hill,CO,OPEN,,172.4,NNE,yes,08,13368,40.0633,-105.41,146.91,147.51,123,Boulder,On-Air,2017-04-09,127.3,"East of Gold Hill, The Indian Peaks, Denver, Boulder",,,There is a MOU With BCARES for repeater use.,,,"Town of Gold Hill, Colorado",,http://goldhilltown.com/,,,,"Summer Tue at 19:30P, Winter 19:00.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.37,-0.6,162.2,NM5HD,Rio Rancho,NM,OPEN,I,172.6,S,yes,35,10214,35.1976,-106.715,145.37,144.77,162.2,Sandoval,On-Air,2014-11-23,,,,Adrian Miura,,,,,,,,,7706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.25,-0.6,100,KB5ITS,"Lukachukai, Roof Butte",AZ,OPEN,,173,WSW,yes,04,163,36.4614,-109.096,145.25,144.65,100,Apache,On-Air,2018-10-17,,,,San Juan Connection,,ARCA,,,Full-time to the  San Juan Connection System .,,"E-power, linked.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.82,-0.6,100,NM5SJ,"Lukachukai, Roof Butte",AZ,OPEN,,173,WSW,yes,04,72,36.4614,-109.096,146.82,146.22,100,Apache,On-Air,2018-02-28,,,,Totah ARC,,ARCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.13,-0.6,100,K5BIQ,"Albuquerque, BCFD Fire Station 35",NM,OPEN,,173.3,S,yes,35,15613,35.1735,-106.51,145.13,144.53,100,Bernalillo,On-Air,2018-06-16,100,,,BERNCO OEM,,NMFCC,,,"Full-time to  
        145.15000 (K5BIQ) at Tijeras, Cedro Peak, NM .",http://bc-ares.org/wordpress/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.3875,-0.6,,KC0DS,Boulder,CO,OPEN,,173.8,NNE,yes,08,8171,40.0372,-105.23,145.3875,144.7875,,Boulder,On-Air,2012-11-12,,20,,Boulder County ARES,,CCARC,,,,http://bouldercountyares.org/technical/d-star,E-power.,,,,yes,KC0DS (C),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283.8625,-20,,KC0DS,Boulder,CO,OPEN,,173.8,NNE,yes,08,8220,40.0372,-105.23,1283.8625,1263.8625,,Boulder,On-Air,2013-12-21,,20,,Boulder County ARES,,CCARC,,,,,E-power.,,,,yes,KC0DS (A) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.94,-1.6,,W5AOX,Sandia Park,NM,OPEN,E,173.8,S,yes,35,152,35.1631,-106.348,224.94,223.34,,Bernalillo,Off-Air,2018-05-21,,,,W5AOX,,NMFCC,,,"Full-time to  
        444.15000 (W5AOX) at Sandia park, NM .",http://www.qsl.net/w5aox/,Remote base.,3061,,,,,,,,,,,,,,,,,"CB58 (this selects mem 58, or 146.58.. Enter B and the desired memory number, then unkey) 
VFO Freq Entry CD14*275D (example is to enter 14.275 MHz) 
Step Freq UP 1 KHz 
C2 Step Freq DOWN 1 Khz C1 Select/Toggle through Modes  
C8 Read Back Current Mode  C0 (Zero) Read Current Freq in CW C4 Activate Remote Base 
Transmit 587 Remote Base Receive Only 
576 Toggle RX Preamp 
C5 Toggle RX 20dB Attenuator 
C3 Select 80/40M Dipole 
*1A Select Triband (10-15-20-6M) Beam 
*1B Select Ringo Ranger 2M vert ant 
*2A Select 2M + 432 horiz beams 
*2B Scan Start CA (MUST be in monitor-only mode (576) to scan, Starts from current freq) Scan Stop PTT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.15,5,100,W5AOX,Sandia park,NM,OPEN,E,173.8,S,yes,35,35,35.1631,-106.348,444.15,449.15,100,Bernalillo,On-Air,2017-07-16,,,,W5AOX,,NMFCC,,,"Full-time to  
        224.94000 (W5AOX) at Sandia Park, NM .",,,3061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.85,5,103.5,KC0QIZ,Albuquerque,NM,OPEN,EI,173.9,S,yes,35,16283,35.1661,-106.543,443.85,448.85,103.5,Bernalillo,On-Air,2017-09-05,,,,KC0QIZ,,NMFCC,,,,,,881226,3818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.05,-5,CC1,N0SZ,"Boulder, Lee Hill",CO,OPEN,,173.9,NNE,yes,08,8992,40.0722,-105.354,445.05,440.05,,Boulder,On-Air,2018-10-17,,Wide area,,Rocky Mountain Ham Radio,,CCARC,,,,,BrandMeister Network,,,,,,,yes,1,BrandMeister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BrandMeister US,,,,,,,,,
446.9875,-5,CC7,N0SZ,"Boulder, Lee Hill",CO,OPEN,,173.9,NNE,yes,08,5219,40.0722,-105.354,446.9875,441.9875,,Boulder,On-Air,2016-12-31,,,,Rocky Mountain Ham Radio,,,,,"Full-time to  
        446.95000 (K7PFJ) at Colorado Springs, Almagre Mountain, CO .
 


Full-time to the  Colorado TRBO System .",,Linked on Time Slot 2 to  Almagre Mtn  (446.950).,,,,,,,yes,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.75,-5,141.3,N0SZ,"Boulder, Lee Hill",CO,OPEN,I,173.9,NNE,yes,08,19,40.0722,-105.354,447.75,442.75,141.3,Boulder,On-Air,2018-04-24,141.3,,,Rocky Mountain Ham Radio,,CCARC,,,,,,,3450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.46,-0.6,107.2,W0CRA,"Boulder, Eldorado Mountain",CO,OPEN,EI,173.9,NNE,yes,08,8,40.0722,-105.354,145.46,144.86,107.2,Boulder,On-Air,2017-11-13,107.2,Boulder/Denver Metro,,Colorado Repeater Association (CRA),,CCARC,,CRA VHF Link System,"Full-time to  
        145.16000 (W0CRA) at Colorado Springs, Cheyenne Mountain, CO .
 


Full-time to  
        147.22500 (W0CRA) at Larkspur, Westcreek, CO .",,"Closed autopatch, e-power.",347086,3990,,,,,,,,,,,,,,,,Member-only IRLP and Echolink node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.975,-5,107.2,W0CRA,"Boulder, Eldorado Mountain",CO,OPEN,,173.9,NNE,yes,08,20,40.0722,-105.354,447.975,442.975,107.2,Boulder,On-Air,2016-09-08,107.2,Wide area: Boulder/Longmont area.,,Colorado Repeater Association (CRA),,CCARC,,,,,Closed autopatch.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.02,-1.6,,W0IA,"Boulder, Lee Hill",CO,OPEN,E,173.9,NNE,yes,08,18,40.0722,-105.354,224.02,222.42,,Boulder,On-Air,2017-03-11,,Denver metro area.,,Rocky Mtn VHF Soc,,CCARC,,,"Full-time to  
        449.55000 (W0IA) at Boulder, CO .",RMVHS repeaters,8,217336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.73,-0.6,91.5,K0DK,Boulder,CO,OPEN,E,174.8,NNE,yes,08,15,40.0571,-105.243,146.73,146.13,91.5,Boulder,Off-Air,2017-05-02,91.5,Local,,BARC,,CCARC,DN70jb,,,http://www.ked-wireless.com/products1.htm,12,115482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.9,-1.6,,KB5UGU,Albuquerque,NM,OPEN,E,175,S,yes,35,15432,35.163,-106.71,223.9,222.3,,Bernalillo,On-Air,2018-10-16,,,,,,,,,,,"E-power (solar), Autopatch, Remote base.",87120,,,,,,,,,,,,,,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.65,5,CC1,NM5SH,Albuquerque,NM,OPEN,,175.1,S,yes,35,33,35.1619,-106.725,443.65,448.65,,Bernalillo,On-Air,2018-03-05,,Albuquerque Metro,,NM5SH,,NMFCC,DM65pd,,,NM5SH QSL.net,Brandmeister,,,,,,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.58,-1.6,100,KH6JTM,Albuquerque,NM,OPEN,,175.8,S,yes,35,27,35.1377,-106.498,224.58,222.98,100,Bernalillo,On-Air,2017-07-20,,,,KH6JTM,,NMFCC,,,,,"Autopatch, e-power.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.32,0.6,100,K5LXP,Albuquerque,NM,OPEN,,176.3,S,yes,35,22,35.1306,-106.498,147.32,147.92,100,Bernalillo,On-Air,2017-08-13,,,,K5LXP,,NMFCC,,,,K5LXP Repeters,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
