Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Features,Links,Nets,Coordination,Last update,Affiliate,Notes,Bandwidth,Coverage,Web links,DMR Enabled,Color Code,Wide Network,Talkgroups,Rocky Mountain Wide,Southern Colorado,Eastern Colorado,P-25 Digital Enabled,NAC,Default Reflector,YSF Digital Enabled,DG-ID,Downlink Tone,IRLP,EchoLink,Feed,D-STAR Enabled,Node,Sources,TAC 310,TAC 311,Colorado,Colorado Chat,AllStar,On-air,Location Photo,Grid,Commands,Talkgroup Network,Central Regional,Northern Colorado Regional,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Devilshead Local,Mixed-Mode,Local Network,WIRES-X,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Worldwide,North America,English,Local/Cluster,N. Colorado,Worldwide English,DCI Bridge,Mountain Reg USA,Wyoming,WyLOCAL,Europe,Southwest USA,Texas,COMM 1,Texas/Oklahoma Regional USA
444.35,5,100,NM5ML,"Eagle Nest, Iron Mountain",NM,OPEN,,,148.4,S,,35,77,36.6,-105.25,444.35,449.35,100,Colfax,On-Air,,,Full-time to the  Mega-Link System .,,NMFCC,2018-01-07,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.165,0.6,88.5,KB0VJJ,Steamboat Springs,CO,OPEN,,,148.9,NW,,08,15579,40.485,-106.832,147.165,147.765,88.5,Routt,On-Air,Colorado Connection,,Full-time to the  Colorado Connection System .,,,2017-01-06,,,,,,,,,,,,,,,,,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.625,-5,123,KB0VJJ,Steamboat Springs,CO,OPEN,,,148.9,NW,,08,9770,40.485,-106.832,449.625,444.625,123,Routt,On-Air,"Colorado Connection Repeaters, Inc.",Statewide Linked System,,"Central Colorado Traffic Net: Daily at 19:30. 
Colorado Connection Net: Thu at 20:00 (All welcome). 
Statewide ARES Net: Sundays at 20:00.",,2019-05-11,,,,Local Steamboat Area,http://colcon.org,,,,,,,,,,,,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.21,0.6,107.2,KD0H,Steamboat Springs,CO,OPEN,,,148.9,NW,,08,237,40.485,-106.831,147.21,147.81,107.2,Routt,On-Air,SSARC,"Linked, WX.",,,CCARC,2014-09-27,,,,,,,,,,,,,,,,,,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.14,0.6,67,NM5ML,"Taos, Ski Valley",NM,OPEN,,,149.2,S,,35,11288,36.5978,-105.445,147.14,147.74,67,Taos,On-Air,,11,Full-time to the  Mega-Link System .,,,2017-07-25,TaosARC,,,,http://www.taosarc.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.325,-0.6,127.3,KB5ITS,"Silverton, Buffalo Boy",CO,OPEN,,,149.5,WSW,,08,16605,37.8119,-107.665,145.325,144.725,127.3,San Juan,On-Air,,Solar powered,,,CCARC,2018-01-15,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,5,67,KB5ITS,"Silverton, Hazelton",CO,OPEN,,,149.5,WSW,,08,16624,37.8119,-107.665,444,449,67,San Juan,On-Air,,,,,,2018-08-03,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.525,-5,127.3,KB5ITS,Silverton,CO,OPEN,,,149.5,WSW,,08,210,37.8119,-107.664,447.525,442.525,127.3,San Juan,On-Air,KB5ITS,E-power.,,,CCARC,2014-06-30,,,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.04,0.6,141.3,NM5EM,"Eagle Nest, Touch Me Not",NM,OPEN,,,149.8,S,,35,15635,36.578,-105.198,147.04,147.64,141.3,Colfax,On-Air,NMEMA ARC,,,,NMFCC,2017-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.355,-0.6,88.5,KB0VJJ,"Grand Junction, Grand Mesa",CO,OPEN,,,149.9,W,,08,149,39.0667,-107.936,145.355,144.755,88.5,Mesa,On-Air,Colorado Connection,E-power.,Full-time to the  Colorado Connection System .,"Central Colorado Traffic Net: Daily at 19:30. 
Colorado Connection Net (all welcome): Thu at 20:00. 
Statewide ARES: Sun at 20:00.",CCARC,2017-01-06,,Colorado Connection system of repeaters,,"Rifle to the east, several miles east of Green River, Utah to the west.",,,,,,,,,,,,,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,123,N0JSP,"Pagosa Springs, Oakbrush Hill",CO,OPEN,,,149.9,SW,,08,188,37.193,-107.1,146.61,146.01,123,Archuleta,On-Air,,,,,CCARC,2018-01-15,,,,,http://durangoarc.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.65,-5,151.4,KB0YNA,"Grand Junction, Grand Mesa",CO,OPEN,I,,150,W,,08,8763,39.0666,-107.937,449.65,444.65,151.4,Mesa,On-Air,Keri Washburn,NWS weather alert system.,"Full-time to  
447.65000 (KB0YNA) at Gunnison, W Mountain or Tenderfoot Mountain, CO .",,CCARC,2016-10-28,,,,Wide area coverage,,,,,,,,,,,,,,151.4,8162,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.35,-5,107.2,,"Cedaredge, Grand Mesa",CO,OPEN,,,151.3,W,,08,3755,38.9944,-107.973,447.35,442.35,107.2,Delta,,Grand Mesa Repeater Assoc (GMRA),,,,CCARC,2012-11-10,,,,,GMRA Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.175,-0.6,141.3,NM5EM,"Tres Piedras, San Antonio Mtn.",NM,OPEN,,,151.3,SSW,,35,15616,36.647,-105.967,145.175,144.575,141.3,Taos,Off-Air,NMEMA ARC,,,,NMFCC,2017-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,67,KF5PFO,"Tres Piedras, San Antonio Mountain",NM,OPEN,,,151.4,SSW,,35,174,36.6469,-105.967,146.76,146.16,67,Taos,On-Air,Taos ARC,11,,,,2016-08-20,,,,"Wide area: Most of Taos County, Eastern Rio Arriba County and the San Luis Valley in Southern Colorado.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.975,5,123,N5TSV,"Taos, Wheeler Peak",NM,OPEN,,,151.9,S,,35,183,36.5567,-105.416,444.975,449.975,123,Taos,On-Air,N5TSV,,,,NMFCC,2017-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.5,-5,107.2,KB0SW,Collbran,CO,OPEN,,,153.3,WNW,,08,36,39.2406,-107.961,449.5,444.5,107.2,Mesa,Off-Air,Grand Mesa Repeater Association (GMRA),E-power.,,,CCARC,2016-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.21,-0.6,110.9,N5GDR,Cimarron,NM,OPEN,A,,155.2,S,,35,16113,36.51,-104.91,145.21,144.61,110.9,Colfax,On-Air,"Gary Reynolds N5GDR, Dale Finley KB5NFT",,,,NMFCC,2018-03-12,,,,,,,,,,,,,,,,,,110.9,,,,,,,,,,,46298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,100,N5BOP,Des Moines,NM,OPEN,,,155.6,SSE,,35,73,36.7611,-103.834,146.85,146.25,100,Union,Off-Air,Sierra Grande RC,E-power.,,,NMFCC,2015-08-13,,,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.8,5,77,N5BOP,Des Moines,NM,OPEN,,,155.6,SSE,,35,74,36.7611,-103.834,444.8,449.8,77,Union,Off-Air,Sierra Grande Repeater Club,E-power.,,,NMFCC,2015-08-13,,,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.175,0.6,141.3,NM5EM,"Des Moines, Sierra Grande",NM,OPEN,,,155.6,SSE,,35,15638,36.7611,-103.834,147.175,147.775,141.3,Union,On-Air,NMEMA ARC,,,,NMFCC,2017-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.64,-0.6,100,KZ0DEM,"Pritchett, Tator Butte",CO,OPEN,,,158,SE,,08,3792,37.37,-102.859,146.64,146.04,100,Las Animas,Off-Air,,,,,CCARC,2015-12-12,,,,Wide area: West BACA and East Las Animas counties.,KZ0DEM Repeaters,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.3,-5,131.8,WB7GR,"Cheyenne, Chalk Bluffs",WY,OPEN,,Y,159.2,NNE,,56,34,41.0022,-104.566,449.3,444.3,,Laramie,On-Air,WU7G,,,,,2018-09-09,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.27,0.6,127.3,KB5ITT,"Silverton, Engineer Mountain",CO,OPEN,,,159.9,WSW,,08,208,37.6992,-107.806,147.27,147.87,127.3,San Juan,On-Air,KB5ITT,E-power.,,,CCARC,2017-04-14,Durango ARC,,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.43,-0.6,136.5,NM5SJ,Dulce,NM,OPEN,,,159.9,SW,,35,15624,36.9336,-106.999,145.43,144.83,136.5,Rio Arriba,On-Air,SJC EMCOMM,,,,NMFCC,2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.7,-5,107.2,KB0YNA,"Telluride, Gray Head",CO,OPEN,I,,160.1,WSW,,08,254,37.991,-107.972,449.7,444.7,107.2,San Miguel,On-Air,Grand Mesa Repeater Association ( GMRA ),E-power.,Full-time to the  GMRA Open System .,RACES: Wed at 19:30.,CCARC,2017-12-07,,Closed IRLP out - Ask for a control Op,,Wide Area via links - Western Colorado - Eastern Utah,,,,,,,,,,,,,,107.2,3710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9375,-5,CC7,K7PFJ,"Cheyenne, South",WY,OPEN,,D,160.6,N,,56,15672,41.06,-104.88,449.9375,444.9375,,Laramie,On-Air,,,Full-time to the  Rocky Mountain Ham System .,,WRCG,2018-01-29,,,,,https://www.rmham.org/wordpress/,yes,7,,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  Rocky Mountain Wide  1  700      Northern Colorado Regional  2  721    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.8,-5,107.2,WA4HND,"Parachute, Mount Callahan",CO,OPEN,,,161.6,WNW,,08,253,39.4519,-108.052,449.8,444.8,107.2,Garfield,On-Air,,8,,,CCARC,2018-01-15,,,,,GMRA Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.34,0.6,100,N5LEM,"Angel Fire, Agua Fria Peak",NM,OPEN,,,164.9,S,,35,41,36.36,-105.21,147.34,147.94,100,Colfax,On-Air,Taos ARC,E-power.,,,NMFCC,2017-08-27,,,,Wide area.,Taos Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.775,-0.6,114.8,KC7SNO,"Cheyenne, Denver Hill",WY,OPEN,,,165.3,N,,56,27,41.1239,-104.819,146.775,146.175,114.8,Laramie,On-Air,Shy-Wy Amateur Radio Club,"E-power, WX.","Full-time to  
147.16500 (KC7SNO) at Albin, WY .","Weather Net: Daily at 06:45. 
Shy-WY ARC: Sun at 07:00.",WRCG,2017-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.9125,-5,CC1,W0BX,"Grand Junction, Grand Mesa",CO,OPEN,,D,165.6,W,,08,16721,39.0889,-108.227,446.9125,441.9125,,Mesa,On-Air,Bill Frost,,,,,2018-01-09,,Brandmeister network,,"Grand Junction, I70",,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.15,-5,100,KB7SWR,Cheyenne,WY,OPEN,,,166.2,N,,56,20,41.1525,-105.221,448.15,443.15,100,Laramie,Off-Air,KB7SWR,,"Full-time to  
145.23500 (KB7SWR) at Cheyenne, WY .",,WRCG,2017-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.235,-0.6,114.8,KB7SWR,Cheyenne,WY,OPEN,,,166.4,N,,56,19,41.14,-104.82,145.235,144.635,114.8,Laramie,On-Air,N7GT,,"Full-time to  
448.15000 (KB7SWR) at Cheyenne, WY .",,WRCG,2017-01-04,,25,,Local: Cheyenne.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.105,0.6,91.5,KC7SNO,"Cheyenne, North Park",WY,OPEN,,,166.4,N,,56,26,41.14,-104.82,147.105,147.705,91.5,Laramie,On-Air,ShyWyArc,,,,WRCG,2019-02-15,,,,,,,,,,,,,,,,,,91.5,,,,,,,,,,,,,,DN71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9,-5,100,N7JJY,Cheyenne,WY,OPEN,,,166.4,N,,56,15518,41.14,-104.82,449.9,444.9,100,Laramie,On-Air,N7JJY,,,,,2017-01-04,,To be used as a portable repeater for ARES/RACES or as needed for specific needs of the Amateur Community in Laramie County or other areas as needed. Repeater will be on when needed otherwise offline.,,From 5 miles to 25 miles,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.3,-5,107.2,WA4HND,"Grand Junction, Grand Mesa",CO,OPEN,I,,166.7,W,,08,154,39.0539,-108.254,449.3,444.3,107.2,Mesa,On-Air,,e-power Linked to GMRA Open System,,RACES Wed 1930 hrs,CCARC,2018-01-16,,Closed IRLP out,,Wide Area I-70 West Rifle to Western Utah,http://www.gmra.org/,,,,,,,,,,,,,107.2,3710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.295,-0.6,,WA0JTB,"Sterling, CO",CO,OPEN,,,166.8,NE,,08,238,40.6256,-103.207,145.295,144.695,,Logan,On-Air,NECARA,"Autopatch, e-power.",,,CCARC,2018-07-10,,,,Wide area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.95,-5,CC15,KC7DHF,"Cheyenne, Old airport control tower",WY,OPEN,,D,167.3,N,,56,8991,41.153,-104.818,448.95,443.95,,Laramie,On-Air,,,,,WRCG,2019-02-25,,Brandmiester DMR only no analog.,6.25,Local,,yes,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.09,0.6,118.8,KZ0DEM,Springfield,CO,OPEN,,,167.3,SE,,08,8174,37.4083,-102.614,147.09,147.69,118.8,Baca,,BCDEARC,,,,CCARC,2012-11-12,,,,,,,,,,,,,,,,,,118.8,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.33,0.6,118.8,KZ0DEM,Springfield,CO,OPEN,EI,,167.3,SE,Node Offline,08,6093,37.4083,-102.614,147.33,147.93,118.8,Baca,Off-Air,Baca County Amateur Emergency Management,,,,CCARC,2018-03-12,,,,,KZ0DEM Repeaters,,,,,,,,,,,,,118.8,7142,97142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.2,-5,118.8,KZ0DEM,Springfield,CO,OPEN,EI,,167.3,SE,Node Offline,08,4588,37.4083,-102.614,449.2,444.2,118.8,Baca,On-Air,Baca County Div of Emerg Mgt Communications,,,,,2011-08-21,,,,provides coverage to central Baca County,,,,,,,,,,,,,,118.8,7142,97142,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.015,0.6,146.2,N7UW,"Laramie, Jelm Mountain",WY,OPEN,E,Y,167.8,NNW,Node Offline,56,15436,41.0972,-105.977,147.015,147.615,146.2,Albany,On-Air,"Albany County ARES/RACES, University Amateur Radio",,,,,2017-02-24,,,,Albany County,http://www.uwyo.edu/uarc/,,,,,,,,,,,yes,Open ↑ / Open ↓,,,82070,,,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,
146.7,-0.6,100,K0EP,"Durango, Missionary Ridge",CO,OPEN,,,169.9,WSW,,08,116,37.3828,-107.778,146.7,146.1,100,La Plata,On-Air,Durango ARC,9,,,CCARC,2018-01-16,,,,Local.,http://durangoarc.org/,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.345,0.6,88.5,KB0VJJ,"Durango, Missionary Ridge",CO,OPEN,,,170.7,WSW,,08,114,37.35,-107.767,147.345,147.945,88.5,La Plata,On-Air,Colorado Connection,,Full-time to the  Colorado Connection System .,"Central Colorado Traffic Net: Daily at 19:30. 
Colorado Connection Net (All Welcome): Thu at 20:00. 
Statewide ARES: Sun at 20:00.",CCARC,2016-06-20,,,,Durango and north towards Molas Divide.,,,,,,,,,,,,,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.1375,-5,CC7,N0SZ,"Durango, Missionary Ridge",CO,OPEN,,D,170.9,WSW,,08,16782,37.3669,-107.785,445.1375,440.1375,,La Plata,On-Air,K2AD,,,,CCARC,2018-09-27,Rocky Mountain Ham Radio,Talkgroup 700 TS 1 Talkgroup 719 TS 2,,,http://www.rmham.org/,yes,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.225,-5,CC11,WY7EOC,"Laramie, Pilot Hill",WY,CLOSED,,D,174.6,N,,56,60,41.2666,-105.433,447.225,442.225,,Albany,On-Air,Laramie County EM,,,,WRCG,2017-01-04,Wyoming DMR Project,,,Wide area.,,yes,11,,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  Wyoming  1  3156  Full-Time    WyLOCAL  2  100  Full-Time  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,,,,,,,,,,,,,,,,,,,,Wyoming DMR Project,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,
51.5,0,100,KF5PFO,"Taos, Picuris Peak",NM,OPEN,,,174.7,S,,35,15606,36.247,-105.655,51.5,51.5,100,Taos,On-Air,Taos ARC,,,,,2017-08-27,,,,,Taos Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.12,0.6,67,KF5PFO,"Taos, Picuris Peak",NM,OPEN,E,,174.7,S,Node Offline,35,172,36.2469,-105.654,147.12,147.72,67,Taos,On-Air,Taos Amateur Radio Club,E-power.,,,NMFCC,2017-02-24,ARRL,,,Wide area.,http://taosarc.org/,,,,,,,,,,,,,,,828279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.4,-1.6,225.7,KF5PFO,"Taos, Picuris Peak",NM,OPEN,,,174.7,S,,35,15605,36.247,-105.655,224.4,222.8,225.7,Taos,On-Air,Taos ARC,,,,NMFCC,2017-07-06,,,,,http://taosarc.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.875,-5,123,KF5PFO,"Taos, Picuris Peak",NM,OPEN,,,174.7,S,,35,15612,36.2462,-105.654,449.875,444.875,123,Taos,Off-Air,Taos ARC,"Linked to 147.34, E-Power.",,,NMFCC,2018-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.15,0.6,100,KB5ITS,"Ignacio, Spring Creek",CO,OPEN,,,174.9,SW,,08,8177,37.115,-107.633,147.15,147.75,100,La Plata,On-Air,,E-power.,,,CCARC,2018-01-16,,,,Bayfield,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.97,-0.6,88.5,KB0VJJ,Craig,CO,OPEN,,,175.5,NW,,08,15577,40.5152,-107.546,146.97,146.37,88.5,Moffat,On-Air,Northwest Colorado Amateur Radio Association,,Full-time to the  Colorado Connection System .,,CCARC,2017-01-06,Colorado Connection,,,,,,,,,,,,,,,,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.265,-0.6,107.2,WD0HAM,Craig,CO,OPEN,,,175.5,NW,,08,3740,40.5152,-107.546,145.265,144.665,107.2,Moffat,,NW Colorado ARC,E-power.,,,CCARC,2012-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7625,-5,CC7,,Vilas,CO,OPEN,,D,176.2,SE,,08,17522,37.3747,-102.447,446.7625,441.7625,,Baca,,Southeast Colorado REACT,,,,,2018-12-27,,,,Baca County,,yes,7,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.03,-1,,K7UWR,"Laramie, Pilot Hill",WY,OPEN,,,177.7,N,,56,4,41.3098,-105.455,53.03,52.03,,Albany,Off-Air,K7UWR,8,,,,2017-01-04,,,,I-80 from west of Laramie to east of Cheyenne for 25 watt mobiles with 1/4 wave antenna.,http://www.r-vcr.com/k7uwr/repeater.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.82,-0.6,114.8,KC7SNO,"Laramie, Beacon Hill",WY,OPEN,,,178.5,N,,56,9,41.3114,-105.591,146.82,146.22,114.8,Albany,On-Air,Shy-Wy Amateur Radio Club,,,Shy-WY ARC: Thu at 19:00.,WRCG,2017-01-04,,,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.625,-5,131.8,KC5EVE,Durango,CO,OPEN,,,178.7,SW,,08,115,37.2753,-107.879,448.625,443.625,131.8,La Plata,On-Air,KC5EVE,,,,CCARC,2018-09-26,,,,Wide area.,,,,,,,,,,,,,,131.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,,N7UW,"Laramie, University",WY,OPEN,,Y,178.7,N,,56,76,41.3148,-105.582,146.61,146.01,,Albany,On-Air,University ARC,,,,WRCG,2017-01-04,,,,Laramie Valley  30 mi radius.,http://www.uwyo.edu/uarc,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,
449.85,-5,100,K0EP,Durango,CO,OPEN,,,178.8,SW,,08,11546,37.2753,-107.88,449.85,444.85,100,La Plata,On-Air,DARC,,,,CCARC,2018-09-26,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.15,-5,100,W0GJT,Grand Junction,CO,OPEN,EI,,178.9,W,Node Offline,08,153,38.899,-108.496,448.15,443.15,100,Mesa,On-Air,,,,,CCARC,2016-04-22,,,,,,,,,,,,,,,,,,,7963,312189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.67,-0.6,100,K0EP,"Durango, Eagle Pass",CO,OPEN,,,179.5,WSW,,08,113,37.4153,-108.012,146.67,146.07,100,La Plata,On-Air,Durango ARC,11,"Part-time to  
147.37500 (KB5ITS) at Silverton, Kendall Mountain, CO .",,CCARC,2019-04-01,,Linked active in the summer months only.,,Wide area.,DARC Repeaters,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.18,0.6,100,KD5PX,"Dixon, Cerro Abajo",NM,OPEN,,,180.3,SSW,,35,15923,36.1989,-105.889,147.18,147.78,100,Rio Arriba,On-Air,,,,,NMFCC,2018-04-13,,,,Dixon Embudo Ojo Sarco St Rd 68 Rio Grande Canyon,,,,,,,,,,,,,,100,,,,,,,,,,,,,,DM76BF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.135,0.6,100,KB5ITS,"Durango, Smelter Mountain",CO,OPEN,,,180.5,SW,,08,11545,37.2622,-107.906,147.135,147.735,100,La Plata,On-Air,,,,,CCARC,2018-01-15,,,,,http://www.sjcham.com,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.175,-0.6,107.2,W0RRZ,"Grand Junction, GJT",CO,OPEN,I,,181.5,W,,08,147,39.1173,-108.522,145.175,144.575,107.2,Mesa,On-Air,,"E-power,",,,CCARC,2016-05-11,,,,Greater grand Junction area.,,,,,,,,,,,,,,,3161,,,,,,,,,,,,,,Standard IRLP node commands.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,107.2,KE0TY,Grand Junction,CO,OPEN,,,182.6,W,,08,152,39.0639,-108.55,147.39,147.99,107.2,Mesa,,KE0TY,Linked.,,,CCARC,2012-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.82,-0.6,107.2,W0GJT,"Grand Junction, 9 Mile, Hwy 141, Unaweep",CO,OPEN,A,,182.6,W,,08,261,39.0639,-108.55,146.82,146.22,107.2,Mesa,On-Air,,,,,CCARC,2019-02-12,,,,Wide area: North Western Colorado - South to Montrose and East on I-70.,,,,,,,,,,,,,,,,,,,,,,,,,43554,,,,Enter *83 node# to link. *81 Unlink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
