Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Features,IRLP,Coordination,Last update,Bandwidth,Downlink Tone,DMR Enabled,Color Code,IPSC Network,Wide Network,Grid,Mixed-Mode,Notes,Web links,Coverage,Affiliate,Links,EchoLink,AllStar,Nets,Feed,YSF Digital Enabled,DG-ID,D-STAR Enabled,Node,Sources,DMR ID,Talkgroups,Rocky Mountain Wide,Southern Colorado,Location Photo,WIRES-X,TAC 310,TAC 311,Colorado,Colorado Chat,Eastern Colorado,P-25 Digital Enabled,NAC,Default Reflector,On-air,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Commands,Central Regional,Devilshead Local,Local/Cluster,REACT,CO-Park County,Local Network,Talkgroup Network,Northern Colorado Regional,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Worldwide,North America,English,Europe,DCI Bridge,Southwest USA,Texas,COMM 1,Texas/Oklahoma Regional USA
442.6,5,100,K5FSB,"Albuquerque, Sandia Peak",NM,OPEN,,,190.9,SSW,,35,31,35.20890045,-106.4469986,442.6,447.6,100,Bernalillo,On-Air,URFMSI,Closed autopatch.,,NMFCC,2017-01-15,,,,,,,DM65SF,,"Voting receiver. 10,680'",http://www.urfmsi.org/wp/repeaters/analog/gary-diamond-repeater,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.1,5,162.2,KB5GAS,"Albuquerque, Sandia Crest",NM,OPEN,I,,190.9,SSW,,35,28,35.20890045,-106.4469986,442.1,447.1,162.2,Bernalillo,On-Air,Albuquerque Gas Balloon Assoc,E-power.,3676,,2017-07-08,,,,,,,DM65SF,,,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.75,5,162.2,KC5IPK,"Albuquerque, Sandia Crest",NM,OPEN,I,,190.9,SSW,,35,203,35.20890045,-106.4469986,442.75,447.75,162.2,Bernalillo,On-Air,,10,7855,,2015-04-30,,,,,,,DM65SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.29,-0.6,100,NM5ML,"Albuquerque, Sandia Crest",NM,OPEN,,,190.9,SSW,,35,15,35.20890045,-106.4469986,145.29,144.69,100,Bernalillo,On-Air,New Mexico Mega Link Assoc,10,,NMFCC,2017-03-02,,,,,,,DM65SF,,,http://nm5ml.com/,,,Full-time to the Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.325,5,100,NM5ML,"Albuquerque, Sandia Crest",NM,OPEN,,,190.9,SSW,,35,37,35.2089,-106.447,444.325,449.325,100,Bernalillo,On-Air,,10,,NMFCC,2018-01-07,,,,,,,,,,,Wide area.,,Full-time to the Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.33,-0.6,100,W5CSY,"Albuquerque, Sandia Crest",NM,OPEN,,,190.9,SSW,,35,16,35.2089,-106.447,145.33,144.73,100,Bernalillo,On-Air,Amateur Radio Caravan Club of New Mexico,E-power.,,NMFCC,2015-12-28,,,,,,,,,,http://caravanradio.org/,Wide area.,,"Full-time to 444.00000 (W5CSY) at Albuquerque, Sandia Crest, NM .",,,AACC: Sun at 0900.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,5,100,W5CSY,"Albuquerque, Sandia Crest",NM,OPEN,,,190.9,SSW,,35,34,35.2089,-106.447,444,449,100,Bernalillo,On-Air,Amateur Radio Caravan Club of New Mexico,E-power.,,NMFCC,2017-07-16,,,,,,,,,,http://www.caravanradio.org,Wide area.,,"Full-time to 145.33000 (W5CSY) at Albuquerque, Sandia Crest, NM .",,,AACC: Sun at 0900.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.94,-1.6,,W5AOX,Sandia Park,NM,OPEN,E,,191.11,SSW,Node Offline,35,152,35.1631012,-106.34799957,224.94,223.34,,Bernalillo,Off-Air,W5AOX,Remote base.,,NMFCC,2018-05-21,,,,,,,DM65TD,,,http://www.qsl.net/w5aox/,,,"Full-time to 444.15000 (W5AOX) at Sandia park, NM .",3061,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CB58 (this selects mem 58, or 146.58.. Enter B and the desired memory number, then unkey) VFO Freq Entry CD14*275D (example is to enter 14.275 MHz) Step Freq UP 1 KHz C2 Step Freq DOWN 1 Khz C1 Select/Toggle through Modes C8 Read Back Current Mode C0 (Zero) Read Current Freq in CW C4 Activate Remote Base Transmit 587 Remote Base Receive Only 576 Toggle RX Preamp C5 Toggle RX 20dB Attenuator C3 Select 80/40M Dipole *1A Select Triband (10-15-20-6M) Beam *1B Select Ringo Ranger 2M vert ant *2A Select 2M + 432 horiz beams *2B Scan Start CA (MUST be in monitor-only mode (576) to scan, Starts from current freq) Scan Stop PTT",,,,,,,,,,,,,,,,,,,,,,
444.15,5,100,W5AOX,Sandia park,NM,OPEN,E,,191.11,SSW,Node Offline,35,35,35.1631012,-106.34799957,444.15,449.15,100,Bernalillo,On-Air,W5AOX,,,NMFCC,2017-07-16,,,,,,,DM65TD,,,,,,"Full-time to 224.94000 (W5AOX) at Sandia Park, NM .",3061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.325,-0.6,100,KB5ITS,"Mancos, Menefee Mountain",CO,OPEN,,,191.28,W,,08,8168,37.32600021,-108.2480011,145.325,144.725,100,Montezuma,On-Air,,E-power.,,CCARC,2018-01-15,,,,,,,DM57VH,,Full time to the San Juan Connection,http://www.sjcham.com,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.3,0.6,107.2,K0VQ,"Glenwood Springs, Three Mile Ridge",CO,OPEN,E,,191.29,NW,Node Offline,08,131,39.5506,-107.324,147.3,147.9,107.2,Garfield,Off-Air,Roaring Fork Amateur Repeater Cooperative,8,,CCARC,2012-11-10,,,,,,,,,Single beep courtesy tone when linked and none when unlinked.,,"Wide area: Glenwood Springs, Glenwood Canyon, South Canyon, Carbondale and surrounding areas.",,,266359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.02,-1.6,,KI0G,Glenwood Springs,CO,CLOSED,,,191.32,NW,,08,8181,39.55049896,-107.32499695,224.02,222.42,,Garfield,,SCARC,,,CCARC,2012-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.6,-5,,KI0G,Glenwood Springs,CO,CLOSED,,,191.32,NW,,08,8192,39.5505,-107.325,447.6,442.6,,Garfield,,Ski Country ARC (SCARC),50,,CCARC,2012-11-12,,,,,,,,,Link Hub for 146.880.,,40,,"Full-time to 146.88000 (KI0G) at Glenwood Springs, Sunlight Peak, CO .",,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.85,-5,131.8,WA4HND,"Glenwood Springs, Lookout Mountain",CO,OPEN,,,191.32,NW,,08,13637,39.55049896,-107.32499695,449.85,444.85,131.8,Garfield,On-Air,,e-power Linked to GMRA Open System,,CCARC,2018-01-15,,131.8,,,,,,,RACES net Wed 1930 Hrs Local,http://GMRA.org,Glenwood Springs,Grand Mesa Repeater Assoc,Full-time to the GMRA Open System .,,,Colorado State RACES Wed 1930 local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.35,5,100,WA5OLD,Rio Rancho,NM,OPEN,,,191.75,SSW,,35,140,35.27550125,-106.61799622,442.35,447.35,100,Sandoval,On-Air,WA5OLD,Autopatch.,,NMFCC,2017-07-21,,,,,,,DM65QG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.725,-5,127.3,K0OJ,"Greeley, UNC",CO,OPEN,,,192.1,N,,08,159,40.40370178,-104.70300293,449.725,444.725,127.3,Weld,On-Air,K0OJ,"Autopatch, WX.",,CCARC,2019-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,100,W0UPS,"Greeley, UNC",CO,OPEN,,,192.1,N,,08,156,40.40359879,-104.69999695,146.85,146.25,100,Weld,On-Air,Northern Colorado ARC,"E-power, WX.",,CCARC,2017-05-08,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.195,0.6,107.2,KC0QXX,"Cedaredge, Cedar Mesa",CO,OPEN,,,192.14,WNW,,08,3745,38.9016,-107.926,147.195,147.795,107.2,Delta,,,,,,2018-04-04,,,,,,,,,,,Local.,Colorado District 25 ARES,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,100,W0ALC,Cedaredge,CO,OPEN,,,192.14,WNW,,08,3749,38.90159988,-107.9260025,147.36,147.96,100,Delta,On-Air,W0ALC,,,CCARC,2019-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.825,-5,100,W0ALC,Cedaredge,CO,OPEN,,,192.14,WNW,,08,3760,38.9016,-107.926,449.825,444.825,100,Delta,,W0ALC,,,CCARC,2018-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.575,-5,100,W0LRA,"Loveland, Namaqua Hill",CO,OPEN,,,192.3,N,,08,181,40.39780045,-105.0739975,449.575,444.575,100,Larimer,On-Air,Loveland Rptr Assoc,"Closed autopatch, e-power.",,CCARC,2018-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.685,-0.6,123,N0FH,Estes Park,CO,OPEN,EI,,192.45,N,ON - IDLE,08,119,40.36009979,-105.4509964,146.685,146.085,123,Larimer,On-Air,Estes Valley ARC,E-power.,7268,CCARC,2017-08-05,,,,,,,DN70GI,,"Both Echolink and IRLP are open, IRLP connect is a four digit node number only and '73' to disconnect. Top of Hour time is announced from 0600 to 2200.",,Estes Valley and east RMNP - some coverage E and SE (Loveland and Denver),,"Full-time to 449.80000 (N0FH) at Estes Park, CO .",625757,,ARES D-10: Thu at 19:00.,,,,,,,,,,,,,,,,,,,,,,,,,,"The EchoLink node connects to both machines. The node is open (no passwords; touch tone only the the ' * ' character followed by a four, five, or six digit node number where you wish to connect). The disconnect is ' # '.",,,,,,,,,,,,,,,,,,,,,,
147.195,0.6,100,W0LRA,"Loveland, Namaqua Hill",CO,OPEN,,,192.59,N,,08,179,40.39849854,-105.125,147.195,147.795,100,Larimer,On-Air,Loveland Repeater Assoc,"Closed autopatch, e-power.",,CCARC,2016-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.15,0.6,88.5,N5DFQ,Guymon,OK,OPEN,,,192.91,SE,,40,4418,36.68280029,-101.48200226,147.15,147.75,88.5,Texas,On-Air,DBARC,"Linked, WX.",,ORSI,2014-01-27,,,,,,,,,,http://caprockintertie.org/,,,Full-time to the Caprock Intertie System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.985,-0.6,156.7,N0OMC,Lakin,KS,OPEN,,,193.21,ESE,,20,3967,37.93579865,-101.26399994,146.985,146.385,156.7,Kearney,On-Air,N0OMC,E-power,,Kansas Repeater Council,2018-09-16,,156.7,,,,,DM97IW,,Linked full time to the Garden City 146.910 and Scott City 146.700 repeaters,,"Kearny, Finney and Scott Counties",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.24,0.6,CC,N0WAR,"Estes Park, Prospect Mtn",CO,OPEN,,D,193.21,NNW,"DMR BrandMeister Repeater in Estes Park, Colorado Wide area coverage of Estes Park, Colorado &amp; Rocky Mountain National Park. Static TG of 3171 on T.S. 2 Located @ KC0KBP QTH",08,17813,40.36059952,-105.51999664,147.24,147.84,,Larimer,On-Air,N0WAR,Brandmeister Network,,,2019-11-27,,,yes,2,Brandmeister c Record retrieved from radioid.net,,DN70FI,,,http://www.w0dmr.org,Wide Area: Estes Park &amp; Rocky Mtn Nat Park,W0DMR,,,,,,,,,,,310853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.48,-1.6,100,K6LIE,"Albuquerque, Northeast Heights area",NM,OPEN,I,,193.35,SSW,,35,3113,35.1967,-106.51,224.48,222.88,100,Bernalillo,On-Air,K6LIE,,3285,NMFCC,2015-01-12,,,,,,,,,Moved to new location and added PL,,Entire Albuquerque Area,High Desert ARC of New Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7375,-5,CC,N5UBJ,"Mancos, Caviness Mountain",CO,OPEN,,D,193.35,W,,08,15895,37.34500122,-108.28900146,446.7375,441.7375,,Montezuma,On-Air,RMHAM,,,CCARC,2019-11-27,,,yes,6,RMHR c Record retrieved from radioid.net,,,,Talkgroup 700 TS 1 Talkgroup 719 TS 2,http://www.rmham.org,,,,,,,,,,,,,310826,"Open Talkgroup View Assignment TS TG Access Rocky Mountain Wide 1 700 Southern Colorado 1 719 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.1375,-5,CC,KB0VGD,Greeley,CO,OPEN,,D,193.45,N,,08,18521,40.42331314,-104.70912933,445.1375,440.1375,,Weld,On-Air,,,,,2020-02-17,,,yes,2,c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.325,-5,136.5,WR0AEN,Greeley,CO,OPEN,,S,193.45,N,,08,8210,40.4233017,-104.70899963,449.325,444.325,,Weld,On-Air,Colorado Amateur Repeater Network (CARN),,,CCARC,2012-11-12,,,,,,,,,,,,,,,,,,,,yes,WR0AEN (B),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.2,5,CC,N5QD,Corrales,NM,OPEN,,D,193.66,SSW,,35,16498,35.2378,-106.607,443.2,448.2,,Sandoval,On-Air,,Brandmeister,,,2017-10-21,,,yes,1,,,,,,http://brandmeister.network/?page=repeater&amp;id=313513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.8,-5,123,N0FH,Estes Park,CO,OPEN,EI,,194.34,NNW,ON - IDLE,08,120,40.37720108,-105.52100372,449.8,444.8,123,Larimer,On-Air,Estes Valley ARC,E-Power,7268,CCARC,2017-08-05,,,,,,,,,"Both Echolink and IRLP are open, IRLP connect is a four digit node number only and '73' to disconnect. Top of Hour time is announced from 0600 to 2200.",,,,"Full-time to 146.68500 (N0FH) at Estes Park, CO .",625757,,ARES D-10: Thu at 19:00.,,,,,,,,,,,,,,,,,,,,,,,,,,"The EchoLink node connects to both machines. The node is open (no passwords; touch tone only the the ' * ' character followed by a four, five, or six digit node number where you wish to connect). The disconnect is ' # '.",,,,,,,,,,,,,,,,,,,,,,
448.175,-5,CC,W0FT,Akron,CO,OPEN,,D,194.43,NNE,,08,16784,40.16049957,-103.21399689,448.175,443.175,,Morgan,On-Air,W0FT,,,CCARC,2019-11-27,,,yes,7,RMHAM c Record retrieved from radioid.net,,,,,http://www.rmham.org/,,Rocky Mountain Ham Radio,,,,,,,,,,,310833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.4,-0.6,88.5,KB0VJJ,Akron,CO,OPEN,,,194.44,NNE,,08,2,40.16059875,-103.21399689,145.4,144.8,88.5,Washington,On-Air,Colorado Connection,,,CCARC,2018-11-02,,123,,,,,,,Part of the Colorado Connection system of repeaters,,Northeastern plains of Colorado.,,Full-time to the Colorado Connection System .,,,Colorado Traffic Net: Daily at 19:30. Colorado Connection Net (all welcome): Thu at 20:00. Statewide ARES: Sun at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.6,5,146.2,WA0VJR,Wallace,KS,OPEN,I,,194.44,E,,20,3559,38.91389847,-101.59400177,444.6,449.6,146.2,Wallace,On-Air,WA0VJR,,3148,,2019-03-27,,,,,,,DM98EV,,Dial 9335 to access K-Link,,US-40 Repeater Coverage Map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.13,-0.6,100,K5BIQ,"Albuquerque, BCFD Fire Station 35",NM,OPEN,,,194.75,SSW,,35,15613,35.1735,-106.51,145.13,144.53,100,Bernalillo,On-Air,BERNCO OEM,,,NMFCC,2018-06-16,,100,,,,,,,,http://bc-ares.org/wordpress/,,,"Full-time to 145.15000 (K5BIQ) at Tijeras, Cedro Peak, NM .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.025,-5,100,W0UPS,"Loveland, Budweiser Event Center",CO,OPEN,,Y,195.16,N,,08,3621,40.44400024,-104.98899841,448.025,443.025,100,Larimer,On-Air,Northern Colorado ARC,,,CCARC,2016-03-21,,100,,,,,DN70MK,Yes; analog capable.,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.75,5,162.2,KC5IPK,Rio Rancho,NM,OPEN,EI,,195.42,SW,Node Offline,35,3112,35.2744,-106.737,442.75,447.75,162.2,Sandoval,On-Air,KC5IPK,E-power.,7855,NMFCC,2017-02-11,,,,,,,,,,,"Rio Rancho, Albuquerque, Corrales.",,,214956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.1,0.6,100,NM5RR,"Rio Rancho, Rainbow",NM,OPEN,A,,195.42,SW,,35,139,35.2743988,-106.73699951,147.1,147.7,100,Sandoval,On-Air,Sandoval Co ARES,"E-power, remote base, Linked to 443.100 and 147.080.",,NMFCC,2017-02-10,,100,,,,,DM65PG,,,http://www.nmscares.org,,,"Full-time to 443.00000 (NM5RR) at Rio Rancho, Rainbow, NM .",,27749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,5,100,NM5RR,"Rio Rancho, Rainbow",NM,OPEN,A,,195.42,SW,,35,141,35.2744,-106.737,443,448,100,Sandoval,On-Air,Sandoval Co ARES,E-power.,,NMFCC,2017-02-10,,,,,,,,,,http://www.nmscares.org,Rio Rancho and parts of Santa Fe.,RACES.,"Full-time to 147.10000 (NM5RR) at Rio Rancho, Rainbow, NM .",,27750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.4,5,CC,KG5SLG,"Rio Rancho, NM 528 and Corrales Rd",NM,OPEN,,D,195.6,SSW,,35,16499,35.23279953,-106.66300201,442.4,447.4,,Sandoval,Off-Air,,"Brandmeister, DMR CC 4, D-Star, Fusion",,NMFCC,2019-12-16,,,yes,4,c Record retrieved from radioid.net,,,,Dmr color code 4,,"Rio Rancho, Bernalillo,Albuquerque and plus Northeast heights of Albuquerque",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.7,5,100,NM5F,Rio Rancho,NM,OPEN,EA,,195.6,SSW,ON - IDLE,35,18120,35.2328,-106.663,443.7,448.7,100,Sandoval,On-Air,,,,,2019-09-18,,,,,,,,,,,,,,27580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.7,5,100,K5CPU,"Rio Rancho, Intel Corp",NM,OPEN,,,195.97,SSW,,35,142,35.225,-106.66,444.7,449.7,100,Sandoval,On-Air,New Mexico Intel Emergency Amateur Service,E-power.,,NMFCC,2017-07-21,,,,,,,,,,,Albuquerque and vicinity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.85,5,103.5,KC0QIZ,Albuquerque,NM,OPEN,EI,,196.11,SSW,Node Offline,35,16283,35.16609955,-106.54299927,443.85,448.85,103.5,Bernalillo,On-Air,KC0QIZ,,3818,NMFCC,2017-09-05,,,,,,,DM65RD,,,,,,,881226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.58,-1.6,100,KH6JTM,Albuquerque,NM,OPEN,,,196.59,SSW,,35,27,35.13769913,-106.4980011,224.58,222.98,100,Bernalillo,On-Air,KH6JTM,"Autopatch, e-power.",,NMFCC,2017-07-20,,,,,,,DM65SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.32,0.6,100,K5LXP,Albuquerque,NM,OPEN,,,197.02,SSW,,35,22,35.1306,-106.498,147.32,147.92,100,Bernalillo,On-Air,K5LXP,20,,NMFCC,2017-08-13,,,,,,,,,,K5LXP Repeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.35,5,88.5,N5LTZ,Dumas,TX,OPEN,,,197.27,SE,,48,1490,35.8656,-101.973,444.35,449.35,88.5,Moore,On-Air,,350,,TVHFS,2016-05-21,,,,,,,,,,,40,Caprock Intertie,Full-time to the Caprock Intertie System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.0125,5,CC,KD5ROK,Dumas,TX,OPEN,,D,197.28,SE,,48,14523,35.8654,-101.973,443.0125,448.0125,,Moore,On-Air,,,,,2017-08-17,,,yes,14,,,,,Time Slot #2 - Group Call 10 = West Texas Local,http://www.dmr-marc.net/,,,,,,,,,,,,,,"Open Talkgroup View Assignment TS TG Access Worldwide 1 1 Full-Time North America 1 3 English 1 13 PTT TAC 310 1 310 PTT DCI Bridge 1 3100 Full-Time Texas 1 3148 COMM 1 1 3777215 Local/Cluster 2 2 Full-Time Texas 2 3148 PTT Texas/Oklahoma Regional USA 2 3175 PTT function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,,1,,,,,,,,,,,,,,,,2,,,,Lonestar,,,,,,,1,1,1,,1,,2,1,2
447.35,-5,107.2,,"Cedaredge, Grand Mesa",CO,OPEN,,,197.3,WNW,,08,3755,38.9944,-107.973,447.35,442.35,107.2,Delta,,Grand Mesa Repeater Assoc (GMRA),,,CCARC,2012-11-10,,,,,,,,,,GMRA Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.355,-0.6,88.5,KB0VJJ,"Grand Junction, Grand Mesa",CO,OPEN,,,197.94,WNW,,08,149,39.06669998,-107.93599701,145.355,144.755,88.5,Mesa,On-Air,Colorado Connection,E-power.,,CCARC,2017-01-06,,123,,,,,,,Colorado Connection system of repeaters,,"Rifle to the east, several miles east of Green River, Utah to the west.",,Full-time to the Colorado Connection System .,,,Central Colorado Traffic Net: Daily at 19:30. Colorado Connection Net (all welcome): Thu at 20:00. Statewide ARES: Sun at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.65,-5,151.4,KB0YNA,"Grand Junction, Grand Mesa",CO,OPEN,I,,197.98,WNW,,08,8763,39.0666,-107.937,449.65,444.65,151.4,Mesa,On-Air,Keri Washburn,NWS weather alert system.,8162,CCARC,2016-10-28,,151.4,,,,,,,,,Wide area coverage,,"Full-time to 447.65000 (KB0YNA) at Gunnison, W Mountain or Tenderfoot Mountain, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,
147.34,0.6,67,NM5ML,"Tijeras, Cedro Peak",NM,OPEN,,,198,SSW,,35,173,35.05310059,-106.35099792,147.34,147.94,67,Bernalillo,On-Air,,7,,NMFCC,2018-01-07,,,,,,,DM65TB,,,,Wide area,,Full-time to the Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.15,-0.6,100,K5BIQ,"Tijeras, Cedro Peak",NM,OPEN,,,198.03,SSW,,35,15614,35.053,-106.352,145.15,144.55,100,Bernalillo,On-Air,BERNCO OEM,,,NMFCC,2018-06-16,,100,,,,,,,,http://bc-ares.org/wordpress/,,,"Full-time to 145.13000 (K5BIQ) at Albuquerque, BCFD Fire Station 35, NM .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.06,0.6,,K0ECT,Ulysses,KS,OPEN,,,198.26,ESE,,20,3979,37.24000168,-101.1989975,147.06,147.66,,Grant,On-Air,SKECT,,,Kansas Repeater Council,2019-10-18,,,,,,,DM97JF,,,,Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,100,KB5XE,Albuquerque,NM,OPEN,,,198.3,SSW,,35,23,35.1092,-106.497,147.36,147.96,100,Bernalillo,Off-Air,KB5XE,E-power.,,NMFCC,2017-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.725,-5,131.8,W7RF,Fort Collins,CO,OPEN,,,199.08,N,,08,8194,40.49599838,-105.07900238,447.725,442.725,131.8,Larimer,On-Air,W7RF,,,CCARC,2018-05-13,,,,,,,DN70LL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,100,K5WXI,Farmington,NM,OPEN,,,199.14,WSW,,35,85,36.7281,-108.218,146.85,146.25,100,San Juan,On-Air,Totah ARC,Closed autopatch.,,NMFCC,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,-5,100,K5WY,Farmington,NM,OPEN,,,199.14,WSW,,35,87,36.7281,-108.218,449,444,100,San Juan,,K5WY,E-power.,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.01,-1,131.8,KB5ITS,Farmington,NM,OPEN,,,199.14,WSW,,35,81,36.7281,-108.218,53.01,52.01,131.8,San Juan,On-Air,KB5ITS,,,NMFCC,2017-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,100,KB5ITS,Farmington,NM,OPEN,,,199.14,WSW,,35,84,36.7281,-108.218,146.76,146.16,100,San Juan,On-Air,,"Closed autopatch, e-power.",,NMFCC,2018-01-15,,100,,,,,,,,http://www.sjcham.com,,,Full-time to the San Juan Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
