Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Sponsor,Affiliate,Links,Coordination,Last update,On-air,Features,Coverage,Nets,Web links,Notes,EchoLink,DMR Enabled,Color Code,Wide Network,Grid,IRLP,AllStar,Commands,Talkgroup Network,Talkgroups,Wyoming,WyLOCAL,YSF Digital Enabled,DG-ID,Mixed-Mode,Southern Colorado,Central Regional,Northern Colorado Regional,D-STAR Enabled,Node,Sources,Worldwide,North America,English,Local/Cluster,Mountain Reg USA,Local Network,Rocky Mountain Wide,Feed,Worldwide English,DCI Bridge,Colorado,N. Colorado,TAC 310,P-25 Digital Enabled,NAC,Default Reflector,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Bandwidth,WIRES-X,Devilshead Local,Location Photo,Eastern Colorado,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,TAC 311,Colorado Chat
146.775,-0.6,,W7YP,"Pinedale, Mt Airy",WY,OPEN,,,202.4,NW,,56,23,42.8441,-109.925,146.775,146.175,,,Sublette,Off-Air,Sublette Co ARC,,"Full-time to  
448.10000 (KC7BJY) at Pinedale, Mt Airy, WY .",,2016-04-23,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.105,0.6,107.2,WA0DE,Simla,CO,OPEN,,,203.7,SE,,08,12167,39.2267,-104.09,147.105,147.705,107.2,107.2,Elbert,On-Air,ARES of Douglas and Elbert Counties,Colorado Repeater Association,"Full-time to  
448.42500 (W0CRA) at Larkspur, Westcreek, CO .",CCARC,2017-07-19,,Linked to CRA 447.150 - Conifer,"I-70, E. Arapahoe, Elbert, Lincoln Counties",,http://www.w0cra.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.4,-5,100,K7DSN,"Spanish Fork, Teat Mountain",UT,OPEN,,,204.4,W,,49,20,40.0281,-111.37,447.4,442.4,100,,Utah,Off-Air,,,,UVHFS,2019-04-01,,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.325,-5,151.4,KD7JNQ,Torrington,WY,OPEN,,,204.7,E,,56,17395,42.0625,-104.184,448.325,443.325,151.4,CSQ,Goshen,,,,,,2018-10-26,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.73,-0.6,CSQ,KF7BR,Torrington,WY,OPEN,,,204.7,E,,56,42,42.0625,-104.184,146.73,146.13,CSQ,CSQ,Goshen,On-Air,,,,,2019-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299.25,-20,,KF7YIX,"Torquerville, Hurricane Mesa",UT,OPEN,,S,205.3,WSW,,49,11163,39.321,-111.094,1299.25,1279.25,,,Washington,On-Air,,,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,yes,KF7YIX (A) Gateway Repeater,"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.64,-0.6,77,N0KM,Center,CO,OPEN,A,,205.8,SSE,,08,14200,37.7531,-106.109,146.64,146.04,77,77,Rio Grande,On-Air,,,,,2016-12-25,,,Low level local coverage,,,,,,,,,,28781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.1,-5,77,N0KM,Center,CO,OPEN,,,205.9,SSE,,08,16645,37.75,-106.115,447.1,442.1,77,,Saguache,On-Air,,,,,2017-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.2,0.6,88.5,N7ZOI,"Midway, Wilson Peak",UT,OPEN,,,206.4,W,,49,168,40.5622,-111.476,147.2,147.8,88.5,,Wasatch,On-Air,,High Valley ARC,"Full-time to  
449.52500 (K7JL) at Brighton, Scott's Peak, UT .",UVHFS,2015-06-11,,8,Heber city and surrounding communities.,HVARC: Wed at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.95,-5,,N7ZOI,Midway,UT,OPEN,,,206.8,W,,49,167,40.5,-111.483,449.95,444.95,,,Wasatch,On-Air,,,,UVHFS,2008-07-10,,,Heber city and surrounding communities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,100,WA7GIE,"Coalville, Lewis Peak",UT,OPEN,,,207.4,W,,49,232,40.855,-111.48,147.36,147.96,100,,Summit,On-Air,,Wasatch Back Tri-County ARC,,UVHFS,2018-10-26,,9,"Wide area: Western side of the Salt Lake valley. Park City, Heber, Coalville and other nearby communities.",SCARC: Thu at 2100.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.65,-5,,WA7GIE,"Coalville, Lewis Peak",UT,CLOSED,,,207.4,W,,49,233,40.855,-111.48,448.65,443.65,,,Summit,On-Air,Desert ARS,,,UVHFS,2012-11-27,,9,"Wide area: Park City, Heber, Coalville and other nearby communities.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.55,-5,100,WA7GIE,"Coalville, Lewis Peak",UT,OPEN,,,207.4,W,,49,234,40.855,-111.48,449.55,444.55,100,,Summit,On-Air,,,,UVHFS,2012-11-27,,IRLP,"Wide area: Park City, Heber, Coalville and other nearby communities. Western side of the Salt Lake valley.",,,PL 131.8? Node usually connected to  5620 .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.9,-5,,WB7TSQ,"Coalville, Lewis Peak",UT,OPEN,,,207.4,W,,49,263,40.855,-111.48,448.9,443.9,,,Summit,,,,,UVHFS,,Unknown,"Remote base, 9,304'.","Wide area: Park City, Heber, Coalville and other nearby communities.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.24,0.6,136.5,K7HEN,"Coalville, Lewis Peak",UT,OPEN,,,207.5,W,,49,22,40.8545,-111.482,147.24,147.84,136.5,,Summit,On-Air,,,"Full-time to  
147.16000 (K7HEN) at Heber City, Strawberry Peak, UT .
 
Full-time to  
147.14000 (K7MLA) at West Jordan, Butterfield Peak, UT .",UVHFS,2015-08-04,,"Autopatch, 9,304'.",Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.23,-0.6,100,NZ6Z,Park City,UT,OPEN,,,208.5,W,,49,178,40.7425,-111.512,145.23,144.63,100,,Summit,,,,"Full-time to  
447.50000 (NZ6Z) at Park City, UT .",UVHFS,,Unknown,7,"Park City, Heber, Coalville and other nearby communities.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.5,-5,,NZ6Z,Park City,UT,OPEN,,,208.5,W,,49,179,40.7425,-111.512,447.5,442.5,,,Summit,On-Air,,,"Full-time to  
145.23000 (NZ6Z) at Park City, UT .",UVHFS,2012-10-26,,7,"Park City, Heber, Coalville and other nearby communities.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,-0.6,103.5,N0NEB,Harrisburg,NE,OPEN,,,208.8,E,,31,58,41.49,-103.755,147,146.4,103.5,,Banner,On-Air,Tri-City Radio Amateur Club,,,,2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.06,0.6,88.5,K7SDC,"Castle Dale, Horn Mountain",UT,OPEN,EI,,210.9,WSW,Node Offline,49,54,39.2098,-111.142,147.06,147.66,88.5,,Emery,On-Air,Sinbad Desert ARC,,Full-time to the  Sinbad Desert (SDARC) System .,UVHFS,2015-08-04,,"Closed autopatch, remote base.","Wide area: Most of western Emery County including the towns of Castle Dale, Orangeville, Huntington, Cleveland, Ferron, and further east into the San Rafael desert. It also covers the towns of Sunnyside and East Carbon, UT.",,http://sdarc.us/repeaters/horn.html,8,64264,,,,DM49kf,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.625,-5,100,K7YI,"Castle Dale, Horn Mountain",UT,OPEN,,,210.9,WSW,,49,73,39.2096,-111.142,447.625,442.625,100,,Emery,On-Air,San Rafael Cactus Assoc,Cactus-Intertie,,UVHFS,2008-07-11,,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.92,-1.6,88.5,WX7Y,"Huntington, Skyline Dr",UT,OPEN,,,210.9,WSW,,49,273,39.21,-111.142,223.92,222.32,88.5,,Emery,,,Sinbad Desert ARC,,UVHFS,,Unknown,"Remote base, 8,702'.","Wide area: Extreme southern end of Utah county (to the north) and the valley communities from Fairview and Nephi down to Salina, with coverage toward Delta.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.7,-5,123,WX7Y,"Castle Dale, Horn Mountain",UT,OPEN,,,210.9,WSW,,49,272,39.2096,-111.142,447.7,442.7,123,,Emery,,,,,UVHFS,2013-08-05,Unknown,"Closed autopatch, 8,702'.",Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.94,-1.6,,K7QEQ,"Monticello, Abajo Pk",UT,CLOSED,,,211.4,SSW,,49,49,37.8392,-109.462,223.94,222.34,,,San Juan,,Grand Mesa Rptr Assoc,,,UVHFS,,Unknown,11,"Wide area: Southeastern Utah, Southwest Colorado, Northwest New Mexico and extreme Northeastern Arizona, including Monticello, Blanding, and much of Canyonlands National Park.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.1,-5,107.2,K7QEQ,"Monticello, Abajo Peak",UT,OPEN,,,211.4,SSW,,49,124,37.8392,-109.462,447.1,442.1,107.2,107.2,San Juan,On-Air,Grand Mesa Repeater Association (GMRA),,Full-time to the  GMRA Open System .,UVHFS,2017-04-07,,E-power.,Wide area.,,http://gmra.org,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.4,-5,,K7QEQ,"Monticello, Abajo Peak",UT,CLOSED,,,211.4,SSW,,49,50,37.8392,-109.462,447.4,442.4,,,San Juan,,,Cactus-Intertie,,UVHFS,,Unknown,11,"Wide area: Southeastern Utah, Southwest Colorado, Northwest New Mexico and extreme Northeastern Arizona, including Monticello, Blanding, and much of Canyonlands National Park.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,88.5,K7SDC,"Monticello, Abajo Peak",UT,OPEN,EI,,211.4,SSW,Node Offline,49,60,37.8392,-109.462,146.61,146.01,88.5,,San Juan,On-Air,Sinbad Desert ARC,,,UVHFS,2017-04-07,,Remote base.,"Wide area: Southeastern Utah, Southwest Colorado, Northwest New Mexico and extreme Northeastern Arizona, including Monticello, Blanding, and much of Canyonlands National Park.",,http://www.sdarc.us/repeaters/abajo.html,11.36,64264,,,,,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.625,-5,107.2,KC0CVU,"Pueblo, Deer Peak",CO,OPEN,,,212.5,SE,,08,199,38.0411,-105.185,449.625,444.625,107.2,,Custer,On-Air,,,,CCARC,2018-01-15,,E-power.,,,CMRG Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.32,-1.6,88.5,ND0Q,"Walsenburg, Deer Peak",CO,OPEN,,,212.5,SE,,08,245,38.0411,-105.185,224.32,222.72,88.5,,Custer,Off-Air,Pueblo Ham Club,,,CCARC,2016-07-14,,11,,,PHC repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.175,-5,88.5,ND0Q,"Pueblo, Deer Peak",CO,OPEN,,,212.5,SE,,08,197,38.0411,-105.185,447.175,442.175,88.5,,Pueblo,Off-Air,Pueblo HC,,,CCARC,2015-04-15,,11,Wide area: Southeast Colorado.,,Pueblo Ham Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.25,-5,123,K0UPS,Cedar Point,CO,OPEN,EI,,213.6,SE,ON        - IDLE,08,9583,39.3703,-103.801,449.25,444.25,123,123,Elbert,On-Air,K0UPS Club c/o N1UPS,,,CCARC,2014-09-02,,Full duplex node.,"I-70 Limon, Co area.",,,"K0UPS Buster Brown Radio Club. North West of Limon, Colorado.",3349,,,,,3349,,** [StarStar] Prefix for Echolink Node.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.975,-5,100,K0JSC,Pueblo West,CO,OPEN,EIA,,214.2,SE,Node Offline,08,7994,38.303,-104.734,448.975,443.975,100,100,Pueblo,On-Air,,,Full-time to the  The Fun Machine System .,CCARC,2017-03-11,,,,,http://www.k0jsc.com,Off air. Will return to service,363976,,,,,7301,28368,,,,,,,,,,,,,,,,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,
147.02,0.6,100,K7OGM,"Laketown, Bear Lake",UT,OPEN,,,215.3,WNW,,49,43,41.8825,-111.269,147.02,147.62,100,,Rich,On-Air,K7JL,Intermountain Intertie,"Full-time to  
147.12000 (K7JL) at Salt Lake City, Farnsworth Peak, UT .
 
Full-time to  
147.18000 (K7JL) at Snowbird, Hidden Peak, UT .",UVHFS,2012-11-27,,7,Wide area: Bear Lake and surrounding communities.,State RACES: 3rd Thursday of even-numbered months.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.45,-5,131.8,K7OGM,"Laketown, Bear Lake",UT,CLOSED,,,215.3,WNW,,49,6638,41.8825,-111.269,448.45,443.45,131.8,,Rich,On-Air,Desert ARS,,,UVHFS,2013-05-19,,7,Wide area: Bear Lake and surrounding communities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.975,-5,,K7OGM,"Laketown, Bear Lake",UT,CLOSED,,,215.3,WNW,,49,87,41.8825,-111.269,448.975,443.975,,,Rich,On-Air,Desert ARS,Cactus-Intertie,,UVHFS,2012-11-27,,7,Wide area: Bear Lake and surrounding communities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.7,-5,100,K7OGM,"Laketown, Bear Lake",UT,OPEN,,,215.3,WNW,,49,44,41.8825,-111.269,449.7,444.7,100,,Rich,On-Air,,Intermountain Intertie,,UVHFS,2013-06-10,,,Wide area: Bear Lake and surrounding communities.,State RACES: 3rd Thursday of even-numbered months.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.31,-0.6,103.5,WA7KMF,Red Spur,UT,OPEN,,,215.9,WNW,,49,241,41.6372,-111.416,145.31,144.71,103.5,,Cache,On-Air,Bridgerland ARC,,"Full-time to  
146.72000 (WA7KMF) at Logan, Mt Logan, UT .",UVHFS,2016-12-13,,"Autopatch, 5,700'.",Wide area: Logan and immediately surrounding communities.,,BARC Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.79,-0.6,88.5,ND0Q,"Pueblo, Baculite Mesa",CO,OPEN,,,216.7,SE,,08,193,38.3925,-104.555,146.79,146.19,88.5,CSQ,Pueblo,On-Air,Pueblo HC,,,CCARC,2018-11-16,,E-power.,Wide area.,,Pueblo Ham Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.26,-1.6,88.5,ND0Q,"Pueblo, Baculite Mesa",CO,OPEN,,,216.7,SE,,08,195,38.3925,-104.555,224.26,222.66,88.5,CSQ,Pueblo,Off-Air,Pueblo Ham Club,,,CCARC,2013-05-07,,E-power.,Wide area.,,PHC repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.95,-5,88.5,ND0Q,Pueblo,CO,OPEN,,,216.7,SE,,08,198,38.3925,-104.555,447.95,442.95,88.5,,Pueblo,On-Air,Pueblo Ham Club,,,CCARC,2015-08-06,,E-power.,Wide area.,,Pueblo Ham Club,Dual Mode Analog/DMR DMR is unlinked/stand alone for ARES.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.125,5,114.8,WB7GR,"Scottsbluff, Stage Hill",NE,OPEN,,,217.2,E,,31,110,41.701,-103.681,444.125,449.125,114.8,114.8,Scotts Bluff,On-Air,SBCEMA,,,,2018-12-02,,Linked to Albin (147.165) and Cheyenne (146.775),Wide area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,0.6,,NE0Z,"Pueblo, CSU",CO,PRIVATE,,,218.3,SE,,08,8173,38.3069,-104.62,147,147.6,,,Pueblo,On-Air,Carl Higbee,,,CCARC,2014-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.1,0,100,WD0BQM,Mitchell,NE,OPEN,I,,218.4,E,,31,11356,41.951,-103.8,445.1,445.1,100,100,Scotts Bluff,On-Air,,,,,2014-04-17,,,,,,This is a simplex IRLP node.,,,,,,3942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.655,-0.6,123,K0ST,"Pueblo, Pueblo",CO,OPEN,,,221.3,SE,,08,192,38.2544,-104.609,146.655,146.055,123,CSQ,Pueblo,On-Air,K0ST,,,CCARC,2013-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.7,-5,CC0 210.7,KF0KR,"Pueblo, Pueblo",CO,PRIVATE,IA,D,221.3,SE,,08,8530,38.2544,-104.609,447.7,442.7,210.7,210.7,Pueblo,Off-Air,,,,CCARC,2017-01-02,,,,,,,,yes,0,,,7389,29228,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.725,-5,100,N0PWZ,Palmer Divide,CO,OPEN,I,,221.3,SE,,08,189,38.2544,-104.609,449.725,444.725,100,,El Paso,On-Air,N0PWZ,,,CCARC,2012-11-10,,,,,,,,,,,,3043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.115,-0.6,88.5,ND0Q,Pueblo,CO,OPEN,,,221.3,SE,,08,191,38.2544,-104.609,145.115,144.515,88.5,,Pueblo,Off-Air,Pueblo Ham Club,,,CCARC,2012-11-12,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,88.5,ND0Q,"Pueblo, Deer Peak",CO,OPEN,,,221.3,SE,,08,194,38.2544,-104.609,146.88,146.28,88.5,CSQ,Pueblo,On-Air,Pueblo HC,,,CCARC,2017-10-24,,E-power.,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.64,-1.6,,N7IMF,"Ephraim, Horseshoe",UT,OPEN,,,222.3,WSW,,49,143,39.3367,-111.451,224.64,223.04,,,Sanpete,,,,,UVHFS,,Unknown,E-power.,Wasatch Front from Payson to Tremonton.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.66,-0.6,100,W7DHH,"Ephraim, Horseshoe",UT,OPEN,I,,222.3,WSW,,49,190,39.3367,-111.451,146.66,146.06,100,,Sanpete,On-Air,Skyline Repeater System,,,UVHFS,2017-11-12,,"Autopatch, 10,350'.",Wide area: Provo to Salina.,,,,,,,,,3576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.72,-0.6,100,WB7REL,"Indianola, Indianola Peak",UT,OPEN,I,,222.3,WSW,,49,10229,39.3367,-111.451,146.72,146.12,100,,Sanpete,On-Air,W7REL and Sanpete County,Skyline Radio Club,Full-time to the  Skyline Repeater System .,UVHFS,2014-01-20,,,Northern San Pete County,,,,,,,,,3576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.9875,-5,CC6,K0JSC,Pueblo,CO,OPEN,,D,222.4,SE,,08,10785,38.2307,-104.611,446.9875,441.9875,,,Pueblo,Off-Air,,RMHAM,Full-time to the  Colorado TRBO System .,CCARC,2017-01-02,,,,,Rocky Mountain Ham Radio,,,yes,6,,,,,,,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  Rocky Mountain Wide  1  700      Southern Colorado  2  719    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
447.275,-5,100,K0JSC,"Pueblo, Metro",CO,OPEN,,,222.4,SE,,08,9527,38.2305,-104.611,447.275,442.275,100,100,Pueblo,On-Air,,The Fun Machine,Full-time to the  The Fun Machine System .,CCARC,2017-01-06,,,,"APRS Net: Sun at 19:00. 
Region 5 District 2 ARES Net: Sun at 19:30. 
Statewide ARES Net: Sun at 20:00. 
Region 5 District 1 ARES Net: Mon at 19:00. 
EOSS Net: Tue at 20:00. 
RGARC Net: Wed at 19:00.",The Fun Machine,"Moved to Pueblo. Now called ""Pueblo Metro""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,
147.24,0.6,103.5,KJ0T,Pueblo,CO,OPEN,,,222.4,SE,,08,3747,38.2306,-104.611,147.24,147.84,103.5,CSQ,Pueblo,Off-Air,TARA,,,CCARC,2012-06-13,,,Pueblo and Fremont Counties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.33,0.6,CSQ,,"Lusk, 77 Hill",WY,OPEN,,,222.8,NE,,56,16404,42.7625,-104.452,147.33,147.93,CSQ,CSQ,Niobrara,On-Air,,,,,2018-12-11,,,,,,on a butte north of Manville that has a good line of sight for miles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.825,5,,W0KAV,Scottsbluff,NE,OPEN,,,222.9,E,,31,111,41.8871,-103.664,444.825,449.825,,,Scotts Bluff,On-Air,W0KAV/KW0R,,,,2014-05-19,,"Autopatch, e-power.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.475,-0.6,CSQ,WD0BQM,Scottsbluff,NE,OPEN,,,222.9,E,,31,57,41.8871,-103.664,145.475,144.875,CSQ,CSQ,Scotts Bluff,On-Air,RWMC,,,,2018-12-02,,e-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.075,0.6,,N0NEB,Scottsbluff,NE,OPEN,,,224.8,E,,31,59,41.9406,-103.656,147.075,147.675,,,Scotts Bluff,On-Air,Tri-City Radio Amateur Club,,,,2014-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.02,0.6,100,K7OGM,"Fish Haven, Laketown Radio Site",ID,OPEN,,,225.9,WNW,,16,12424,42.0372,-111.396,147.02,147.62,100,,Bear Lake,On-Air,,Intermountain Intertie,Full-time to the  Intermountain Intertie System .,UVHFS,2018-11-08,,,"Bear Lake County Idaho, Rich County, Utah",,http://www.utahvhfs.org/snowlink.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.445,0,88.5,AG0N,Scottsbluff,NE,OPEN,I,,228.4,E,,31,11355,41.904,-103.558,146.445,146.445,88.5,88.5,Scotts Bluff,On-Air,,,,,2015-03-16,,,,,http://garymcduffie.com,This is a simplex IRLP node. 147.285 rptr is down. 3055 is directly accessed on 146.445 w/88.5 tone. Controlled access. Contact AG0N for access. 147.435/123PL Scottsbluff node 8930 available 24/7 no access code.,,,,,,3055,,Access pre-fix = 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.12,0.6,123,AG7BL,"Montpelier, M-Hill",ID,OPEN,,,230.5,NW,,16,79,42.32,-111.289,147.12,147.72,123,,Bear Lake,On-Air,K7OGM,Bear-lake Emergency Amateur Radio Service,,UVHFS,2018-11-21,,E-power.,"Bear Lake County, Idaho.",B.E.A.R.S: Sat at 20:00.,Bear Lake Emergency Amateur Radio Service,6,,,,,,,,Contact AE7RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.38,0.6,88.5,AC7TJ,Montpelier,ID,OPEN,,,231,NW,,16,6705,42.3222,-111.298,147.38,147.98,88.5,,Bear Lake,On-Air,,,,UVHFS,2016-09-06,,,Almost all of the lake and surrounding area 30 mi radius.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.25,-0.6,100,,AFTON,WY,OPEN,,,232.1,NW,,56,17030,42.7249,-110.932,145.25,144.65,100,,,,,,,,2018-05-17,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,100,,"Afton, Black Mtn",WY,OPEN,,,232.1,NW,,56,15524,42.7249,-110.932,146.61,146.01,100,,Lincoln,On-Air,,,,WRCG,2017-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9,-5,107.2,N1FSX,Punkin Center,CO,OPEN,,,234.5,SE,,08,7395,38.852,-103.7,449.9,444.9,107.2,,Lincoln,On-Air,,BSAR,,CCARC,2012-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
