Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Coverage,Affiliate,Features,Links,IRLP,Notes,Nets,Web links,Coordination,Last update,Sponsor,DMR Enabled,Color Code,DMR ID,IPSC Network,Wide Network,Grid,On-air,Commands,EchoLink,AllStar,D-STAR Enabled,Node,Sources,Talkgroups,Rocky Mountain Wide,Southern Colorado,P-25 Digital Enabled,NAC,Default Reflector,Talkgroup Network,Central Regional,Northern Colorado Regional,Bandwidth,Mixed-Mode,Analog Bandwidth,Worldwide,North America,WW English FT,Europe,TAC 310,DCI Bridge,Southwest USA,Location Photo,Feed,Eastern Colorado,Devilshead Local,YSF Digital Enabled,DG-ID,TAC 311,Colorado,Colorado Chat,Local Network,NXDN Enabled,RAN,NXDN Bandwidth,WIRES-X,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Worldwide English FT,Local/Cluster,N. Colorado
146.685,-0.6,123,N0FH,Estes Park,CO,OPEN,EI,,176.7,NE,ON - IDLE,08,119,40.36009979,-105.4509964,146.685,146.085,123,123,Larimer,On-Air,Estes Valley and east RMNP - some coverage E and SE (Loveland and Denver),,E-power.,"Full-time to 449.80000 (N0FH) at Estes Park, CO .",7268,"Both Echolink and IRLP are open, IRLP connect is a four digit node number only and '73' to disconnect. Top of Hour time is announced from 0600 to 2200.",ARES D-10: Thu at 19:00.,,CCARC,2020-03-22,Estes Valley ARC,,,,,,DN70GI,,"The EchoLink node connects to both machines. The node is open (no passwords; touch tone only the the * character followed by a four, five, or six digit node number where you wish to connect). The disconnect is #.",625757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.19,-0.6,131.8,N0OBA,Aurora,CO,OPEN,,,176.96,E,,08,8741,39.62799835,-104.75800323,145.19,144.59,131.8,131.8,Arapahoe,On-Air,"Aurora, Littleton, Denver, Morrison, North Colorado Springs to as far as Ft. Collins. 65 mi radius.",,Autopatch (please contact trustee).,,,,,,,2020-05-11,N0OBA,,,,,,DM79OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.4,-0.6,100,KB0UDD,"Aurora, Smoky Hill",CO,OPEN,,,177.17,E,,08,5,39.6072998,-104.74099731,145.4,144.8,100,,Arapahoe,On-Air,Greater Denver area.,,"Autopatch, e-power.","Full-time to 448.50000 (KB0UDD) at Aurora, Smokey Hill, CO .",,,,,CCARC,2019-03-09,Castle Rock Repeater Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.975,-5,100,K0JSC,"Pueblo, Cedarwood",CO,OPEN,EIA,,177.94,ESE,ON - IDLE,08,5369,38.0340004,-104.48899841,449.975,444.975,100,100,Pueblo,On-Air,I-25 from Walsenburg to Wyoming and US-50 from La junta to Monarch Pass Repeater Coverage Map,,2,"Linkable to 146.79000 (W0PHC) at Pueblo, Baculite Mesa, CO . Linkable to 146.88000 (W0PHC) at Pueblo, 12 Mile Hill, CO . Linkable to 145.49000 (WD0EKR) at Canon City, Fremont Peak, CO . Linkable to 145.13000 (KB0VJJ) at Colorado Springs, Cheyenne Mountain, CO . Linkable to 145.16000 (W0CRA) at Colorado Springs, Cheyenne Mountain, CO . Linkable to 145.46000 (WB0WDF) at Cripple Creek, CO . Full-time to the The Fun Machine System . 146.43000 simplex. 146.44500 simplex.",7301,Can be linked to various local repeater systems via the remote base. Echolink/IRLP connects restricted. Email me to be added to the authorized list.,APRS Net: Sun at 19:00. Region 5 District 2 ARES Net: Sun at 19:30. Statewide ARES Net: Sun at 20:00. Region 5 District 1 ARES Net: Mon at 19:00. RGARC Net: Wed at 19:00.,K0JSC dot Com,CCARC,2017-03-11,K0JSC,,,,,,DM78SA18,,,363976,28368,,,,,,,,,,,,,,,,,,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,
147.24,0.6,67,NM5ML,"Cuba, Eureka Mesa",NM,OPEN,,,178.02,SSE,,35,66,36.0135994,-106.84400177,147.24,147.84,67,,Sandoval,On-Air,Wide area.,,9,Full-time to the Mega-Link System .,,,,,NMFCC,2018-01-07,,,,,,,DM66NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.175,-0.6,156.7,NM5EM,"Cuba, Eureka Mesa",NM,OPEN,,,178.03,SSE,,35,15615,36.013384,-106.844559,145.175,144.575,156.7,156.7,Sandoval,On-Air,,,,,,New tone,,,NMFCC,2020-05-14,NMEMA ARC,,,,,,DM66NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.04,0.6,141.3,NM5EM,"Abiquiu, Cerro Pelon",NM,OPEN,,,179.16,SSE,,35,15632,36.124,-106.396,147.04,147.64,141.3,,Rio Arriba,On-Air,,,,,,,,,NMFCC,2020-05-14,NMEMA ARC,,,,,,DM66TC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.14,0.6,67,NM5ML,"Taos, Ski Valley",NM,OPEN,,,180.71,SE,,35,11288,36.59780121,-105.44499969,147.14,147.74,67,,Taos,On-Air,,TaosARC,11,Full-time to the Mega-Link System .,,,,http://www.taosarc.com/,,2017-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.525,-5,151.4,N0EPA,Longmont,CO,OPEN,E,,181.33,NE,ON - IDLE,08,176,40.16719818,-105.10099792,448.525,443.525,151.4,,Boulder,On-Air,,,,,,,,,CCARC,2019-06-19,N0EPA,,,,,,,,,223853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.27,0.6,100,W0ENO,Longmont,CO,OPEN,,,181.33,NE,,08,175,40.16719818,-105.10099792,147.27,147.87,100,100,Boulder,On-Air,Wide area: Northern Colorado.,,"Closed autopatch, e-power, EchoLink.","Linkable to 448.80000 (W0ENO) at Longmont, CO .",,,,http://w0eno.org/?q=node/11,CCARC,2017-03-11,Longmont ARC (LARC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.8,-5,88.5,W0ENO,Longmont,CO,OPEN,E,,181.33,NE,ON - IDLE,08,177,40.16719818,-105.10099792,448.8,443.8,88.5,88.5,Boulder,On-Air,,,30,"Linkable to 147.27000 (W0ENO) at Longmont, CO .",,,Hamlet: Tue at 1900. LARC: Thur at 20:00.,,CCARC,2020-05-17,Longmont ARC,,,,,,,,,8305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.04,0.6,136.5,W7BAR,"Vernal, Grizzly Ridge",UT,OPEN,,,181.41,NNW,,49,181,40.73960114,-109.48400116,147.04,147.64,136.5,,Uintah,On-Air,"Wide area: Vernal, Roosevelt, Duchesne and other Uintah basin communities.",,E-power.,Full-time to the Sinbad Desert (SDARC) System .,,8,,,UVHFS,2015-03-09,Borderline ARC,,,,,,DN50GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.49,-0.6,136.5,K7HEN,"Vernal, Grizzly Ridge",UT,OPEN,,,182.21,NNW,,49,24,40.75170135,-109.48699951,145.49,144.89,136.5,,Uintah,On-Air,"Vernal, Roosevelt, Duchesne and other Uintah basin communities.",,"Autopatch, 8,506', linked to (147.320).",,,,,,UVHFS,2014-01-20,"W7BYU, Borderline ARC",,,,,,DN50GS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.15,-5,141.3,WE0FUN,"Denver, Green Valley Ranch",CO,OPEN,EA,,182.71,E,Node Offline,08,9765,39.79669952,-104.7480011,448.15,443.15,141.3,141.3,Denver,On-Air,Small coverage of the East Denver area SW of DIA. Repeater Coverage Map,,E-power (batt),Full-time to the The Fun Machine System .,,Echolink connects restricted. Email me to be added to the authorized list. The system may be occupied in the Southern Colorado area for a formal net or ARES activity.,APRS Net: Sun at 19:00. Region 5 District 2 ARES Net: Sun at 19:30. Statewide ARES Net: Sun at 20:00. Region 5 District 1 ARES Net: Mon at 19:00.,WE0FUN.com,CCARC,2020-04-01,K0GUR,,,,,,DM79pt,,,24340,29436,,,,,,,,,,,,,,,,,,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,
147.2,0.6,88.5,K7GX,"Price, Wood Hill",UT,OPEN,EI,,183.15,WNW,ON - IDLE,49,10058,39.61109924,-110.81199646,147.2,147.8,88.5,,Carbon,On-Air,,,,,3270,,,,UVHFS,2018-05-20,,,,,,,,,,64264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.3,-5,,K7GX,"Price, Wood Hill",UT,OPEN,EI,,183.15,WNW,ON - IDLE,49,10061,39.61109924,-110.81199646,448.3,443.3,,,Carbon,,,,,,3270,,,,UVHFS,2013-08-05,,,,,,,,Unknown,,64264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.43,-0.6,88.5,W7CEU,"Price, Wood Hill",UT,OPEN,,,183.17,WNW,,49,78,39.61190033,-110.81199646,145.43,144.83,88.5,,Carbon,,Price.,,5,,,,,,UVHFS,2008-07-11,,,,,,,DM49OO,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.5,-1.6,88.5,W7CEU,"Price, Wood Hill",UT,OPEN,,,183.17,WNW,,49,2764,39.61190033,-110.81199646,224.5,222.9,88.5,,Carbon,,,,5,,,,,,UVHFS,2008-11-25,College of Eastern Utah ARC,,,,,,DM49OO,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.3,-5,88.5,W7CEU,"Price, Wood Hill",UT,OPEN,,,183.17,WNW,,49,2765,39.61190033,-110.81199646,448.3,443.3,88.5,,Carbon,,Price.,,,,,,,,UVHFS,,College of Eastern Utah ARC,,,,,,DM49OO,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.26,0.6,,N7PQD,Duchense,UT,OPEN,,,183.33,NW,,49,152,40.15470123,-110.39199829,147.26,147.86,,,Duchesne,On-Air,"Tabby mountain and nearby communities including Duchesne, Roosevelt, and Vernal.",,5,,,,,,UVHFS,2016-05-07,Borderline ARC,,,,,,DN40TD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.7375,-25.7,100,KI0HC,Parker,CO,OPEN,,,183.7,E,,08,14732,39.53910065,-104.56900024,927.7375,902.025,100,100,Douglas,On-Air,"Wide area coverage, I 25 from Cheyenne south to MM 20 just north of Trinidad. I 76 East to MM 100. I 70 from Idaho Springs to Genoa. Highway 24 from the Colorado Springs to Limon. Highway 24 west of Colorado Springs is spotty to Hartsel. US 50 from Canon City to Las Animas. Salida south to the San Luis Valley to Antonito. Salida North to just south of Leadville. Repeater Coverage Map",,,Full-time to the The 900 P25 Network System .,,,,,CCARC,2020-01-01,,,,,,,DM79RM,,,,,,,,,,,1,293,1,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.975,5,123,N5TSV,"Taos, Wheeler Peak",NM,OPEN,,,183.89,SE,,35,183,36.55670166,-105.41600037,444.975,449.975,123,,Taos,On-Air,,,,,,,,,NMFCC,2017-02-13,N5TSV,,,,,,DM76HN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.73,-0.6,88.5,W0PHC,"Walsenburg, N Rattlesnake Butte",CO,OPEN,,,184.08,SE,,08,247,37.77190018,-104.45600128,146.73,146.13,88.5,,Huerfano,On-Air,"Wide area: Pueblo, Huerfano, Otero, and Las Animas Counties.",,6,,,,,Pueblo Ham Club,CCARC,2019-12-10,Pueblo Amateur Radio Club,,,,,,DM77SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.28,0.6,107.2,AD7ZW,Altamont,UT,OPEN,EI,,188.11,NW,Node Offline,49,14977,40.35969925,-110.28399658,147.28,147.88,107.2,107.2,Duchesne,On-Air,,,Autopatch,,3205,,,http://ad7zwrepeater.xyz,UVHFS,2016-11-20,AD7ZW,,,,,,DN40UI,,B21 = 911 B22 = Local Public Safety Dispatch (Non Emergency) B3 = 3 Minute Autopatch Extension B0 = Autopatch Disconnect,458414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.35,5,100,NM5ML,"Eagle Nest, Iron Mountain",NM,OPEN,,,188.12,SE,,35,77,36.59999847,-105.25,444.35,449.35,100,,Colfax,On-Air,,,,Full-time to the Mega-Link System .,,11,,,NMFCC,2018-01-07,,,,,,,DM76JO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.74,-0.6,100,WB7CBS,Altamont,UT,OPEN,,,188.17,NW,,49,253,40.3594017,-110.28600311,146.74,146.14,100,,Duchesne,On-Air,,,Autopatch.,,,,,,UVHFS,2015-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.2,-5,100,KC5WDV,"Gallup, Deza Bluffs",NM,OPEN,,,188.27,SSW,,35,13539,35.90309906,-108.77200317,448.2,443.2,100,,McKinley,On-Air,,McKinley County ARES,,,,,,,NMFCC,2017-12-27,,,,,,,DM55OV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.22,0.6,67,NM5ML,"Gallup, Deza Bluffs",NM,OPEN,,,188.27,SSW,,35,89,35.90309906,-108.77200317,147.22,147.82,67,,McKinley,On-Air,Wide area.,,"Closed autopatch, e-power.",Full-time to the Mega-Link System .,,,,,NMFCC,2017-12-23,New Mexico Mega Link Assoc,,,,,,DM55OV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.3,-5,107.2,AC0KC,Fort Lupton,CO,OPEN,EI,,189.03,NE,Node Offline,08,8739,40.02759933,-104.78900146,447.3,442.3,107.2,,Weld,On-Air,,,,,3887,,,,CCARC,2013-01-07,,,,,,,,,,405804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.96,-1.6,CSQ,AC0KC,Fort Lupton,CO,OPEN,,,190.17,NE,,08,8183,40.08470154,-104.81300354,224.96,223.36,CSQ,,Weld,On-Air,,,,,,,,,CCARC,2012-11-12,AC0KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.375,-5,,AE7TA,"Logan, Sedgwick Peak",UT,OPEN,,,190.38,WNW,,49,18470,39.32099915,-111.09400177,449.375,444.375,,,Cache,On-Air,,,,,,,,BARC Repeaters,UVHFS,2020-01-19,Bridgerland ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299.25,-20,,KF7YIX,"Torquerville, Hurricane Mesa",UT,OPEN,,S,190.38,WNW,,49,11163,39.32099915,-111.09400177,1299.25,1279.25,,,Washington,On-Air,,,,,,,,,UVHFS,,,,,,,,,,,,,1,KF7YIX (A) Gateway Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.195,0.6,100,W0LRA,"Loveland, Namaqua Hill",CO,OPEN,,,190.81,NE,,08,179,40.39849854,-105.125,147.195,147.795,100,,Larimer,On-Air,,,"Closed autopatch, e-power.",,,,,,CCARC,2016-08-18,Loveland Repeater Assoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.625,-5,100,K7YI,"Castle Dale, Horn Mountain",UT,OPEN,,,190.84,WNW,,49,73,39.20959854,-111.14199829,447.625,442.625,100,,Emery,On-Air,Wide area.,Cactus-Intertie,,,,,,,UVHFS,2008-07-11,San Rafael Cactus Assoc,,,,,,DM49KF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.7,-5,123,WX7Y,"Castle Dale, Horn Mountain",UT,OPEN,,,190.84,WNW,,49,272,39.20959854,-111.14199829,447.7,442.7,123,,Emery,,Wide area.,,"Closed autopatch, 8,702'.",,,,,,UVHFS,2013-08-05,,,,,,,DM49KF,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.06,0.6,88.5,K7SDC,"Castle Dale, Horn Mountain",UT,OPEN,EI,,190.85,WNW,ON - IDLE,49,54,39.20980072,-111.14199829,147.06,147.66,88.5,,Emery,On-Air,"Wide area: Most of western Emery County including the towns of Castle Dale, Orangeville, Huntington, Cleveland, Ferron, and further east into the San Rafael desert. It also covers the towns of Sunnyside and East Carbon, UT.",,"Closed autopatch, remote base.",Full-time to the Sinbad Desert (SDARC) System .,3270,8,,http://sdarc.us/repeaters/horn.html,UVHFS,2015-08-04,Sinbad Desert ARC,,,,,,DM49kf,,,64264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.92,-1.6,88.5,WX7Y,"Huntington, Skyline Dr",UT,OPEN,,,190.85,WNW,,49,273,39.20999908,-111.14199829,223.92,222.32,88.5,,Emery,,"Wide area: Extreme southern end of Utah county (to the north) and the valley communities from Fairview and Nephi down to Salina, with coverage toward Delta.",Sinbad Desert ARC,"Remote base, 8,702'.",,,,,,UVHFS,,,,,,,,DM49KF,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.625,-5,100,KE0SJ,Lochbuie,CO,OPEN,,,191.53,NE,,08,9771,40.00719833,-104.71600342,447.625,442.625,100,,Adams,On-Air,Local/North Metro,,,,,,,Intermountain Repeater Group,,2015-05-23,Intermountain Repeater Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.12,0.6,67,KF5PFO,"Taos, Picuris Peak",NM,OPEN,E,,192.2,SE,ON - IDLE,35,172,36.24689865,-105.65399933,147.12,147.72,67,,Taos,On-Air,Wide area.,ARRL,E-power.,,,,,http://taosarc.org/,NMFCC,2017-02-24,Taos Amateur Radio Club,,,,,,DM76EF,,,828279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.575,-5,100,W0LRA,"Loveland, Namaqua Hill",CO,OPEN,,,192.76,NE,,08,181,40.39780045,-105.0739975,449.575,444.575,100,,Larimer,On-Air,,,"Closed autopatch, e-power.",,,,,,CCARC,2018-02-24,Loveland Rptr Assoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.7,-5,100,W0UPS,"Fort Collins, Buckhorn Mountain",CO,OPEN,,,193.95,NE,,08,5853,40.61109924,-105.3239975,447.7,442.7,100,100,Larimer,On-Air,Wide Area Coverage,,,"Linkable to 146.85000 (W0UPS) at Greeley, UNC, CO . Linkable to 146.62500 (W0UPS) at Fort Collins, Buckhorn Mountain, CO . Full-time to 224.84000 (W0UPS) at Fort Collins, Buckhorn Mountain, CO .",,,,http://ncarc.net/,,2014-09-02,Northern Colorado Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.875,-25.9,,KI0HC,"Fort Collins, Buckhorn Mountain",CO,OPEN,,,194.1,NE,,08,18424,40.61669922,-105.32800293,927.875,902.025,,,Larimer,On-Air,"Wide area coverage, I 25 from Cheyenne south to MM 20 just north of Trinidad. I 76 East to MM 100. I 70 from Idaho Springs to Genoa. Highway 24 from the Colorado Springs to Limon. Highway 24 west of Colorado Springs is spotty to Hartsel. US 50 from Canon City to Las Animas. Salida south to the San Luis Valley to Antonito. Salida North to just south of Leadville. Repeater Coverage Map",,,Full-time to the The 900 P25 Network System .,,,,,CCARC,2020-01-01,RM Ham,,,,,,,,,,,,,,,,,1,293,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.2,-5,CC,N0SZ,"Fort Collins, Buckhorn Mountain",CO,OPEN,,D,194.15,NE,,08,18418,40.61700058,-105.32700348,445.2,440.2,,,Larimer,On-Air,,,,,,,Red Cross Net on Wide - Third Thursday of the month at 1900 Tech Net on Wide - First Saturday of the month at 1900,https://www.rmham.org/wordpress/dmr-radio-site-information/,,2019-12-28,RMHAM,1,7,,c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.625,-0.6,100,W0UPS,"Fort Collins, Buckhorn Mountain",CO,OPEN,,,194.15,NE,,08,246,40.61700058,-105.32700348,146.625,146.025,100,100,Larimer,On-Air,Wide area: Northern front range.,,E-power.,"Linkable to 146.85000 (W0UPS) at Greeley, UNC, CO . Linkable to 224.84000 (W0UPS) at Fort Collins, Buckhorn Mountain, CO .",,,,,CCARC,2017-03-11,Northern Colorado ARC,,,,,,DN70IO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.84,-1.6,100,W0UPS,"Fort Collins, Buckhorn Mountain",CO,OPEN,,,194.15,NE,,08,3660,40.61700058,-105.32700348,224.84,223.24,100,100,Larimer,On-Air,"Wide Area: Northern CO Front Range and into Cheyenne - Laramie, WY",,"E-power, 25 watts.","Full-time to 447.70000 (W0UPS) at Fort Collins, Buckhorn Mountain, CO .",,,,,,2019-08-23,Northern Colorado ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.225,5,CC,NM5BB,"Los Alamos, Pajarito Mountain",NM,OPEN,,D,194.32,SSE,,35,15733,35.88669968,-106.39499664,442.225,447.225,,,Los Alamos,On-Air,Wide area 50 mi radius.,,TS 1 TG 700 Wide TS 2 TG 719 South TS 2 TG 714 Los Alamos Local TS 2 TG 505 New Mexico,,,Linked,Red Cross Net on Wide - Third Thursday of the month at 1900 Tech Net on Wide - First Saturday of the month at 1900,https://www.rmham.org/wordpress/dmr-radio-site-information/,NMFCC,2019-12-16,Rocky Mountain Ham Radio,1,7,313505,Colorado/Rocky Mountain c Record retrieved from radioid.net,,DM65TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.19,-0.6,,NM5EC,"Los Alamos, Pajarito Mountain",NM,OPEN,,S,194.32,SSE,,35,18232,35.88669968,-106.39499664,145.19,144.59,,,Los Alamos,On-Air,Wide area,,"Mixed mode DStar, analog and fusion (under another entry, using W5SF callsign)",,,,,,,2019-10-30,SFARC,,,,,,DM65TV,,,,,1,NM5EC (C) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.19,-0.6,162.2,W5SF,"Los Alamos, Pajarito Mountain",NM,OPEN,,,194.32,SSE,,35,118,35.88669968,-106.39499664,145.19,144.59,162.2,162.2,Los Alamos,On-Air,Wide Area,,"Mixed mode analog, Fusion, and D-star (using call NM5EC C, noted under separate entry)",,,W5SF/PAJ - Distinct from the NM5SC repeater near Cuba on Pajarito Peak.,Northern New Mexico Amateur Radio Net: Mon at 20:30.,,NMFCC,2019-10-30,SFARC,,,,,,DM65TV,,,,,,,,,,,,,,,,,25,Yes; analog capable.,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.94,-1.6,CSQ,KB5RX,"Los Alamos, Pajarito Mountain",NM,OPEN,,,194.77,SSE,,35,196,35.88399887,-106.38200378,223.94,222.34,CSQ,,Los Alamos,On-Air,,,E-power.,,,,,,NMFCC,2015-10-16,,,,,,,DM65TV,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.115,-0.6,100,W0UPS,"Fort Collins, Horsetooth Mountain",CO,OPEN,E,,194.94,NE,ON - IDLE,08,123,40.53969955,-105.19599915,145.115,144.515,100,100,Larimer,On-Air,Wide area.,,7,,,,,,CCARC,2016-10-25,Northern Colorado ARC,,,,,,DN70JM,,,4236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.275,-5,100,W0UPS,"Fort Collins, Horsetooth Mountain",CO,OPEN,,,194.94,NE,,08,126,40.53969955,-105.19599915,447.275,442.275,100,100,Larimer,On-Air,Wide area.,,"Closed autopatch, e-power.",,,,,,CCARC,2020-01-23,Northern Colorado ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.52,-1.6,100,W0UPS,"Fort Collins, Horsetooth Mountain",CO,OPEN,,,194.94,NE,,08,275,40.53969955,-105.19599915,224.52,222.92,100,100,Larimer,On-Air,,,E-power.,,,,,,CCARC,2018-03-21,Northern Colorado ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.6,-5,CC,W1VAN,"Red Feather Lakes, Red Feather Lakes",CO,OPEN,,D,194.94,NE,Static Talkgroups: 3171 - N. Colorado - Slot 2 31083 - CO Severe WX - Slot 1,08,17821,40.80759811,-105.61699677,447.6,442.6,,,Larimer,On-Air,Covers Red Feather Lakes Area,W0DMR,Brandmeister Network,,,,,http://www.w0dmr.org,,2019-11-27,W1VAN,1,2,310869,brandmeister c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.775,-5,,KD0RDI,"Trinidad, Raton Pass",CO,OPEN,,S,195.32,SE,,08,8086,37.14569855,-104.57099915,446.775,441.775,,,Las Animas,On-Air,,,,,,,,,CCARC,2017-12-13,Cheyenne Mountain Repeater Group (CMRG),,,,,,,,,,,1,KD0RDI (B),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.925,-5,114.8,K0EB,Hudson,CO,OPEN,EI,,195.33,E,Node Offline,08,8216,40.02019882,-104.64199829,449.925,444.925,114.8,114.8,Weld,On-Air,,K0UPS Club,,,8035,,,,CCARC,2018-12-01,K0EB,,,,,,DN70,,,448035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.75,-5,CC,K7PFJ,"Fort Collins, Horsetooth Mountain",CO,OPEN,,D,195.52,NE,,08,8715,40.53879929,-105.17900085,446.75,441.75,,,Larimer,On-Air,,,,Full-time to the Colorado TRBO System .,,See website for complete info on color codes/time slot assignment.,,http://www.rmham.org,CCARC,2019-12-09,Rocky Mountain Ham Radio,1,7,310814,RMHR c Record retrieved from radioid.net,,,,,,,,,,"Open Talkgroup View Assignment TS TG Access Rocky Mountain Wide 1 700 Northern Colorado Regional 2 721 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
