Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,D-STAR Enabled,Node,Sources,County,Op Status,Sponsor,Coordination,Last update,Uplink Tone,YSF Digital Enabled,DG-ID,WIRES-X,Coverage,Features,Links,Downlink Tone,EchoLink,Notes,Nets,IRLP,Web links,Affiliate,AllStar,Commands,Grid,Feed,Mixed-Mode,DMR Enabled,Color Code,Wide Network,P25 Digital Enabled,NAC,Default Reflector,Talkgroups,Southern Colorado,Devilshead Local,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Talkgroup Network,Central Regional,Northern Colorado Regional,Rocky Mountain Wide,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,On-air,Local Network,Eastern Colorado,Worldwide,North America,Local/Cluster,TAC 310,DCI Bridge,N. Colorado,Mountain Reg USA,English,Worldwide English,Colorado,Location Photo,Wyoming,WyLOCAL,Europe,Southwest USA,Data,DMRX 1,Utah Statewide 2,TAC 311,USA,Utah,PA (PA-525),Hytera USA,SNARS,Parrott,Audio Test,All TG's Off,All TG's On,Local
146.7,-0.6,146.2,K0HS,"Hot Springs, Battle Mountain",SD,OPEN,,4.080067163901951,NNE,yes,46,3647,43.4425,-103.453,146.7,146.1,,,,Fall River,On-Air,Hot Springs Amateur Radio Club,SouDak,2018-05-17,146.2,,,,,E-power.,,146.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7375,-5,CC6,N5UBJ,"Mancos, Caviness Mountain",CO,OPEN,,4.087320249264906,S,yes,08,15895,37.345,-108.289,446.7375,441.7375,,,,Montezuma,On-Air,RMHAM,CCARC,2018-09-27,,,,,,,,,,Talkgroup 700 TS 1 Talkgroup 719 TS 2,,,http://www.rmham.org,,,,,,,yes,6,,,,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Rocky Mountain Wide  1  700      Southern Colorado  1  719    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292.3,-20,,KF5VBD,"Bloomfield, Harris Mesa",NM,CLOSED,,4.1510848816003385,SSE,yes,35,11429,36.65,-107.791,1292.3,1272.3,yes,KF5VBD (A) Gateway Repeater,"jfindu lookup 
    /   dstar-users lookup",San Juan,On-Air,San Juan County,NMFCC,2018-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.67,-0.6,CSQ,N0UVP,Gordon,NE,OPEN,,4.1677275732551085,NE,yes,31,19,42.8069,-102.204,146.67,146.07,,,,Sheridan,Off-Air,SHARC,,2012-01-10,CSQ,,,,,E-power.,,CSQ,,"Working on the transmitter, hope to be back on the air soon.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.45,-5,107.2,KB5ITS,Aztec,NM,OPEN,,4.176043488041154,SSE,yes,35,44,36.8222,-107.992,447.45,442.45,,,,San Juan,On-Air,KB5ITS,NMFCC,2017-07-19,107.2,,,,,"E-power, remote base.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.74,-0.6,100,NM5SJ,Aztec,NM,OPEN,,4.176043488041154,SSE,yes,35,43,36.8222,-107.992,146.74,146.14,,,,San Juan,On-Air,Totah ARC,NMFCC,2017-07-19,100,,,,,"Closed autopatch, e-power.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,100,KB5ITS,"Aztec, Tank Mtn",NM,OPEN,,4.176784449383385,SSE,yes,35,15629,36.8222,-107.993,146.88,146.28,,,,San Juan,On-Air,,NMFCC,2018-01-15,100,,,,,,Full-time to the  San Juan Connection System .,,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.25,5,CC1,N5UBJ,Aztec,NM,OPEN,,4.176784449383385,SSE,yes,35,12413,36.8222,-107.993,442.25,447.25,,,,San Juan,On-Air,,NMFCC,2018-01-21,,,,,,,,,,,,,http://www.aztrbonet.com/MinimalNetwatch,,,,,,,yes,1,,,,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Worldwide  1  1  PTT    North America  1  3  PTT    English  1  13  Full-Time      2    Full-Time    Europe  2  2  Full-Time    TAC 310  2  310  PTT    DCI Bridge  2  3100  PTT    Southwest USA  2  3176  PTT  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,,,AZ-TrboNet,,,,,,,,,,,1,1,,2,2,,,1,,,,,,2,2,,,,,,,,,,,,,,
147.28,0.6,67,NM5ML,"Bloomfield, Harris Mesa",NM,OPEN,,4.19194208832982,SSE,yes,35,51,36.6067,-107.805,147.28,147.88,,,,San Juan,On-Air,,NMFCC,2018-01-07,67,,,,Wide area.,6,Full-time to the  Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.1,0.6,100,KB5ITS,"Bloomfield, Harris mesa",NM,OPEN,,4.193036120957095,SSE,yes,35,49,36.61,-107.81,147.1,147.7,,,,San Juan,On-Air,San Juan connection,NMFCC,2018-01-15,100,,,,,,Full-time to the  San Juan Connection System .,,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291.1,-20,,KF5VBE,Aztec,NM,CLOSED,,4.200000796355986,S,yes,35,16280,36.7823,-107.988,1291.1,1271.1,yes,KF5VBE (A) Repeater,"jfindu lookup 
    /   dstar-users lookup",Bernalillo,On-Air,San Juan County,NMFCC,2018-02-02,,,,,,DV only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.19,-0.6,100,KB5ITS,"Dolores, Summit Ridge",CO,OPEN,,4.200730022278376,S,yes,08,16606,37.4739,-108.505,145.19,144.59,,,,Montezuma,On-Air,,CCARC,2018-01-15,100,,,,,,,,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.275,-5,100,KB5ITS,"Dolores, Summit Ridge",CO,OPEN,,4.200730022278376,S,yes,08,16623,37.4739,-108.505,447.275,442.275,,,,Montezuma,On-Air,,,2017-12-07,100,,,,,,,,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.115,-0.6,,KF5VBE,Farmington,NM,OPEN,,4.201878718848377,S,yes,35,11428,36.7817,-107.99,145.115,144.515,yes,KF5VBE (C) Gateway Repeater,"jfindu lookup 
    /   dstar-users lookup",San Juan,On-Air,,,2018-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.92,-0.6,100,K5WXI,Bloomfield,NM,OPEN,,4.2456374244194315,S,yes,35,50,36.7111,-107.984,146.92,146.32,,,,San Juan,On-Air,San Juan County OEM,NMFCC,2017-08-25,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.65,-5,127.3,KB5ITS,Bloomfield,NM,OPEN,,4.246364358157564,S,yes,35,16636,36.7111,-107.985,448.65,443.65,,,,San Juan,On-Air,,NMFCC,2018-01-07,127.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.7,-5,136.5,W7BYU,Vernal,UT,OPEN,,4.310249623301524,NNW,yes,49,182,40.3564,-109.146,449.7,444.7,,,,Uintah,,W7BYU,UVHFS,,136.5,,,,"Vernal, Roosevelt, Duchesne and other Uintah basin communities.",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.1,0.6,136.5,W7BAR,"Vernal, Blue Mountain",UT,OPEN,EI,4.3113706451673774,NNW,yes,49,163,40.3572,-109.147,147.1,147.7,,,,Uintah,On-Air,""">Borderline ARC",UVHFS,2017-06-29,136.5,,,,"Wide area: Vernal, Roosevelt, Duchesne and other Uintah basin communities.","Autopatch, e-power.","Full-time to  
        147.34000 (KG7DSO) at Vernal, Tabby Mountain, UT .",,458414,8,,3577,,,,"IRLP: No access code, bring up your node by it's node no. and bring it down with a 73.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.92,-0.6,136.5,W7BYU,Roosevelt,UT,OPEN,E,4.3119841501854905,NNW,yes,49,281,40.355,-109.148,146.92,146.32,,,,Duchesne,Off-Air,,UVHFS,2017-06-29,136.5,,,,"Vernal, Roosevelt, Duchesne and other Uintah basin communities.",E-power.,,,458695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.49,-0.6,100,NM5SJ,Lybrook,NM,OPEN,,4.314334195399204,SSE,yes,35,128,36.2333,-107.562,145.49,144.89,,,,Rio Arriba,On-Air,Totah ARC,NMFCC,2017-01-16,100,,,,,Closed autopatch.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.79,-0.6,127.3,KD5LWU,"Cortez, Downtown",CO,OPEN,EA,4.333996747007417,S,yes,08,61,37.3489,-108.585,146.79,146.19,,,,Montezuma,On-Air,KD5LWU,CCARC,2015-04-30,127.3,,,,,,,127.3,24336,,4,,,,29317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.175,-5,127.3,KD5LWU,Cortez,CO,OPEN,E,4.333996747007417,S,yes,08,62,37.3489,-108.585,449.175,444.175,,,,Montezuma,Off-Air,KD5LWU,CCARC,2014-06-30,127.3,,,,,,,,24336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,100,K5WXI,Farmington,NM,OPEN,,4.407450844947786,S,yes,35,85,36.7281,-108.218,146.85,146.25,,,,San Juan,On-Air,Totah ARC,NMFCC,,100,,,,,Closed autopatch.,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,-5,100,K5WY,Farmington,NM,OPEN,,4.407450844947786,S,yes,35,87,36.7281,-108.218,449,444,,,,San Juan,,K5WY,NMFCC,,100,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.01,-1,131.8,KB5ITS,Farmington,NM,OPEN,,4.407450844947786,S,yes,35,81,36.7281,-108.218,53.01,52.01,,,,San Juan,On-Air,KB5ITS,NMFCC,2017-07-02,131.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,100,KB5ITS,Farmington,NM,OPEN,,4.407450844947786,S,yes,35,84,36.7281,-108.218,146.76,146.16,,,,San Juan,On-Air,,NMFCC,2018-01-15,100,,,,,"Closed autopatch, e-power.",Full-time to the  San Juan Connection System .,100,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,0.6,100,KB5ITS,Farmington,NM,OPEN,,4.407450844947786,S,yes,35,86,36.7281,-108.218,147,147.6,,,,San Juan,On-Air,,NMFCC,2017-11-30,100,,,,,"Autopatch, e-power.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.15,5,,KF5VBF,Farmington,NM,OPEN,,4.408204177806524,S,yes,35,15650,36.7281,-108.219,444.15,449.15,yes,KF5VBF (B) Repeater,"jfindu lookup 
    /   dstar-users lookup",San Juan,On-Air,San Juan County,,2018-02-02,,,,,,DV only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.325,5,CC1,N5UBJ,Farmington,NM,OPEN,,4.408204177806524,S,yes,35,12412,36.7281,-108.219,442.325,447.325,,,,San Juan,On-Air,,NMFCC,2018-01-19,,,,,,AZ-TRBONET,,,,,,,http://www.aztrbonet.com/MinimalNetwatch,,,,,,,yes,1,,,,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Worldwide  1  1  PTT    North America  1  3  PTT    English  1  13  Full-Time      2    Full-Time    Europe  2  2  Full-Time    TAC 310  2  310  PTT    DCI Bridge  2  3100  PTT    Southwest USA  2  3176  PTT  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,,,AZ-TrboNet,,,,,,,,,,,1,1,,2,2,,,1,,,,,,2,2,,,,,,,,,,,,,,
1291.7,-20,,KF5VBF,"Farmington, Farmington Bluffs",NM,CLOSED,,4.426510014784887,S,yes,35,16279,36.7083,-108.226,1291.7,1271.7,yes,KF5VBF (A) Repeater,"jfindu lookup 
    /   dstar-users lookup",San Juan,On-Air,San Juan County,NMFCC,2018-02-02,,,,,,DV only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9,-5,136.5,W7BAR,"Vernal, Uintah County EOC",UT,OPEN,I,4.505706004309528,NNW,yes,49,13408,40.1069,-109.378,449.9,444.9,,,,Uintah,,Borderline Amateur Radio Club,,2015-07-04,136.5,,,,"Vernal, Roosevelt, Duchesne and other Uintah basin communities.",,,,,,,7705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,88.5,K7QEQ,"Moab, Bald Mesa",UT,OPEN,,4.558343540139439,SW,yes,49,13042,38.5286,-109.322,146.76,146.16,,,,Grand,On-Air,Sinbad Desert ARC,UVHFS,2017-11-04,88.5,,,,Moab and immediate surroundings.,,,,,8,,,http://www.sdarc.us/repeaters/bald.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.1,-5,107.2,K7QEQ,"Moab, Bald Mesa",UT,OPEN,,4.5612552217269045,SW,yes,49,52,38.5286,-109.325,449.1,444.1,,,,Grand,On-Air,Grand Mesa Repeater Association (GMRA),UVHFS,2017-11-04,107.2,,,,"Wide area: Moab and surrounding areas, including large portions of Arches and Canyonlands National Parks.",8,,107.2,,,RACES Wed. 1930 hours,,GMRA Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.94,-0.6,100,WY7U,"Rock Springs, Aspen Mountain",WY,OPEN,,4.588640749478097,N,yes,56,10,41.4334,-109.116,146.94,146.34,,,,Sweetwater,On-Air,Sweetwater ARC,WRCG,2018-11-11,100,,,,Wide area. 75 mi radius.,,,,,,Sunday ARES/Races @ 7:30 PM,,http://www.wy7u.org/,,,,DN51KK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,100,N7RUG,"Rock Springs, Aspen Mountain",WY,OPEN,,4.5897174685911715,N,yes,56,11,41.4338,-109.117,146.61,146.01,,,,Sweetwater,On-Air,SWARC Sweetwater Amateur Radio Club,WRCG,2018-11-11,100,,,,Wide area: SW Wyoming,,,,,,Sun at 19:30 on 146.940 TN 100 Hz,,http://www.wy7u.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.04,0.6,136.5,W7BAR,"Vernal, Grizzly Ridge",UT,OPEN,,4.719125565921178,NNW,yes,49,181,40.7396,-109.484,147.04,147.64,,,,Uintah,On-Air,Borderline ARC,UVHFS,2015-03-09,136.5,,,,"Wide area: Vernal, Roosevelt, Duchesne and other Uintah basin communities.",E-power.,Full-time to the  Sinbad Desert (SDARC) System .,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.49,-0.6,136.5,K7HEN,"Vernal, Grizzly Ridge",UT,OPEN,,4.724907000789632,NNW,yes,49,24,40.7517,-109.487,145.49,144.89,,,,Uintah,On-Air,"W7BYU,  Borderline ARC",UVHFS,2014-01-20,136.5,,,,"Vernal, Roosevelt, Duchesne and other Uintah basin communities.","Autopatch, 8,506', linked to (147.320).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.445,-0.6,110.9,KD7PPP,"Lander, airport",WY,OPEN,,4.725768840903136,NW,yes,56,40,42.5,-108.65,145.445,144.845,,,,Fremont,On-Air,"KC7CJN, WB7CJT",WRCG,2017-01-04,110.9,,,,Lander and north to Wind River Canyon and south in the Wind River Mountains.,,,,,5,,,,FCARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.3,0.6,,KA7PJK,Rock Springs,WY,OPEN,,4.730502900638678,N,yes,56,12934,41.5875,-109.203,147.3,147.9,,,,Sweetwater,Testing,ka7PJk,WRCG,2018-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.655,-0.6,107.2,KE7UUJ,"Rock Springs, Aspen Mountain",WY,OPEN,E,4.730502900638678,N,yes,56,13123,41.5875,-109.203,146.655,146.055,,,,Sweetwater,On-Air,Sweetwater Amateur Radio Club,,2016-10-29,107.2,yes,Open ↑ / Open ↓,,Wide area. 100 mi radius.,,,107.2,865361,Sweetwater Amateur Radio Club uses this repeater pair for ARES/RACES use on both analog and d-star at different times.,,,http://wy7u.angelfire.com,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.875,-5,CC1 123.0,KF7OBL,Rock Springs,WY,OPEN,,4.730502900638678,N,yes,56,13028,41.5875,-109.203,448.875,443.875,,,,Sweetwater,On-Air,,,2018-05-12,123,,,,,DMRPlus,,,,,,,,,,,,,Yes; analog capable.,yes,1,,,,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Worldwide  1  1      North America  1  3      English  1  13      Local/Cluster  2  2      Mountain Reg USA  2  3177    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,,,,,,,,,,,,,,1,1,2,,,,2,1,,,,,,,,,,,,,,,,,,,,,
444.5,5,123,N7ABC,Rock Springs,WY,OPEN,,4.749168250543557,NNW,yes,56,58,41.5864,-109.224,444.5,449.5,,,,Sweetwater,On-Air,Sweetwater ARC,,2015-01-16,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.9,-0.6,88.5,K7QEQ,Moab,UT,OPEN,,4.768762763492328,WSW,yes,49,48,38.5739,-109.549,146.9,146.3,,,,Grand,On-Air,Sinbad Desert ARC,UVHFS,2015-03-29,88.5,,,,Moab and immediate surroundings.,"Closed autopatch, remote base, linked to Bald Mesa (146.760).",,,,,,,http://sdarc.us/repeaters/moab.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9,-5,D261,N7HYF,"Lander, Limestone Mountain",WY,PRIVATE,,4.832397273179317,NW,yes,56,3623,42.5761,-108.726,449.9,444.9,,,,Fremont,On-Air,N7HYF,WRCG,,D261,,,,,,"Full-time to  
        53.03000 (N7HYF) at Lander, WY .
 


Full-time to  
        147.06000 (N7HYF) at Boysen, Boysen Peak, WY .",D261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.115,-0.6,100,K0FOP,"Riverton, Griffey Hill",WY,OPEN,E,4.864682493036,NW,yes,56,35,43.025,-108.379,145.115,144.515,,,,Fremont,On-Air,Wyoming Amateur Monitoring Enthusiasts Club (WYAME),WRCG,2017-01-04,100,,,,Wide area:,,,,161145,,Wyoming DX association Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.975,-5,127.3,N7HYF,"Riverton, Griffy Hill",WY,OPEN,,4.865398121495391,NW,yes,56,13102,43.025,-108.38,449.975,444.975,,,,Fremont,On-Air,WYAME Amatuer Radio Club.,WRCG,2017-01-04,127.3,,,,35,E-power (batt),,CSQ,,"Antenna Decibal 4-Bay Dipole,60 watt input to Antenna(9dBd Gain,Omni,,",,,,Fremont County DSTAR Digital Group.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.555,299.1,CSQ,KG7LRK,"Riverton, Griffy site",WY,OPEN,E,4.865904356839636,NW,yes,56,17302,43.0247,-108.381,147.555,446.67,yes,KG7LRK (C) Hot Spot 24/7,"jfindu lookup 
    /   dstar-users lookup",Washakie,Off-Air,WYAME-Wyoming Amatuer Monitoring Euthusiast,,2018-12-11,,,,,Riverton Wyoming-Radius 147.555 to 446.670 Mhz- 160 Miles,Echolink Access-DSTAR/Fusion C4FM/P25/APRS Link,,,161145,,"Every Sunday- 7:00  PM,. Schedule.",,https://www.facebook.com/groups/536584156430778/,LURK System,,8,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.94,-1.6,,K7QEQ,"Monticello, Abajo Pk",UT,CLOSED,,4.901671935024922,SSW,yes,49,49,37.8392,-109.462,223.94,222.34,,,,San Juan,,Grand Mesa Rptr Assoc,UVHFS,,,,,,"Wide area: Southeastern Utah, Southwest Colorado, Northwest New Mexico and extreme Northeastern Arizona, including Monticello, Blanding, and much of Canyonlands National Park.",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.1,-5,107.2,K7QEQ,"Monticello, Abajo Peak",UT,OPEN,,4.901671935024922,SSW,yes,49,124,37.8392,-109.462,447.1,442.1,,,,San Juan,On-Air,Grand Mesa Repeater Association (GMRA),UVHFS,2017-04-07,107.2,,,,Wide area.,E-power.,Full-time to the  GMRA Open System .,107.2,,11,,,http://gmra.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.4,-5,,K7QEQ,"Monticello, Abajo Peak",UT,CLOSED,,4.901671935024922,SSW,yes,49,50,37.8392,-109.462,447.4,442.4,,,,San Juan,,,UVHFS,,,,,,"Wide area: Southeastern Utah, Southwest Colorado, Northwest New Mexico and extreme Northeastern Arizona, including Monticello, Blanding, and much of Canyonlands National Park.",11,,,,,,,,Cactus-Intertie,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,88.5,K7SDC,"Monticello, Abajo Peak",UT,OPEN,EI,4.901671935024922,SSW,yes,49,60,37.8392,-109.462,146.61,146.01,,,,San Juan,On-Air,Sinbad Desert ARC,UVHFS,2017-04-07,88.5,,,,"Wide area: Southeastern Utah, Southwest Colorado, Northwest New Mexico and extreme Northeastern Arizona, including Monticello, Blanding, and much of Canyonlands National Park.",Remote base.,,,64264,11.36,,3270,http://www.sdarc.us/repeaters/abajo.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441.67,5,CSQ,N7DMO,"Riverton, Griffy Hill",WY,OPEN,E,4.9165718429929335,NW,yes,56,13103,43.0387,-108.438,441.67,446.67,yes,N7DMO (B),"jfindu lookup 
    /   dstar-users lookup",Fremont,On-Air,,,2018-01-01,,yes,Open ↑ / Open ↓,,"DSTAR/C4FM/APRS Crossbander repeater 120 miles around Riverton Wy,",Also Linked Controlled to Pinedale (146.880) Casper K7PLA (145.460).,,,161145,,,,,"N7DMO Link,to 52.525 Mhz, Simplex,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.775,5,CC12 123.0,AD0BN,"Green River, Green River High School",WY,OPEN,,4.935755995754948,NNW,yes,56,11520,41.5011,-109.464,444.775,449.775,,,,Sweetwater,Testing,,WRCG,2014-08-07,123,,,,"Note: This repeater will operate in digital mode only. It may, however, be switched to analogue mode under special circumstances and will use a tone of 123/123. Digital repeater should provide portable coverage in the Green River area when operational. Repeater is not currently on-air but has been coordinated and is awaiting installation. Please use Talkgroup 2 and Timeslot 2 for local communications. Repeater uses color 12.",,,123,,,,,,,,,,,,yes,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.805,-0.6,100,W7BEQ,"Shoshoni, Copper Mtn",WY,OPEN,,4.9429416352563695,NW,yes,56,15527,43.4085,-108.081,146.805,146.205,,,,Fremont,On-Air,,WRCG,2018-04-06,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.03,-1,D261,N7HYF,Lander,WY,OPEN,,4.996464919403614,NW,yes,56,1,42.8331,-108.73,53.03,52.03,,,,Fremont,On-Air,WYAME/N7HYF,WRCG,2010-08-17,D261,,,,Wide area,,"Full-time to  
        147.06000 (N7HYF) at Boysen, Boysen Peak, WY .
 


Full-time to  
        449.90000 (N7HYF) at Lander, Limestone Mountain, WY .",D261,,,"WY Dxers assoc. 
WYAME Nets.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.06,0.6,D261,N7HYF,"Boysen, Boysen Peak",WY,PRIVATE,,5.053677074025495,NW,yes,56,3622,43.4586,-108.193,147.06,147.66,yes,N7HYF (C),"jfindu lookup 
    /   dstar-users lookup",Fremont,On-Air,N7HYF,WRCG,2010-08-17,,,,,Wide area:,,"Full-time to  
        53.03000 (N7HYF) at Lander, WY .
 


Full-time to  
        449.90000 (N7HYF) at Lander, Limestone Mountain, WY .",,,,WYAME Nets,,,WYAME Club,,,,,,,,,,,,,,,,,,,,,,,,yes,,6.25,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
